candidate,size_label,length,angle,chi,method,ordering,substeps,infidelity,fidelity,state_norm,final_max_bond,peak_max_bond,final_param_count,peak_param_count,est_transient_elements,total_discarded_weight,max_step_discarded_weight,max_event_discarded_weight,n_svd,n_evolver_calls,runtime_s,d_h,d_u,exact_max_bond,notes
qaoa,4x4,16,0.7,8,tdvp_layer,,1,0.5695238037246345,0.4304761962753655,1.0000000000000042,4,4,168,168,32,2.2321686325510253e-30,2.2321686325510253e-30,6.524698407559169e-31,29,57,0.011894448020029813,6,16,16,
qaoa,4x4,16,0.7,8,tdvp_layer,,2,0.5386109002948878,0.46138909970511216,0.9999999999999657,4,4,168,168,32,1.1570628798853176e-27,1.1570628798853176e-27,9.718230380166886e-28,58,114,0.026302396960090846,6,16,16,
qaoa,4x4,16,0.7,8,tdvp_layer,,4,0.530580971800769,0.469419028199231,1.0000000000000056,4,4,168,168,32,7.511768459710308e-29,7.511768459710308e-29,2.7641541301321815e-29,116,228,0.05152420804370195,6,16,16,
qaoa,4x4,16,0.7,8,tdvp_layer,,8,0.5285541832333784,0.4714458167666216,1.0000000000000178,4,4,168,168,32,2.0332573873170692e-29,2.0332573873170692e-29,1.367109854470611e-30,232,456,0.11011188197880983,6,16,16,
qaoa,4x4,16,0.7,8,mpo_gatewise,horiz_first,0,0.2266817012646516,0.7733182987353484,0.8793851822354879,8,8,1448,1448,4008,0.23245933236111407,0.1000369179033366,0.09026640909832047,174,0,0.03541862603742629,6,16,16,
qaoa,4x4,16,0.7,8,mpo_gatewise,vert_first,0,0.2591365213283521,0.7408634786716479,0.8637588158609055,8,8,1448,1448,4008,0.3417980940976198,0.12330104399450495,0.11757890635775572,174,0,0.03566657303599641,6,16,16,
qaoa,4x4,16,0.7,8,mpo_layer,,0,0.13697292540588413,0.8630270745941159,0.9289925051334624,8,16,1448,4776,4776,0.14573477218003775,0.14573477218003775,0.03822338811498394,15,0,0.00392748904414475,6,16,16,
qaoa,4x4,16,0.7,8,variational_layer,,0,0.22662813018166428,0.7733718698183357,0.9999999999999988,8,8,1448,1448,256,0.23897885678078584,0.23897885678078584,0.013508188976034624,60,0,0.4663009570213035,6,16,16,sweeps=2 converged=True
qaoa,4x4,16,0.7,8,oracle_compress,,0,0.1339667386110679,0.8660332613889321,0.9306090808652927,8,8,1448,1448,512,0.142291699434265,0.142291699434265,0.03822338811497168,15,0,0.0027399190003052354,6,16,16,
qaoa,4x4,16,0.7,16,tdvp_layer,,1,0.5695238037246345,0.4304761962753655,1.0000000000000042,4,4,168,168,32,2.2321686325510253e-30,2.2321686325510253e-30,6.524698407559169e-31,29,57,0.012350478966254741,6,16,16,
qaoa,4x4,16,0.7,16,tdvp_layer,,2,0.5386109002948878,0.46138909970511216,0.9999999999999657,4,4,168,168,32,1.1570628798853176e-27,1.1570628798853176e-27,9.718230380166886e-28,58,114,0.02553221699781716,6,16,16,
qaoa,4x4,16,0.7,16,tdvp_layer,,4,0.530580971800769,0.469419028199231,1.0000000000000056,4,4,168,168,32,7.511768459710308e-29,7.511768459710308e-29,2.7641541301321815e-29,116,228,0.055503382987808436,6,16,16,
qaoa,4x4,16,0.7,16,tdvp_layer,,8,0.5285541832333784,0.4714458167666216,1.0000000000000178,4,4,168,168,32,2.0332573873170692e-29,2.0332573873170692e-29,1.367109854470611e-30,232,456,0.10757416300475597,6,16,16,
qaoa,4x4,16,0.7,16,mpo_gatewise,horiz_first,0,2.0872192862952943e-14,0.9999999999999791,0.9999999999999831,16,16,4776,4776,4776,6.3601240268060275e-31,2.713154808138942e-31,4.671892759467371e-32,174,0,0.03558278694981709,6,16,16,
qaoa,4x4,16,0.7,16,mpo_gatewise,vert_first,0,9.2148511043888e-15,0.9999999999999908,0.9999999999999868,16,16,4776,4776,5800,8.341360999444397e-31,2.670265652806749e-31,4.68540408319993e-32,174,0,0.03492479398846626,6,16,16,
qaoa,4x4,16,0.7,16,mpo_layer,,0,1.7985612998927536e-14,0.999999999999982,1.000000000000018,16,16,4776,4776,4776,3.0957323328035935e-31,3.0957323328035935e-31,5.555647260523352e-32,15,0,0.004446237988304347,6,16,16,
qaoa,4x4,16,0.7,16,variational_layer,,0,1.765254609153999e-14,0.9999999999999823,0.9999999999999895,16,16,4776,4776,0,0.0,0.0,0.0,0,0,0.00846183899557218,6,16,16,sweeps=0 converged=True
qaoa,4x4,16,0.7,16,oracle_compress,,0,1.687538997430238e-14,0.9999999999999831,1.0000000000000002,16,16,4776,4776,1024,3.091635592477129e-31,3.091635592477129e-31,4.8834779203506863e-32,15,0,0.003407294978387654,6,16,16,
qaoa,4x4,16,0.7,32,tdvp_layer,,1,0.5695238037246345,0.4304761962753655,1.0000000000000042,4,4,168,168,32,2.2321686325510253e-30,2.2321686325510253e-30,6.524698407559169e-31,29,57,0.01234906300669536,6,16,16,
qaoa,4x4,16,0.7,32,tdvp_layer,,2,0.5386109002948878,0.46138909970511216,0.9999999999999657,4,4,168,168,32,1.1570628798853176e-27,1.1570628798853176e-27,9.718230380166886e-28,58,114,0.026269824942573905,6,16,16,
qaoa,4x4,16,0.7,32,tdvp_layer,,4,0.530580971800769,0.469419028199231,1.0000000000000056,4,4,168,168,32,7.511768459710308e-29,7.511768459710308e-29,2.7641541301321815e-29,116,228,0.05302375298924744,6,16,16,
qaoa,4x4,16,0.7,32,tdvp_layer,,8,0.5285541832333784,0.4714458167666216,1.0000000000000178,4,4,168,168,32,2.0332573873170692e-29,2.0332573873170692e-29,1.367109854470611e-30,232,456,0.10654139402322471,6,16,16,
qaoa,4x4,16,0.7,32,mpo_gatewise,horiz_first,0,2.0872192862952943e-14,0.9999999999999791,0.9999999999999831,16,16,4776,4776,4776,6.3601240268060275e-31,2.713154808138942e-31,4.671892759467371e-32,174,0,0.03552465100074187,6,16,16,
qaoa,4x4,16,0.7,32,mpo_gatewise,vert_first,0,9.2148511043888e-15,0.9999999999999908,0.9999999999999868,16,16,4776,4776,5800,8.341360999444397e-31,2.670265652806749e-31,4.68540408319993e-32,174,0,0.03538413601927459,6,16,16,
qaoa,4x4,16,0.7,32,mpo_layer,,0,1.7985612998927536e-14,0.999999999999982,1.000000000000018,16,16,4776,4776,4776,3.0957323328035935e-31,3.0957323328035935e-31,5.555647260523352e-32,15,0,0.0043288570013828576,6,16,16,
qaoa,4x4,16,0.7,32,variational_layer,,0,1.765254609153999e-14,0.9999999999999823,0.9999999999999895,16,16,4776,4776,0,0.0,0.0,0.0,0,0,0.008428386994637549,6,16,16,sweeps=0 converged=True
qaoa,4x4,16,0.7,32,oracle_compress,,0,1.687538997430238e-14,0.9999999999999831,1.0000000000000002,16,16,4776,4776,1024,3.091635592477129e-31,3.091635592477129e-31,4.8834779203506863e-32,15,0,0.003181523992680013,6,16,16,
qaoa,5x5,25,0.3,4,tdvp_layer,,1,0.25438041032051906,0.7456195896794809,1.0000000000000049,4,4,256,256,32,2.7092327519783082e-30,2.7092327519783082e-30,3.8096887742509304e-31,47,93,0.019662310020066798,7,32,32,
qaoa,5x5,25,0.3,4,tdvp_layer,,2,0.24167629697488324,0.7583237030251168,1.000000000000006,4,4,256,256,32,5.623397629200315e-30,5.623397629200315e-30,1.0451095817667354e-30,94,186,0.04128577996743843,7,32,32,
qaoa,5x5,25,0.3,4,tdvp_layer,,4,0.23846941949364941,0.7615305805063506,1.000000000000002,4,4,256,256,32,8.033217935778342e-30,8.033217935778342e-30,4.527420927949036e-31,188,372,0.08442274201661348,7,32,32,
qaoa,5x5,25,0.3,4,tdvp_layer,,8,0.23766576011602136,0.7623342398839786,1.0000000000000082,4,4,256,256,32,2.3312189653160728e-29,2.3312189653160728e-29,7.195350703022788e-31,376,744,0.16588653804501519,7,32,32,
qaoa,5x5,25,0.3,4,mpo_gatewise,horiz_first,0,0.20780812439136775,0.7921918756086322,0.8923660495273636,4,4,696,696,1504,0.21482792255153538,0.044612312646809114,0.0200820095087353,448,0,0.08727559295948595,7,32,32,
qaoa,5x5,25,0.3,4,mpo_gatewise,vert_first,0,0.24984450432877225,0.7501554956712277,0.8660429783848643,4,4,496,628,1108,0.2588749459303079,0.0432804843729325,0.022331755437196996,448,0,0.08723645599093288,7,32,32,
qaoa,5x5,25,0.3,4,mpo_layer,,0,0.17289722735347535,0.8271027726465247,0.9094519078249894,4,32,712,33448,33448,0.18794263893162075,0.18794263893162075,0.022788245193391052,24,0,0.00714968895772472,7,32,32,
qaoa,5x5,25,0.3,4,variational_layer,,0,0.19291919989495188,0.8070808001050481,0.9999999999999887,4,4,712,712,64,0.2217687924316791,0.2217687924316791,0.010582971031316907,144,0,155.6550937310094,7,32,32,sweeps=3 converged=True
qaoa,5x5,25,0.3,4,oracle_compress,,0,0.17289722735347468,0.8271027726465253,0.9094519078249965,4,4,712,712,512,0.18794263893161664,0.18794263893161664,0.0227882451933908,24,0,0.004239249043166637,7,32,32,
qaoa,5x5,25,0.3,8,tdvp_layer,,1,0.25438041032051906,0.7456195896794809,1.0000000000000049,4,4,256,256,32,2.7092327519783082e-30,2.7092327519783082e-30,3.8096887742509304e-31,47,93,0.01933305198326707,7,32,32,
qaoa,5x5,25,0.3,8,tdvp_layer,,2,0.24167629697488324,0.7583237030251168,1.000000000000006,4,4,256,256,32,5.623397629200315e-30,5.623397629200315e-30,1.0451095817667354e-30,94,186,0.04042518400819972,7,32,32,
qaoa,5x5,25,0.3,8,tdvp_layer,,4,0.23846941949364941,0.7615305805063506,1.000000000000002,4,4,256,256,32,8.033217935778342e-30,8.033217935778342e-30,4.527420927949036e-31,188,372,0.08459052897524089,7,32,32,
qaoa,5x5,25,0.3,8,tdvp_layer,,8,0.23766576011602136,0.7623342398839786,1.0000000000000082,4,4,256,256,32,2.3312189653160728e-29,2.3312189653160728e-29,7.195350703022788e-31,376,744,0.1702921480173245,7,32,32,
qaoa,5x5,25,0.3,8,mpo_gatewise,horiz_first,0,0.05312366601475327,0.9468763339852467,0.9727079593526644,8,8,2600,2600,5808,0.05690226297304608,0.0152976384780718,0.0152976384780718,448,0,0.09198808495420963,7,32,32,
qaoa,5x5,25,0.3,8,mpo_gatewise,vert_first,0,0.0719179407808972,0.9280820592191028,0.9632838818995819,8,8,2456,2456,5778,0.1054921084828873,0.022331755437196982,0.022331755437196982,448,0,0.09118076600134373,7,32,32,
qaoa,5x5,25,0.3,8,mpo_layer,,0,0.03024155429988995,0.96975844570011,0.9847631419280996,8,32,2600,33448,33448,0.030679939220381786,0.030679939220381786,0.002365606207024764,24,0,0.007932635024189949,7,32,32,
qaoa,5x5,25,0.3,8,variational_layer,,0,0.053123636545096775,0.9468763634549032,1.000000000000025,8,8,2600,2600,256,0.06281283263074643,0.06281283263074643,0.0015900536745215548,96,0,126.10205222095829,7,32,32,sweeps=2 converged=True
qaoa,5x5,25,0.3,8,oracle_compress,,0,0.03032634978346649,0.9696736502165335,0.9847200872413091,8,8,2600,2600,1024,0.030767169517239828,0.030767169517239828,0.0023656062070246914,24,0,0.005020609998609871,7,32,32,
qaoa,5x5,25,0.3,16,tdvp_layer,,1,0.25438041032051906,0.7456195896794809,1.0000000000000049,4,4,256,256,32,2.7092327519783082e-30,2.7092327519783082e-30,3.8096887742509304e-31,47,93,0.019153725006617606,7,32,32,
qaoa,5x5,25,0.3,16,tdvp_layer,,2,0.24167629697488324,0.7583237030251168,1.000000000000006,4,4,256,256,32,5.623397629200315e-30,5.623397629200315e-30,1.0451095817667354e-30,94,186,0.04038044798653573,7,32,32,
qaoa,5x5,25,0.3,16,tdvp_layer,,4,0.23846941949364941,0.7615305805063506,1.000000000000002,4,4,256,256,32,8.033217935778342e-30,8.033217935778342e-30,4.527420927949036e-31,188,372,0.08234803099185228,7,32,32,
qaoa,5x5,25,0.3,16,tdvp_layer,,8,0.23766576011602136,0.7623342398839786,1.0000000000000082,4,4,256,256,32,2.3312189653160728e-29,2.3312189653160728e-29,7.195350703022788e-31,376,744,0.16840044100536034,7,32,32,
qaoa,5x5,25,0.3,16,mpo_gatewise,horiz_first,0,0.02583591869956181,0.9741640813004382,0.9869979208418891,16,16,9168,9168,22192,0.025018328814037642,0.015299195752315529,0.015299195752315529,448,0,0.10060140100540593,7,32,32,
qaoa,5x5,25,0.3,16,mpo_gatewise,vert_first,0,0.023618771706240493,0.9763812282937595,0.9881180692351832,16,16,8892,8892,22186,0.06945508007703668,0.022331755437197006,0.022331755437197006,448,0,0.09875721001299098,7,32,32,
qaoa,5x5,25,0.3,16,mpo_layer,,0,0.0013683651151030762,0.9986316348848969,0.9993155832292877,16,32,9384,33448,33448,0.001369242325476189,0.001369242325476189,0.00010767278485391155,24,0,0.010150367044843733,7,32,32,
qaoa,5x5,25,0.3,16,variational_layer,,0,0.025835918699563587,0.9741640813004364,0.9999999999999927,16,16,9168,9168,1024,0.0036024959980288764,0.0036024959980288764,6.0595690719735055e-05,96,0,151.94829053099966,7,32,32,sweeps=2 converged=True
qaoa,5x5,25,0.3,16,oracle_compress,,0,0.0013683651150996345,0.9986316348849004,0.9993155832292928,16,16,9384,9384,2048,0.0013692423254761125,0.0013692423254761125,0.00010767278485390417,24,0,0.007121124013792723,7,32,32,
qaoa,5x5,25,0.3,32,tdvp_layer,,1,0.25438041032051906,0.7456195896794809,1.0000000000000049,4,4,256,256,32,2.7092327519783082e-30,2.7092327519783082e-30,3.8096887742509304e-31,47,93,0.019740744959563017,7,32,32,
qaoa,5x5,25,0.3,32,tdvp_layer,,2,0.24167629697488324,0.7583237030251168,1.000000000000006,4,4,256,256,32,5.623397629200315e-30,5.623397629200315e-30,1.0451095817667354e-30,94,186,0.042310402961447835,7,32,32,
qaoa,5x5,25,0.3,32,tdvp_layer,,4,0.23846941949364941,0.7615305805063506,1.000000000000002,4,4,256,256,32,8.033217935778342e-30,8.033217935778342e-30,4.527420927949036e-31,188,372,0.08563212299486622,7,32,32,
qaoa,5x5,25,0.3,32,tdvp_layer,,8,0.23766576011602136,0.7623342398839786,1.0000000000000082,4,4,256,256,32,2.3312189653160728e-29,2.3312189653160728e-29,7.195350703022788e-31,376,744,0.17236002400750294,7,32,32,
qaoa,5x5,25,0.3,32,mpo_gatewise,horiz_first,0,-6.661338147750939e-16,1.0000000000000007,1.0000000000000187,32,32,33448,33448,33448,7.929419005215291e-30,2.4793078570113537e-30,3.9008423476843254e-31,448,0,0.11045662401011214,7,32,32,
qaoa,5x5,25,0.3,32,mpo_gatewise,vert_first,0,-1.3322676295501878e-15,1.0000000000000013,1.0000000000000087,32,32,33448,33448,37544,1.9651502706567454e-29,9.699668949743123e-30,8.293476291299542e-31,448,0,0.11300307797500864,7,32,32,
qaoa,5x5,25,0.3,32,mpo_layer,,0,8.881784197001252e-16,0.9999999999999991,0.9999999999999974,32,32,33448,33448,33448,4.399814655071247e-30,4.399814655071247e-30,3.6670503828655417e-31,24,0,0.013630691973958164,7,32,32,
qaoa,5x5,25,0.3,32,variational_layer,,0,8.881784197001252e-16,0.9999999999999991,1.0000000000115246,32,32,33448,33448,0,0.0,0.0,0.0,0,0,2.403323728009127,7,32,32,sweeps=0 converged=True
qaoa,5x5,25,0.3,32,oracle_compress,,0,-1.7763568394002505e-15,1.0000000000000018,0.9999999999999993,32,32,33448,33448,4096,2.421027534756574e-30,2.421027534756574e-30,3.0346386097661448e-31,24,0,0.010611760022584349,7,32,32,
qaoa,5x5,25,0.3,64,tdvp_layer,,1,0.25438041032051906,0.7456195896794809,1.0000000000000049,4,4,256,256,32,2.7092327519783082e-30,2.7092327519783082e-30,3.8096887742509304e-31,47,93,0.01905245496891439,7,32,32,
qaoa,5x5,25,0.3,64,tdvp_layer,,2,0.24167629697488324,0.7583237030251168,1.000000000000006,4,4,256,256,32,5.623397629200315e-30,5.623397629200315e-30,1.0451095817667354e-30,94,186,0.03985226101940498,7,32,32,
qaoa,5x5,25,0.3,64,tdvp_layer,,4,0.23846941949364941,0.7615305805063506,1.000000000000002,4,4,256,256,32,8.033217935778342e-30,8.033217935778342e-30,4.527420927949036e-31,188,372,0.08736388297984377,7,32,32,
qaoa,5x5,25,0.3,64,tdvp_layer,,8,0.23766576011602136,0.7623342398839786,1.0000000000000082,4,4,256,256,32,2.3312189653160728e-29,2.3312189653160728e-29,7.195350703022788e-31,376,744,0.1666653860011138,7,32,32,
qaoa,5x5,25,0.3,64,mpo_gatewise,horiz_first,0,-6.661338147750939e-16,1.0000000000000007,1.0000000000000187,32,32,33448,33448,33448,7.929419005215291e-30,2.4793078570113537e-30,3.9008423476843254e-31,448,0,0.11033798102289438,7,32,32,
qaoa,5x5,25,0.3,64,mpo_gatewise,vert_first,0,-1.3322676295501878e-15,1.0000000000000013,1.0000000000000087,32,32,33448,33448,37544,1.9651502706567454e-29,9.699668949743123e-30,8.293476291299542e-31,448,0,0.11645656201289967,7,32,32,
qaoa,5x5,25,0.3,64,mpo_layer,,0,8.881784197001252e-16,0.9999999999999991,0.9999999999999974,32,32,33448,33448,33448,4.399814655071247e-30,4.399814655071247e-30,3.6670503828655417e-31,24,0,0.014128278999123722,7,32,32,
qaoa,5x5,25,0.3,64,variational_layer,,0,8.881784197001252e-16,0.9999999999999991,1.0000000000115246,32,32,33448,33448,0,0.0,0.0,0.0,0,0,2.395484722976107,7,32,32,sweeps=0 converged=True
qaoa,5x5,25,0.3,64,oracle_compress,,0,-1.7763568394002505e-15,1.0000000000000018,0.9999999999999993,32,32,33448,33448,4096,2.421027534756574e-30,2.421027534756574e-30,3.0346386097661448e-31,24,0,0.011556717043276876,7,32,32,
qaoa,5x5,25,0.7,4,tdvp_layer,,1,0.8029231041944249,0.1970768958055751,1.0000000000000044,4,4,256,256,32,7.611469082993943e-30,7.611469082993943e-30,1.8830187097791498e-30,47,93,0.0190242690150626,7,32,32,
qaoa,5x5,25,0.7,4,tdvp_layer,,2,0.7838310576400347,0.21616894235996537,1.0000000000000056,4,4,256,256,32,1.2025238404266714e-29,1.2025238404266714e-29,1.673164772298985e-30,94,186,0.03994950599735603,7,32,32,
qaoa,5x5,25,0.7,4,tdvp_layer,,4,0.7788003455239184,0.22119965447608156,1.000000000000022,4,4,256,256,32,1.5066103252138233e-29,1.5066103252138233e-29,1.1209054906472269e-30,188,372,0.08217492297990248,7,32,32,
qaoa,5x5,25,0.7,4,tdvp_layer,,8,0.7775260121786489,0.22247398782135114,1.0000000000000573,4,4,256,256,32,3.1140397796624734e-29,3.1140397796624734e-29,1.6796619973595897e-30,376,744,0.1647768510156311,7,32,32,
qaoa,5x5,25,0.7,4,mpo_gatewise,horiz_first,0,0.744873816212587,0.255126183787413,0.5018067179921744,4,4,696,696,1504,1.3005502129020372,0.13948457517901536,0.10392265772803616,448,0,0.08657384401885793,7,32,32,
qaoa,5x5,25,0.7,4,mpo_gatewise,vert_first,0,0.796513288138647,0.20348671186135298,0.4479956327822427,4,4,480,628,1108,1.5112226658854853,0.215200648738457,0.11757890635775578,448,0,0.08576629898743704,7,32,32,
qaoa,5x5,25,0.7,4,mpo_layer,,0,0.7059608202901202,0.29403917970987986,0.5422537963997174,4,32,712,33448,33448,1.171394287374199,1.171394287374199,0.12630897237501196,24,0,0.007214432000182569,7,32,32,
qaoa,5x5,25,0.7,4,variational_layer,,0,0.7269563365935527,0.2730436634064472,1.0000000000000064,4,4,712,712,64,0.7929377075343798,0.7929377075343798,0.0656796329292823,96,0,103.71943903900683,7,32,32,sweeps=2 converged=True
qaoa,5x5,25,0.7,4,oracle_compress,,0,0.7059608202901195,0.29403917970988047,0.5422537963996941,4,4,712,712,512,1.1713942873742018,1.1713942873742018,0.12630897237501254,24,0,0.004171106964349747,7,32,32,
qaoa,5x5,25,0.7,8,tdvp_layer,,1,0.8029231041944249,0.1970768958055751,1.0000000000000044,4,4,256,256,32,7.611469082993943e-30,7.611469082993943e-30,1.8830187097791498e-30,47,93,0.01888688199687749,7,32,32,
qaoa,5x5,25,0.7,8,tdvp_layer,,2,0.7838310576400347,0.21616894235996537,1.0000000000000056,4,4,256,256,32,1.2025238404266714e-29,1.2025238404266714e-29,1.673164772298985e-30,94,186,0.040051926975138485,7,32,32,
qaoa,5x5,25,0.7,8,tdvp_layer,,4,0.7788003455239184,0.22119965447608156,1.000000000000022,4,4,256,256,32,1.5066103252138233e-29,1.5066103252138233e-29,1.1209054906472269e-30,188,372,0.08260444301413372,7,32,32,
qaoa,5x5,25,0.7,8,tdvp_layer,,8,0.7775260121786489,0.22247398782135114,1.0000000000000573,4,4,256,256,32,3.1140397796624734e-29,3.1140397796624734e-29,1.6796619973595897e-30,376,744,0.1672838760423474,7,32,32,
qaoa,5x5,25,0.7,8,mpo_gatewise,horiz_first,0,0.5098746282651369,0.49012537173486315,0.6956607789611843,8,8,2600,2600,5808,0.7118174869405347,0.2123636176710297,0.09028453904595198,448,0,0.09197507100179791,7,32,32,
qaoa,5x5,25,0.7,8,mpo_gatewise,vert_first,0,0.5656230818794635,0.43437691812053647,0.6583093225022825,8,8,2504,2504,5778,0.9211952981205483,0.13840242822803725,0.11757890635775578,448,0,0.09204601199598983,7,32,32,
qaoa,5x5,25,0.7,8,mpo_layer,,0,0.46118139983005635,0.5388186001699437,0.7340426419289227,8,32,2600,33448,33448,0.606812210278932,0.606812210278932,0.05333163574517963,24,0,0.007903356978204101,7,32,32,
qaoa,5x5,25,0.7,8,variational_layer,,0,0.5098681252008784,0.49013187479912157,1.0000000000000002,8,8,2600,2600,256,1.0263237613853735,1.0263237613853735,0.031176678610150083,96,0,125.73869270802243,7,32,32,sweeps=2 converged=True
qaoa,5x5,25,0.7,8,oracle_compress,,0,0.46391836298104505,0.536081637018955,0.7321759604213667,8,8,2600,2600,1024,0.6116473350376266,0.6116473350376266,0.053331635745179726,24,0,0.004953760013449937,7,32,32,
qaoa,5x5,25,0.7,16,tdvp_layer,,1,0.8029231041944249,0.1970768958055751,1.0000000000000044,4,4,256,256,32,7.611469082993943e-30,7.611469082993943e-30,1.8830187097791498e-30,47,93,0.019618546008132398,7,32,32,
qaoa,5x5,25,0.7,16,tdvp_layer,,2,0.7838310576400347,0.21616894235996537,1.0000000000000056,4,4,256,256,32,1.2025238404266714e-29,1.2025238404266714e-29,1.673164772298985e-30,94,186,0.04273335397010669,7,32,32,
qaoa,5x5,25,0.7,16,tdvp_layer,,4,0.7788003455239184,0.22119965447608156,1.000000000000022,4,4,256,256,32,1.5066103252138233e-29,1.5066103252138233e-29,1.1209054906472269e-30,188,372,0.08922539895866066,7,32,32,
qaoa,5x5,25,0.7,16,tdvp_layer,,8,0.7775260121786489,0.22247398782135114,1.0000000000000573,4,4,256,256,32,3.1140397796624734e-29,3.1140397796624734e-29,1.6796619973595897e-30,376,744,0.1694962810142897,7,32,32,
qaoa,5x5,25,0.7,16,mpo_gatewise,horiz_first,0,0.23035044092892853,0.7696495590710715,0.8773923033605874,16,16,9168,9168,22192,0.2589851110640588,0.09026640909832064,0.09026640909832064,448,0,0.10278101800940931,7,32,32,
qaoa,5x5,25,0.7,16,mpo_gatewise,vert_first,0,0.23463479940926935,0.7653652005907307,0.8763213036103689,16,16,8892,8892,22186,0.4623990081282275,0.11757890635775582,0.11757890635775582,448,0,0.10065893502905965,7,32,32,
qaoa,5x5,25,0.7,16,mpo_layer,,0,0.12621707733553855,0.8737829226644614,0.9347635651139451,16,32,9384,33448,33448,0.13433042949986,0.13433042949986,0.013523005289854631,24,0,0.01006379205500707,7,32,32,
qaoa,5x5,25,0.7,16,variational_layer,,0,0.2303463649435784,0.7696536350564216,1.0000000000000304,16,16,9168,9168,1024,0.26555064314480875,0.26555064314480875,0.006069680328616794,96,0,152.43887128098868,7,32,32,sweeps=2 converged=True
qaoa,5x5,25,0.7,16,oracle_compress,,0,0.12621707733553844,0.8737829226644616,0.9347635651139028,16,16,9384,9384,2048,0.13433042949985916,0.13433042949985916,0.013523005289854402,24,0,0.007281975005753338,7,32,32,
qaoa,5x5,25,0.7,32,tdvp_layer,,1,0.8029231041944249,0.1970768958055751,1.0000000000000044,4,4,256,256,32,7.611469082993943e-30,7.611469082993943e-30,1.8830187097791498e-30,47,93,0.019155538990162313,7,32,32,
qaoa,5x5,25,0.7,32,tdvp_layer,,2,0.7838310576400347,0.21616894235996537,1.0000000000000056,4,4,256,256,32,1.2025238404266714e-29,1.2025238404266714e-29,1.673164772298985e-30,94,186,0.040380947990342975,7,32,32,
