task_type,method,chi_max,theta,x_fraction,special_angle,substeps,infidelity,fidelity,overlap_squared_raw,norm_squared_exact,norm_squared_approx,fidelity_normalized,infidelity_normalized,norm_loss,fidelity_definition,max_bond,param_count,runtime_s,peak_memory_mb,norm_before,norm_after,discarded_weight,variational_converged,variational_failed,failure_message
substep_sweep,hybrid_tdvp,12,0.6283185307179586,0.1,0,8,0.001387950813625527,0.9986120491863745,0.9986120491863736,0.9999999999999991,1.0,0.9986120491863745,0.001387950813625527,-4.440892098500626e-16,normalized_state_fidelity_v2,12,1704,0.24378364701988176,263.70703125,0.9999999999999996,1.0,0.00013893783193958298,,,
substep_sweep,hybrid_tdvp,12,0.6283185307179586,0.1,0,16,0.0013932729358431262,0.9986067270641569,0.998606727064156,0.9999999999999991,1.0,0.9986067270641569,0.0013932729358431262,-4.440892098500626e-16,normalized_state_fidelity_v2,12,1704,0.3158923099981621,263.70703125,0.9999999999999996,1.0,7.118952637077383e-05,,,
substep_sweep,hybrid_tdvp,12,0.6283185307179586,0.1,0,32,0.0013951286185618361,0.9986048713814382,0.9986048713814382,0.9999999999999991,1.0000000000000009,0.9986048713814382,0.0013951286185618361,-8.881784197001252e-16,normalized_state_fidelity_v2,12,1704,0.4372132329735905,263.70703125,0.9999999999999996,1.0000000000000004,3.59790566547467e-05,,,
substep_sweep,hybrid_tdvp,12,0.6283185307179586,0.1,0,64,0.0013949134631785487,0.9986050865368215,0.9986050865368201,0.9999999999999991,0.9999999999999996,0.9986050865368215,0.0013949134631785487,-2.220446049250313e-16,normalized_state_fidelity_v2,12,1704,0.9165591319906525,263.70703125,0.9999999999999996,0.9999999999999998,1.8069979365878827e-05,,,
substep_sweep,hybrid_tdvp,16,0.6283185307179586,0.1,0,1,4.440892098500626e-16,0.9999999999999996,1.0000000000000027,0.9999999999999991,1.000000000000004,0.9999999999999996,4.440892098500626e-16,-2.4424906541753444e-15,normalized_state_fidelity_v2,16,2728,0.04865909297950566,263.70703125,0.9999999999999996,1.000000000000002,3.392065423648072e-31,,,
substep_sweep,hybrid_tdvp,16,0.6283185307179586,0.1,0,2,0.0,1.0,1.0000000000000187,0.9999999999999991,1.000000000000019,1.0,0.0,-9.992007221626409e-15,normalized_state_fidelity_v2,16,2728,0.0346834950032644,263.70703125,0.9999999999999996,1.0000000000000095,1.062387467167305e-30,,,
substep_sweep,hybrid_tdvp,16,0.6283185307179586,0.1,0,4,0.0,1.0,0.9999999999999976,0.9999999999999991,0.999999999999998,1.0,0.0,5.551115123125783e-16,normalized_state_fidelity_v2,16,2728,0.1821307700010948,263.70703125,0.9999999999999996,0.999999999999999,2.5100964484367844e-30,,,
substep_sweep,hybrid_tdvp,16,0.6283185307179586,0.1,0,8,2.220446049250313e-16,0.9999999999999998,0.9999999999999836,0.9999999999999991,0.9999999999999847,0.9999999999999998,2.220446049250313e-16,7.216449660063518e-15,normalized_state_fidelity_v2,16,2728,0.12452075199689716,263.70703125,0.9999999999999996,0.9999999999999923,5.408393509672654e-30,,,
substep_sweep,hybrid_tdvp,16,0.6283185307179586,0.1,0,16,1.4383405577689246e-10,0.9999999998561659,0.9999999998561515,0.9999999999999991,0.9999999999999865,0.9999999998561659,1.4383405577689246e-10,6.328271240363392e-15,normalized_state_fidelity_v2,16,2728,0.4732202559825964,263.70703125,0.9999999999999996,0.9999999999999932,1.517772064061619e-13,,,
substep_sweep,hybrid_tdvp,16,0.6283185307179586,0.1,0,32,3.5890179717057435e-11,0.9999999999641098,0.9999999999641165,0.9999999999999991,1.0000000000000075,0.9999999999641098,3.5890179717057435e-11,-4.218847493575595e-15,normalized_state_fidelity_v2,16,2728,0.8011843689600937,263.70703125,0.9999999999999996,1.0000000000000038,3.786847359497462e-14,,,
