task_type,method,chi_max,theta,x_fraction,special_angle,substeps,infidelity,fidelity,overlap_squared_raw,norm_squared_exact,norm_squared_approx,fidelity_normalized,infidelity_normalized,norm_loss,fidelity_definition,max_bond,param_count,runtime_s,peak_memory_mb,norm_before,norm_after,discarded_weight,variational_converged,variational_failed,failure_message
chi_scan,hybrid_tdvp,8,0.006283185307179587,0.001,0,64,6.251034938786759e-06,0.9999937489650612,0.9999937340906102,0.9999999999999991,0.9999999851254568,0.9999937489650612,6.251034938786759e-06,7.437271132282319e-09,normalized_state_fidelity_v2,8,936,3.905326722015161,257.36328125,0.9999999999999996,0.9999999925627284,2.974979041413035e-08,,,
chi_scan,mpo_zipup,8,0.006283185307179587,0.001,0,64,0.054025387570080685,0.9459746124299193,0.8948679673619337,0.9999999999999991,0.9459746124299178,0.9459746124299193,0.054025387570080685,0.02738773787807991,normalized_state_fidelity_v2,8,936,0.009414498985279351,257.36328125,0.9999999999999996,0.9726122621219196,0.11036599780843187,,,
chi_scan,tebd_swap,8,0.006283185307179587,0.001,0,64,0.29978275266983945,0.7002172473301606,0.4496386410274326,0.9999999999999991,0.6421416249626071,0.7002172473301606,0.29978275266983945,0.19866260229376065,normalized_state_fidelity_v2,8,936,0.004602540051564574,257.36328125,0.9999999999999996,0.801337397706239,1.0546792747077298,,,
chi_scan,variational_mpo,8,0.006283185307179587,0.001,0,64,0.054025387570080685,0.9459746124299193,0.8948679673619337,0.9999999999999991,0.9459746124299178,0.9459746124299193,0.054025387570080685,0.02738773787807991,normalized_state_fidelity_v2,8,936,0.569271205982659,258.65234375,0.9999999999999996,0.9726122621219196,0.0,1,0,
chi_scan,hybrid_tdvp,8,0.06283185307179587,0.01,0,64,0.0006231381208617881,0.9993768618791382,0.9993768618791369,0.9999999999999991,0.9999999999999996,0.9993768618791382,0.0006231381208617881,-2.220446049250313e-16,normalized_state_fidelity_v2,8,936,2.119221472006757,258.65234375,0.9999999999999996,0.9999999999999998,3.0243304275103466e-06,,,
chi_scan,mpo_zipup,8,0.06283185307179587,0.01,0,64,0.05402538757008024,0.9459746124299198,0.894867967361935,0.9999999999999991,0.9459746124299186,0.9459746124299198,0.05402538757008024,0.027387737878079466,normalized_state_fidelity_v2,8,936,0.010044114955235273,258.65234375,0.9999999999999996,0.9726122621219201,0.11036599780843201,,,
chi_scan,tebd_swap,8,0.06283185307179587,0.01,0,64,0.3002952900642627,0.6997047099357373,0.44897240074862504,0.9999999999999991,0.6416598235988153,0.6997047099357373,0.3002952900642627,0.1989632819908841,normalized_state_fidelity_v2,8,936,0.0053680239943787456,258.65234375,0.9999999999999996,0.8010367180091156,1.0549888136952044,,,
chi_scan,variational_mpo,8,0.06283185307179587,0.01,0,64,0.05402538757008024,0.9459746124299198,0.894867967361935,0.9999999999999991,0.9459746124299186,0.9459746124299198,0.05402538757008024,0.027387737878079466,normalized_state_fidelity_v2,8,936,0.5398492090171203,258.65234375,0.9999999999999996,0.9726122621219201,0.0,1,0,
chi_scan,hybrid_tdvp,8,0.6283185307179586,0.1,0,64,0.03280613398671717,0.9671938660132828,0.9671938660132828,0.9999999999999991,1.0000000000000009,0.9671938660132828,0.03280613398671717,-8.881784197001252e-16,normalized_state_fidelity_v2,8,936,2.5397845690022223,258.65234375,0.9999999999999996,1.0000000000000004,0.0002452101872314285,,,
chi_scan,mpo_zipup,8,0.6283185307179586,0.1,0,64,0.054025387570079575,0.9459746124299204,0.8948679673619323,0.9999999999999991,0.9459746124299151,0.9459746124299204,0.054025387570079575,0.027387737878081242,normalized_state_fidelity_v2,8,936,0.007830807997379452,258.65234375,0.9999999999999996,0.9726122621219183,0.11036599780843206,,,
