task_type,method,chi_max,theta,x_fraction,special_angle,substeps,infidelity,fidelity,overlap_squared_raw,norm_squared_exact,norm_squared_approx,fidelity_normalized,infidelity_normalized,norm_loss,fidelity_definition,max_bond,param_count,runtime_s,peak_memory_mb,norm_before,norm_after,discarded_weight,variational_converged,variational_failed,failure_message
angle_sweep,hybrid_tdvp,8,0.0006283185307179586,0.0001,0,64,6.246976347323852e-08,0.9999999375302365,0.9999999373819318,0.9999999999999991,0.9999999998516962,0.9999999375302365,6.246976347323852e-08,7.415146274780682e-11,normalized_state_fidelity_v2,8,936,6.022700990957674,258.3984375,0.9999999999999996,0.9999999999258481,2.9711600119300524e-10,,,
angle_sweep,mpo_zipup,8,0.0006283185307179586,0.0001,0,64,0.05402538757007913,0.9459746124299209,0.8948679673619386,0.9999999999999991,0.9459746124299214,0.9459746124299209,0.05402538757007913,0.027387737878078022,normalized_state_fidelity_v2,8,936,0.007470183016266674,258.3984375,0.9999999999999996,0.9726122621219215,0.11036599780843216,,,
angle_sweep,tebd_swap,8,0.0006283185307179586,0.0001,0,64,0.29976726910969487,0.7002327308903051,0.4496610745921997,0.9999999999999991,0.6421594632122983,0.7002327308903051,0.29976726910969487,0.19865147207204603,normalized_state_fidelity_v2,8,936,0.009605724015273154,258.3984375,0.9999999999999996,0.8013485279279536,1.0547089884533776,,,
angle_sweep,variational_mpo,8,0.0006283185307179586,0.0001,0,64,6.247072448228863e-08,0.9999999375292755,0.9999999375292755,0.9999999999999993,1.0000000000000007,0.9999999375292755,6.247072448228863e-08,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,0.004798063018824905,256.37109375,0.9999999999999996,1.0000000000000004,0.0,1,0,
angle_sweep,hybrid_tdvp,8,0.0009222454792211941,0.0001467799267622069,0,64,1.3459213443756113e-07,0.9999998654078656,0.9999998650881711,0.9999999999999991,0.9999999996803064,0.9999998654078656,1.3459213443756113e-07,1.5984635837185124e-10,normalized_state_fidelity_v2,8,936,3.840576501970645,259.734375,0.9999999999999996,0.9999999998401532,6.401584303936277e-10,,,
angle_sweep,mpo_zipup,8,0.0009222454792211941,0.0001467799267622069,0,64,0.054025387570079686,0.9459746124299203,0.8948679673619382,0.9999999999999991,0.9459746124299214,0.9459746124299203,0.054025387570079686,0.027387737878078022,normalized_state_fidelity_v2,8,936,0.0030246039968915284,259.734375,0.9999999999999996,0.9726122621219215,0.11036599780843191,,,
angle_sweep,tebd_swap,8,0.0009222454792211941,0.0001467799267622069,0,64,0.2997679075476547,0.7002320924523453,0.4496601180887596,0.9999999999999991,0.6421586827218461,0.7002320924523453,0.2997679075476547,0.1986519590578345,normalized_state_fidelity_v2,8,936,0.009438963956199586,259.734375,0.9999999999999996,0.8013480409421652,1.0547071754782025,,,
angle_sweep,variational_mpo,8,0.0009222454792211941,0.0001467799267622069,0,64,1.3459658843029132e-07,0.9999998654034116,0.9999998654034109,0.9999999999999991,1.0000000000000002,0.9999998654034116,1.3459658843029132e-07,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,0.004537108994554728,256.37109375,0.9999999999999996,1.0000000000000002,0.0,1,0,
angle_sweep,hybrid_tdvp,8,0.0013536712389686342,0.00021544346900318845,0,64,2.89985877977017e-07,0.999999710014122,0.9999997093248032,0.9999999999999991,0.9999999993106818,0.999999710014122,2.89985877977017e-07,3.4465863496535576e-10,normalized_state_fidelity_v2,8,936,2.466858599043917,259.734375,0.9999999999999996,0.9999999996553409,1.3793110662556661e-09,,,
angle_sweep,mpo_zipup,8,0.0013536712389686342,0.00021544346900318845,0,64,0.05402538757008002,0.94597461242992,0.8948679673619314,0.9999999999999991,0.9459746124299147,0.94597461242992,0.05402538757008002,0.027387737878081464,normalized_state_fidelity_v2,8,936,0.0076789919985458255,259.734375,0.9999999999999996,0.9726122621219181,0.11036599780843213,,,
angle_sweep,tebd_swap,8,0.0013536712389686342,0.00021544346900318845,0,64,0.29976887776950556,0.7002311222304944,0.4496586723317417,0.9999999999999991,0.6421575077945884,0.7002311222304944,0.29976887776950556,0.19865269215240455,normalized_state_fidelity_v2,8,936,0.006718174030538648,259.734375,0.9999999999999996,0.8013473078475951,1.0547045676356943,,,
angle_sweep,variational_mpo,8,0.0013536712389686342,0.00021544346900318845,0,64,2.900065624311665e-07,0.9999997099934376,0.9999997099934382,0.9999999999999991,1.0000000000000016,0.9999997099934376,2.900065624311665e-07,-1.1102230246251565e-15,normalized_state_fidelity_v2,8,936,0.005019604985136539,256.37109375,0.9999999999999996,1.0000000000000009,0.0,1,0,
angle_sweep,hybrid_tdvp,8,0.0019869176531592202,0.00031622776601683794,0,64,6.248048404211559e-07,0.9999993751951596,0.9999993737094709,0.9999999999999991,0.9999999985143113,0.9999993751951596,6.248048404211559e-07,7.428438975054519e-10,normalized_state_fidelity_v2,8,936,2.7568943689693697,259.890625,0.9999999999999996,0.9999999992571557,2.972054275757306e-09,,,
angle_sweep,mpo_zipup,8,0.0019869176531592202,0.00031622776601683794,0,64,0.054025387570079686,0.9459746124299203,0.8948679673619312,0.9999999999999991,0.9459746124299141,0.9459746124299203,0.054025387570079686,0.027387737878081797,normalized_state_fidelity_v2,8,936,0.003070601960644126,259.890625,0.9999999999999996,0.9726122621219178,0.11036599780843206,,,
angle_sweep,tebd_swap,8,0.0019869176531592202,0.00031622776601683794,0,64,0.2997703731723298,0.7002296268276702,0.4496564603030115,0.9999999999999991,0.6421557201744542,0.7002296268276702,0.2997703731723298,0.19865380753730744,normalized_state_fidelity_v2,8,936,0.0029864789685234427,259.890625,0.9999999999999996,0.8013461924626922,1.0547008546039245,,,
angle_sweep,variational_mpo,8,0.0019869176531592202,0.00031622776601683794,0,64,6.249009401049221e-07,0.9999993750990599,0.9999993750990578,0.9999999999999991,0.9999999999999988,0.9999993750990599,6.249009401049221e-07,2.220446049250313e-16,normalized_state_fidelity_v2,8,936,0.004527440993115306,256.37109375,0.9999999999999996,0.9999999999999996,0.0,1,0,
angle_sweep,hybrid_tdvp,8,0.0029163962761324636,0.00046415888336127773,0,64,1.346251656153541e-06,0.9999986537483438,0.9999986505465229,0.9999999999999991,0.9999999967981756,0.9999986537483438,1.346251656153541e-06,1.6009117365101133e-09,normalized_state_fidelity_v2,8,936,1.9675066090421751,259.890625,0.9999999999999996,0.9999999983990878,6.404433309874609e-09,,,
angle_sweep,mpo_zipup,8,0.0029163962761324636,0.00046415888336127773,0,64,0.054025387570080574,0.9459746124299194,0.8948679673619369,0.9999999999999991,0.945974612429921,0.9459746124299194,0.054025387570080574,0.027387737878078244,normalized_state_fidelity_v2,8,936,0.0055628399713896215,259.890625,0.9999999999999996,0.9726122621219213,0.11036599780843193,,,
angle_sweep,tebd_swap,8,0.0029163962761324636,0.00046415888336127773,0,64,0.2997727216031094,0.7002272783968906,0.4496530200553919,0.9999999999999991,0.6421529607998617,0.7002272783968906,0.2997727216031094,0.19865552925108276,normalized_state_fidelity_v2,8,936,0.0030738989589735866,259.890625,0.9999999999999996,0.8013444707489169,1.054695652021705,,,
angle_sweep,variational_mpo,8,0.0029163962761324636,0.00046415888336127773,0,64,1.3466984265519955e-06,0.9999986533015734,0.9999986533015717,0.9999999999999987,0.9999999999999996,0.9999986533015734,1.3466984265519955e-06,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,0.004503995005507022,256.37109375,0.9999999999999996,1.0,0.0,1,0,
angle_sweep,hybrid_tdvp,8,0.0042806843182029595,0.0006812920690579609,0,64,2.900862850263586e-06,0.9999970991371497,0.999997092236452,0.9999999999999991,0.9999999930992831,0.9999970991371497,2.900862850263586e-06,3.450357999312814e-09,normalized_state_fidelity_v2,8,936,1.2024561819853261,259.890625,0.9999999999999996,0.9999999965496416,1.380221749315005e-08,,,
angle_sweep,mpo_zipup,8,0.0042806843182029595,0.0006812920690579609,0,64,0.05402538757008024,0.9459746124299198,0.8948679673619327,0.9999999999999991,0.9459746124299162,0.9459746124299198,0.05402538757008024,0.027387737878080687,normalized_state_fidelity_v2,8,936,0.0036322769592516124,259.890625,0.9999999999999996,0.9726122621219189,0.11036599780843208,,,
angle_sweep,tebd_swap,8,0.0042806843182029595,0.0006812920690579609,0,64,0.2997764987907847,0.7002235012092153,0.449647554833228,0.9999999999999991,0.6421486197717335,0.7002235012092153,0.2997764987907847,0.1986582378462145,normalized_state_fidelity_v2,8,936,0.002899762010201812,259.890625,0.9999999999999996,0.8013417621537852,1.0546885492017997,,,
