#time	operator	index	value
1.7	Z	20	-0.603623859649715
1.7	Z	21	-0.63664652047163
1.7	Z	22	-0.678336554176661
1.7	Z	23	-0.701900379773659
1.7	Z	24	-0.709690600506093
1.7	Z	25	-0.711439406254117
1.7	Z	26	-0.711728919766726
1.7	Z	27	-0.711766130448407
1.7	Z	28	-0.711769977940308
1.7	Z	29	-0.711770299383612
1.7	Z	30	-0.711770321624396

1.8	Z	1	0.697676320590748
1.8	Z	2	0.697676228639612
1.8	Z	3	0.697675127574341
1.8	Z	4	0.69766393085351
1.8	Z	5	0.697570858546601
1.8	Z	6	0.69695274654554
1.8	Z	7	0.693801343712942
1.8	Z	8	0.682181957960548
1.8	Z	9	0.654142601349078
1.8	Z	10	0.617476127175955
1.8	Z	11	0.595527272782378
1.8	Z	12	0.535205101492066
1.8	Z	13	0.371757728188717
1.8	Z	14	0.265302767557994
1.8	Z	15	0.0895536234664071
1.8	Z	16	-0.0895450160803451
1.8	Z	17	-0.265317660869731
1.8	Z	18	-0.371758762267939
1.8	Z	19	-0.535172684453056
1.8	Z	20	-0.595545061338875
1.8	Z	21	-0.617493399149895
1.8	Z	22	-0.65414009915283
1.8	Z	23	-0.68217675729713
1.8	Z	24	-0.693799274686559
1.8	Z	25	-0.696952305810744
1.8	Z	26	-0.697570797666473
1.8	Z	27	-0.69766392475409
1.8	Z	28	-0.697675128129536
1.8	Z	29	-0.697676228654313
1.8	Z	30	-0.697676320631424

1.9	Z	1	0.683861384416808
1.9	Z	2	0.683861056819211
1.9	Z	3	0.683857698156475
1.9	Z	4	0.683828153236194
1.9	Z	5	0.683616280470549
1.9	Z	6	0.68241273387562
1.9	Z	7	0.67723678073625
1.9	Z	8	0.661530248896499
1.9	Z	9	0.631803126640095
1.9	Z	10	0.604013715981346
1.9	Z	11	0.584103239247852
1.9	Z	12	0.49592018619839
1.9	Z	13	0.350200887807368
1.9	Z	14	0.264394234854227
1.9	Z	15	0.0643846713796538
1.9	Z	16	-0.0643823164331724
1.9	Z	17	-0.264391518390829
1.9	Z	18	-0.350224308474529
1.9	Z	19	-0.495884966601881
1.9	Z	20	-0.58410359299186
1.9	Z	21	-0.604036084563462
1.9	Z	22	-0.631806629526201
1.9	Z	23	-0.661524985244602
1.9	Z	24	-0.677233537364633
1.9	Z	25	-0.682411799183103
1.9	Z	26	-0.683616106800955
1.9	Z	27	-0.683828131897714
1.9	Z	28	-0.683857696551164
1.9	Z	29	-0.683861057963137
1.9	Z	30	-0.683861385033764

2	Z	1	0.670319904359622
2	Z	2	0.670318861479198
2	Z	3	0.67030956490943
2	Z	4	0.67023841446017
2	Z	5	0.669797225504395
2	Z	6	0.667652347810217
2	Z	7	0.659891688627494
2	Z	8	0.6406877689576
2	Z	9	0.612865966700452
2	Z	10	0.594226824683395
2	Z	11	0.565069071903953
2	Z	12	0.456070362031901
2	Z	13	0.343207917873516
2	Z	14	0.24830512938562
2	Z	15	0.0553297485100238
2	Z	16	-0.0553341805370245
2	Z	17	-0.24828835720205
2	Z	18	-0.34324027824885
2	Z	19	-0.456048412733127
2	Z	20	-0.565049945829399
2	Z	21	-0.594247055124319
2	Z	22	-0.612876765690471
2	Z	23	-0.64068430532752
2	Z	24	-0.659887416683917
2	Z	25	-0.667650665880042
2	Z	26	-0.669796821244903
2	Z	27	-0.670238349434539
2	Z	28	-0.670309557210179
2	Z	29	-0.670318861105735
2	Z	30	-0.670319905035179

2.1	Z	1	0.657046495140436
2.1	Z	2	0.657043479059448
2.1	Z	3	0.657019953561236
2.1	Z	4	0.656862730079168
2.1	Z	5	0.656018768033204
2.1	Z	6	0.652510383921684
2.1	Z	7	0.641883632053077
2.1	Z	8	0.620740635311787
2.1	Z	9	0.59801926334857
2.1	Z	10	0.584575816265452
2.1	Z	11	0.537732329009683
2.1	Z	12	0.423723482736086
2.1	Z	13	0.341686873836849
2.1	Z	14	0.221653751514391
2.1	Z	15	0.0612826706864947
2.1	Z	16	-0.0612896629984713
2.1	Z	17	-0.221634240264742
2.1	Z	18	-0.341710749714505
2.1	Z	19	-0.423724802968709
2.1	Z	20	-0.537700598092217
2.1	Z	21	-0.584586156822836
2.1	Z	22	-0.598036404379956
2.1	Z	23	-0.620741067696846
2.1	Z	24	-0.641879029399931
2.1	Z	25	-0.652507876042629
2.1	Z	26	-0.656018028620219
2.1	Z	27	-0.656862586136446
2.1	Z	28	-0.657019935688314
2.1	Z	29	-0.657043477016724
2.1	Z	30	-0.657046495194629

2.2	Z	1	0.644035400017752
2.2	Z	2	0.644027424904212
2.2	Z	3	0.643972657273963
2.2	Z	4	0.643652621571755
2.2	Z	5	0.642164864754882
2.2	Z	6	0.636889550851955
2.2	Z	7	0.62362018027887
2.2	Z	8	0.602823327706825
2.2	Z	9	0.586640413769069
2.2	Z	10	0.571398405307111
2.2	Z	11	0.505304896935111
2.2	Z	12	0.402937385122852
2.2	Z	13	0.335869799347715
2.2	Z	14	0.194819771969579
2.2	Z	15	0.072769322169241
2.2	Z	16	-0.0727733447457952
2.2	Z	17	-0.19480922373447
2.2	Z	18	-0.335873969879962
2.2	Z	19	-0.402959802308692
2.2	Z	20	-0.505273979419769
2.2	Z	21	-0.571393488355749
2.2	Z	22	-0.586660064133187
2.2	Z	23	-0.602829343716681
2.2	Z	24	-0.62361641956941
2.2	Z	25	-0.636886276169536
2.2	Z	26	-0.642163667452537
2.2	Z	27	-0.643652343574569
2.2	Z	28	-0.643972615708604
2.2	Z	29	-0.644027419727068
2.2	Z	30	-0.644035400727652

2.3	Z	1	0.631280727039804
2.3	Z	2	0.631261291620335
2.3	Z	3	0.631143525130853
2.3	Z	4	0.630541368859072
