variant,k,N,mean_err_dense_U,std_err_dense_U,mean_err_mpo_U,std_err_mpo_U,mean_err_dense_pred,std_err_dense_pred,mean_err_mpo_pred,std_err_mpo_pred,mean_ess,std_ess,mean_ess_over_N,std_ess_over_N,mean_log_weight_var,std_log_weight_var,mean_max_weight,std_max_weight,mean_weight_signal_corr,std_weight_signal_corr,mean_prefactor_dense_pred,std_prefactor_dense_pred,mean_prefactor_mpo_pred,std_prefactor_mpo_pred
basis_sample,1,8,1.4693952793556724,0.0868722482369087,1.4693952793556735,0.08687224823690831,0.5084998316922925,0.16518968790615393,0.5084998316922924,0.1651896879061547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4382547168873527,0.4672269940021235,1.4382547168873525,0.4672269940021257
basis_sample,1,16,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.3766765505351941e-15,0.0
basis_sample,1,32,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.946914648767881e-15,0.0
basis_sample,1,64,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,2.7533531010703883e-15,0.0
basis_sample,1,128,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,3.893829297535762e-15,0.0
basis_sample,1,256,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,5.5067062021407766e-15,0.0
basis_sample,1,512,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7.787658595071525e-15,0.0
basis_sample,1,1024,0.0,0.0,9.348075852112553e-16,0.0,0.0,0.0,3.4416913763379854e-16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.1013412404281553e-14,0.0
basis_sample,2,8,1.3204728900832985,0.10485047222611667,1.3204728900832994,0.10485047222611821,0.9010226696680164,0.04126060954280474,0.9010226696680151,0.041260609542804014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5484769589002436,0.11670262721443038,2.5484769589002405,0.11670262721442837
basis_sample,2,16,1.6570880191878554,0.23895468123783337,1.6570880191878572,0.23895468123783323,1.3798211040484623,0.48004290650909104,1.379821104048463,0.48004290650909176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.519284416193849,1.9201716260363642,5.519284416193852,1.920171626036367
basis_sample,2,32,2.084500833868781,0.05001265529680518,2.084500833868782,0.050012655296807915,1.3308603452547139,0.41587192017993224,1.3308603452547116,0.41587192017993474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.528482999535025,2.352526838914405,7.528482999535012,2.35252683891442
basis_sample,2,64,2.816154346218667,0.17265082885099134,2.816154346218667,0.17265082885099062,2.0942360002656883,0.22699316985339632,2.0942360002656892,0.22699316985339177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.753888002125507,1.8159453588271706,16.753888002125514,1.8159453588271341
basis_sample,2,128,3.479156747162364,0.4434420467579848,3.479156747162378,0.4434420467579877,2.455134872901855,0.873086462205205,2.4551348729018616,0.8730864622052136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.776680277703587,9.877845727799565,27.77668027770366,9.877845727799663
basis_sample,2,256,0.0,0.0,7.10833508545348e-14,0.0,0.0,0.0,1.8762769116165144e-15,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,3.002043058586423e-14,0.0
basis_sample,2,512,0.0,0.0,7.10833508545348e-14,0.0,0.0,0.0,1.8762769116165144e-15,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,4.2455300082809276e-14,0.0
basis_sample,2,1024,0.0,0.0,7.10833508545348e-14,0.0,0.0,0.0,1.8762769116165144e-15,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,6.004086117172846e-14,0.0
basis_sample,3,8,1.1943469222578298,0.11727921033228941,1.1943469222578298,0.11727921033228948,0.47932506873539743,0.15148798157706792,0.4793250687353973,0.15148798157706736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3557360259820301,0.42847271616563,1.3557360259820295,0.42847271616562843
basis_sample,3,16,1.3582568153351253,0.11122495584712322,1.3582568153351253,0.1112249558471228,0.7426999847038722,0.2813551612055585,0.7426999847038754,0.28135516120555953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.970799938815489,1.125420644822234,2.9707999388155018,1.1254206448222381
basis_sample,3,32,1.9010548293085874,0.2170705315961492,1.9010548293085865,0.21707053159614723,1.2127151792942228,0.5295823622886606,1.2127151792942166,0.5295823622886574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.860153015414439,2.9957702365688235,6.860153015414404,2.995770236568805
basis_sample,3,64,2.196177681721397,0.06656243374782739,2.196177681721396,0.06656243374782765,1.361065796709231,0.5146225477176254,1.3610657967092223,0.5146225477176244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.888526373673848,4.116980381741003,10.888526373673779,4.116980381740995
basis_sample,3,128,3.0153116305127057,0.04711953709341337,3.0153116305126972,0.0471195370934169,2.938908587952664,1.120253214753989,2.938908587952646,1.1202532147539874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.24995506925936,12.674218316777205,33.24995506925916,12.674218316777191
basis_sample,3,256,3.9668677748195607,0.20410715245869318,3.9668677748195464,0.20410715245869535,2.6199848257581877,1.0206284494943958,2.619984825758182,1.0206284494943898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.919757212131,16.330055191910333,41.91975721213091,16.330055191910237
basis_sample,3,512,5.180578823929998,0.22237943714221142,5.180578823929996,0.2223794371422265,2.7535543953838455,1.097211447653545,2.7535543953838535,1.0972114476535093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.30582353094212,24.827060961002566,62.30582353094229,24.82706096100176
basis_sample,3,1024,7.053918291216021,0.2705171024912768,7.053918291215982,0.2705171024912721,5.58136653222128,2.8127582429883313,5.5813665322212245,2.8127582429882962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,178.60372903108097,90.0082637756266,178.60372903107918,90.00826377562548
mc,1,8,1.7519634801161394,0.061357117790347596,1.7519634801161363,0.06135711779034643,0.8289015174299544,0.3773236841361192,0.828901517429954,0.3773236841361186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3444875356421604,1.0672325430197633,2.3444875356421586,1.0672325430197618
mc,1,16,1.2796641451803041,0.14199767195254634,1.2796641451803041,0.14199767195254775,0.7938048337624487,0.14423496791196477,0.7938048337624494,0.14423496791196538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.175219335049795,0.5769398716478591,3.1752193350497975,0.5769398716478615
mc,1,32,0.9851494902431455,0.27818556940414163,0.9851494902431449,0.27818556940414146,0.5603764400645025,0.24765616138282537,0.5603764400645074,0.24765616138282917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.1699678462942935,1.4009548089314066,3.169967846294321,1.4009548089314283
mc,1,64,0.7067176229880466,0.06915213401093982,0.7067176229880466,0.06915213401093959,0.31804975289770404,0.055716060849111786,0.31804975289770426,0.055716060849112146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5443980231816323,0.4457284867928943,2.544398023181634,0.44572848679289717
mc,1,128,0.5729836653050498,0.0367224120439942,0.5729836653050494,0.036722412043993895,0.2023718479685965,0.021787024652940298,0.20237184796859697,0.02178702465294152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.289576096317562,0.24649204598356128,2.2895760963175675,0.2464920459835749
mc,1,256,0.3238712362946358,0.013413086590373257,0.32387123629463593,0.013413086590373609,0.16631035736092534,0.07532309265327755,0.16631035736092514,0.07532309265327684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.6609657177748054,1.2051694824524408,2.6609657177748023,1.2051694824524295
mc,1,512,0.22933827321788694,0.05084661882093572,0.22933827321788622,0.050846618820935593,0.10356428544194439,0.04496457319538536,0.10356428544194407,0.044964573195384994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.34339227279162,1.0174321478277075,2.343392272791613,1.017432147827699
mc,1,1024,0.1886159562725603,0.03088181980747505,0.18861595627256103,0.03088181980747455,0.073561652148747,0.013036923444558724,0.0735616521487458,0.01303692344455775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.353972868759904,0.41718155022587916,2.3539728687598656,0.417181550225848
mc,2,8,8.777862382845846,2.3193005178882093,8.77786238284583,2.319300517888186,3.136357570258493,0.9978863031894005,3.136357570258484,0.9978863031893986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.870958824622177,2.822448687353601,8.870958824622152,2.822448687353596
mc,2,16,8.386296346002178,2.6392587487248234,8.386296346002174,2.6392587487248207,3.2915482049998794,0.5806154852214681,3.2915482049998688,0.5806154852214565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.166192819999518,2.3224619408858724,13.166192819999475,2.322461940885826
mc,2,32,6.1388939928182715,0.13368586281203756,6.138893992818271,0.1336858628120421,3.070743361903373,0.248341354340321,3.070743361903375,0.2483413543403217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.370747635883614,1.4048308456247376,17.370747635883628,1.4048308456247425
mc,2,64,4.152379716700289,0.49519717095507476,4.152379716700287,0.49519717095507615,1.8326132854330082,0.43440814182911,1.8326132854330093,0.43440814182911025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.660906283464065,3.47526513463288,14.660906283464074,3.475265134632882
mc,2,128,3.002202520634318,0.18362567094947846,3.0022025206343135,0.1836256709494821,1.1736613867958108,0.3169172813540173,1.1736613867958088,0.3169172813540214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.278462806722004,3.5855097395300906,13.278462806721983,3.5855097395301363
mc,2,256,1.9932708289687804,0.04248270592278296,1.9932708289687813,0.04248270592278174,0.7595171062351498,0.14162099945757642,0.7595171062351503,0.1416209994575793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.152273699762397,2.2659359913212227,12.152273699762405,2.265935991321269
mc,2,512,1.4257033248201951,0.039845279112243115,1.4257033248201978,0.03984527911224476,0.6929142734892401,0.2419342763698487,0.6929142734892467,0.2419342763698472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.678860210086134,5.474347757522571,15.678860210086285,5.474347757522537
mc,2,1024,0.9724581534440375,0.022949595975479343,0.9724581534440401,0.0229495959754823,0.4441334901736951,0.07475451917777429,0.4441334901736951,0.07475451917777338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.212271685558242,2.392144613688777,14.212271685558242,2.3921446136887483
mc,3,8,59.83738109387045,14.873552592651496,59.837381093870455,14.873552592651537,35.81886554395552,7.38837514349472,35.81886554395559,7.388375143494824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101.31105088216047,20.897480663661,101.3110508821607,20.89748066366128
mc,3,16,37.58859376544884,4.552880988878156,37.58859376544884,4.552880988878215,19.028672515585647,7.611077909417115,19.02867251558563,7.6110779094170375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76.11469006234259,30.44431163766846,76.11469006234252,30.44431163766815
mc,3,32,29.355769377097356,2.934753703149201,29.35576937709739,2.9347537031492177,16.991557984383917,4.139453961217507,16.99155798438393,4.139453961217537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.11876698945834,23.416287731091327,96.11876698945844,23.416287731091494
mc,3,64,21.55738320748432,4.341173192858685,21.55738320748433,4.341173192858663,8.21728175712582,4.205711034632923,8.21728175712583,4.205711034632878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.73825405700656,33.645688277063385,65.73825405700664,33.64568827706302
mc,3,128,17.172007708567122,0.6524868101104188,17.172007708567147,0.6524868101103898,9.434403015014233,2.2535503056146786,9.434403015014206,2.2535503056146613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106.73808557381398,25.496011245522492,106.73808557381368,25.4960112455223
mc,3,256,11.927904358866597,0.350214456281197,11.927904358866629,0.3502144562812019,7.602423181540295,4.171593102086737,7.602423181540285,4.1715931020868435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121.63877090464472,66.74548963338779,121.63877090464456,66.7454896333895
mc,3,512,8.694102030538575,0.3216747255053161,8.694102030538573,0.3216747255053398,5.693856354121256,0.9759713733933418,5.693856354121276,0.9759713733933296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128.83726205124012,22.083711243852164,128.83726205124051,22.083711243851884
mc,3,1024,6.0527853463379415,0.05057437889702462,6.052785346337944,0.0505743788970087,2.851811395899363,1.3990365738263981,2.8518113958993356,1.399036573826376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91.25796466877962,44.76917036244474,91.25796466877874,44.76917036244403
sis_mixture_base,1,8,1.6827119389138907,0.3571624279780594,1.6827119389138918,0.35716242797805997,0.8260223666914235,0.390266721296011,0.8260223666914235,0.3902667212960102,7.904611048046324,0.06893637898629032,0.9880763810057905,0.00861704737328629,0.009319463248510199,0.006708512005202307,0.15469996196469157,0.021122825440438676,nan,nan,2.336344067597066,1.1038409803993994,2.336344067597066,1.1038409803993972
sis_mixture_base,1,16,1.2156399608485473,0.20773072185748015,1.2156399608485475,0.20773072185748098,0.6895994018797372,0.06219173316947732,0.6895994018797377,0.062191733169477334,15.534912944237194,0.4010696044186433,0.9709320590148246,0.025066850276165207,0.40846372747628124,0.5658976641958265,0.07706355034513478,0.01776293712788635,nan,nan,2.758397607518949,0.24876693267790928,2.7583976075189507,0.24876693267790934
sis_mixture_base,1,32,0.9270568887725673,0.10778694897085285,0.927056888772567,0.10778694897085363,0.4294346385862033,0.14414313802797193,0.4294346385862033,0.1441431380279719,30.381857789694124,0.1118133687254371,0.9494330559279414,0.0034941677726699092,0.06398078561055315,0.005526774429864387,0.054390713893825826,0.0023364083274310292,0.0011304546739417717,0.2357645109555352,2.4292491601655883,0.8153967228886997,2.4292491601655892,0.8153967228886997
sis_mixture_base,1,64,0.5940083256115383,0.046706939553535144,0.5940083256115382,0.04670693955353553,0.3433266771583779,0.2339314913941373,0.34332667715837767,0.23393149139413738,62.26924677706333,0.8909531590427711,0.9729569808916145,0.013921143110043298,0.16533518482106593,0.15665740004011688,0.026273056992642253,0.0005894887765163451,-0.06501163566859881,0.03379807909712899,2.746613417267023,1.8714519311530984,2.7466134172670214,1.871451931153099
sis_mixture_base,1,128,0.44409442252955694,0.03176137916370582,0.4440944225295566,0.03176137916370528,0.2211720313587481,0.11188274247895585,0.2211720313587471,0.11188274247895615,122.47064558127128,2.0774213727933515,0.9568019186036819,0.01622985447494806,0.1453580715044117,0.05789363819000578,0.015136715183445277,0.00047243589155669094,-0.0470576756855924,0.10881471035132391,2.5022758909211924,1.2658087344738862,2.5022758909211817,1.2658087344738898
sis_mixture_base,1,256,0.3046477773743127,0.017922094550554216,0.3046477773743126,0.017922094550553838,0.14270874172701817,0.0434239437145533,0.14270874172701814,0.04342394371455319,247.20350147677368,2.225683324856625,0.9656386776436472,0.00869407548772119,0.08841079618530795,0.05609656681863036,0.007616906524819128,0.00016298430912471202,0.047843267872537565,0.03238580302851022,2.2833398676322907,0.6947830994328528,2.2833398676322902,0.694783099432851
sis_mixture_base,1,512,0.2314230181604553,0.01040918524103818,0.2314230181604554,0.010409185241038527,0.08483933860380312,0.04672942943311836,0.0848393386038035,0.04672942943311843,495.7124546426241,1.6816612523798382,0.9681883879738752,0.0032844946335543715,0.18644871738763436,0.10867020800303553,0.003690443156342388,0.00014136661063931282,0.03820890649625213,0.06946229609382805,1.919695092420187,1.0573662858603596,1.919695092420195,1.0573662858603612
sis_mixture_base,1,1024,0.17141090332530343,0.01843782124882915,0.17141090332530337,0.01843782124882918,0.06572868001710791,0.02129153085513278,0.06572868001710976,0.02129153085513184,987.3688865002518,0.9250576598701333,0.9642274282229022,0.0009033766209669271,0.09006160245026869,0.005726755866225849,0.0019395955819518109,1.2207497755496205e-05,0.016547819690687197,0.025623131125254817,2.103317760547453,0.681328987364249,2.103317760547512,0.6813289873642189
sis_mixture_base,2,8,9.151687627771006,0.39186463091392876,9.151687627771006,0.3918646309139312,4.077815580307207,0.2524169073185566,4.077815580307206,0.2524169073185558,7.91620014481762,0.06137826067827087,0.9895250181022025,0.007672282584783858,0.01083441317842127,0.007844457936656184,0.14181933567062055,0.020038187847210218,0.225167290815561,0.19396668229831707,11.533804197053533,0.7139428274043502,11.533804197053527,0.7139428274043482
sis_mixture_base,2,16,6.622924637107602,0.4503701349282479,6.622924637107608,0.45037013492825567,3.1161615231303124,0.44195985010105454,3.1161615231303155,0.44195985010106303,15.133142439523972,0.24138838948608934,0.9458214024702483,0.015086774342880584,0.7678290300554651,1.002144835363237,0.08723522061575158,0.016742125221393463,-0.04006408537154871,0.27668052940672033,12.46464609252125,1.7678394004042182,12.464646092521262,1.7678394004042521
sis_mixture_base,2,32,4.524848140420122,0.2720193594360531,4.524848140420123,0.27201935943605715,1.7767173130858855,0.29474430321510087,1.7767173130858882,0.2947443032150977,30.074254018420486,0.4242936600858672,0.9398204380756402,0.01325917687768335,0.3560273495329181,0.20879705841136367,0.05000108429652205,0.011257618910464102,0.147514093660897,0.2799122369899113,10.050630882676575,1.6673255641560143,10.050630882676591,1.6673255641559959
sis_mixture_base,2,64,3.1017744753916268,0.10745963671897119,3.1017744753916285,0.107459636718969,1.9146530962380581,0.34075530691288647,1.9146530962380541,0.3407553069128837,59.531751966395376,1.6885313146761698,0.9301836244749278,0.026383301791815153,0.18424682257126168,0.06739764386805458,0.02864932712760937,0.003169026111871866,0.015489608900442384,0.041634467923781796,15.317224769904465,2.7260424553030917,15.317224769904433,2.7260424553030695
sis_mixture_base,2,128,2.2627112088683696,0.048305268097995714,2.2627112088683696,0.048305268097994666,1.2524961502987244,0.27455206118217246,1.2524961502987206,0.27455206118217457,120.790095364117,2.1414772136145825,0.943672620032164,0.016730290731363926,0.1530794037920126,0.07738515908113477,0.014760800390961101,0.00044672878423462784,-0.002823217077591858,0.09728531593503834,14.170376340580376,3.106201988010529,14.170376340580328,3.106201988010553
