variant,k,N,seed,err_dense_U,err_mpo_U,err_dense_pred,err_mpo_pred,ess,ess_over_N,log_weight_var,max_weight,weight_signal_corr,prefactor_dense_pred,prefactor_mpo_pred
basis_sample,1,8,13426,1.5811398406638417,1.5811398406638422,0.27502173951934256,0.2750217395193414,nan,nan,nan,nan,nan,0.7778789479513898,0.7778789479513865
basis_sample,1,8,13427,1.3693070961987979,1.3693070961987992,0.6183515820643075,0.6183515820643075,nan,nan,nan,nan,nan,1.7489623873404072,1.7489623873404072
basis_sample,1,16,13505,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.3766765505351941e-15
basis_sample,1,16,13506,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.3766765505351941e-15
basis_sample,1,16,13507,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.3766765505351941e-15
basis_sample,1,32,13665,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.946914648767881e-15
basis_sample,1,32,13666,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.946914648767881e-15
basis_sample,1,32,13667,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.946914648767881e-15
basis_sample,1,64,13985,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,2.7533531010703883e-15
basis_sample,1,64,13986,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,2.7533531010703883e-15
basis_sample,1,64,13987,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,2.7533531010703883e-15
basis_sample,1,128,14625,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,3.893829297535762e-15
basis_sample,1,128,14626,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,3.893829297535762e-15
basis_sample,1,128,14627,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,3.893829297535762e-15
basis_sample,1,256,15905,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,5.5067062021407766e-15
basis_sample,1,256,15906,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,5.5067062021407766e-15
basis_sample,1,256,15907,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,5.5067062021407766e-15
basis_sample,1,512,18465,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,7.787658595071525e-15
basis_sample,1,512,18466,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,7.787658595071525e-15
basis_sample,1,512,18467,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,7.787658595071525e-15
basis_sample,1,1024,23585,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.1013412404281553e-14
basis_sample,1,1024,23586,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.1013412404281553e-14
basis_sample,1,1024,23587,0.0,9.348075852112553e-16,0.0,3.4416913763379854e-16,nan,nan,nan,nan,nan,0.0,1.1013412404281553e-14
mc,2,8,14425,7.8077778618099005,7.807777861809904,3.355372960393344,3.3553729603933293,nan,nan,nan,nan,nan,9.490427894816458,9.490427894816417
mc,2,8,14426,6.54943189521439,6.549431895214389,4.234198128721329,4.234198128721321,nan,nan,nan,nan,nan,11.976120838824967,11.976120838824945
