task_id,family,gate,control,target,theta,x,seed,chi_max,svd_threshold,mpo_infidelity,variational_infidelity,variational_minus_mpo,state_distance_to_mpo,variational_norm,mpo_norm,variational_bond_profile,mpo_bond_profile,objective_initial,objective_final,mpo_initializer_objective,input_initializer_objective,initializer_runtimes_s,best_initializer,sweeps,converged,rejected_nonimproving_updates,objective_trace,update_trace,target_max_bond,target_parameter_count,variational_runtime_s,fidelity_to_target,core_source_sha256,control_source_sha256,git_commit,git_dirty,git_diff_hash
f2127e87e2b5ce426bdb5e22,pauli,rxx,,,0.0,0.0,11,8,1e-13,0.0,0.0,0.0,7.619137940085578e-16,1.0,0.9999999999999999,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",0.0,0.0,0.0,8.881784197001252e-16,"{""input"": 0.005274435039609671, ""mpo_contract_compress"": 0.005385706899687648}",mpo_contract_compress,0,True,0,[0.0],[0.0],8,936,0.015283385990187526,0.9999999999999993,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
df60720f5608564458e14286,pauli,rxx,,,0.0006283185307179586,0.0001,11,8,1e-13,6.090968163174892e-08,6.090895721122536e-08,-7.244205235679146e-13,8.650706460032054e-07,1.0000000000000009,0.9999999695451617,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",9.852675608712502e-08,6.09089592096268e-08,6.090968596161872e-08,9.852675608712502e-08,"{""input"": 0.0400713870767504, ""mpo_contract_compress"": 0.04099958389997482}",input,2,True,36,"[9.852675608712502e-08, 6.090896009780522e-08, 6.09089592096268e-08]","[9.852675608712502e-08, 6.609122560341518e-08, 6.589189527339556e-08, 6.572677180294306e-08, 6.54988421278091e-08, 6.532475960163708e-08, 6.410532948919467e-08, 6.15410631343849e-08, 6.090895987576062e-08, 6.090895987576062e-08, 6.090895987576062e-08, 6.090895987576062e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090895809940378e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896009780522e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08, 6.090896054189443e-08]",16,3656,0.08711790712550282,0.9999999390910452,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
faeb8a181cb4e7b71589de3f,pauli,rxx,,,0.001986917653053424,0.000316227766,11,8,1e-13,6.091711041156245e-07,6.090985078532896e-07,-7.25962623349119e-11,8.520737219261069e-06,0.9999999999999998,0.9999996954144025,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",6.091711970412916e-07,6.0909859755931e-07,6.091711970412916e-07,9.85267473829765e-07,"{""input"": 0.03952844510786235, ""mpo_contract_compress"": 0.03951893118210137}",mpo_contract_compress,2,True,39,"[6.091711970412916e-07, 6.0909859755931e-07, 6.0909859755931e-07]","[6.091711970412916e-07, 6.091707223099263e-07, 6.091581952194502e-07, 6.091006672370725e-07, 6.090992084040181e-07, 6.090986317541791e-07, 6.090985966711315e-07, 6.090985966711315e-07, 6.090985966711315e-07, 6.090985966711315e-07, 6.090985966711315e-07, 6.090985966711315e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.090985995577114e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.0909859755931e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07, 6.090985993356668e-07]",16,3656,0.08490556408651173,0.9999993909014929,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
de845667f4d56e6524c39594,pauli,rxx,,,0.006283185307179587,0.001,11,8,1e-13,6.098534758858243e-06,6.091209090675065e-06,-7.325668183177925e-09,8.560610213295668e-05,1.0000000000000013,0.9999969507279726,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",9.852667413934313e-06,6.091218362813677e-06,6.098544056865052e-06,9.852667413934313e-06,"{""input"": 0.039291918044909835, ""mpo_contract_compress"": 0.03965207398869097}",input,2,True,32,"[9.852667413934313e-06, 6.091218362813677e-06, 6.091218362813677e-06]","[9.852667413934313e-06, 6.609111808941748e-06, 6.589178771942983e-06, 6.5726664408849444e-06, 6.549873066141743e-06, 6.532476137355303e-06, 6.410544870494306e-06, 6.154545142411649e-06, 6.091235779770443e-06, 6.091235779770443e-06, 6.091235779770443e-06, 6.091235779770443e-06, 6.091235783767246e-06, 6.091235783767246e-06, 6.091235783767246e-06, 6.091235783767246e-06, 6.091234785898791e-06, 6.0912300394733165e-06, 6.091221313564432e-06, 6.091218362591633e-06, 6.091218362591633e-06, 6.091218362591633e-06, 6.091218362591633e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.091218362813677e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06, 6.0912183639239e-06]",16,3656,0.0849353161174804,0.999993908790912,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
751243399129992021cb1673,pauli,rxx,,,0.019869176530534244,0.00316227766,11,8,1e-13,6.171869805049468e-05,6.091319765977321e-05,-8.055003907214697e-07,0.0008986871879776655,0.9999999999999998,0.9999691401748096,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",9.852594107462309e-05,6.0914125291189336e-05,6.171965038181959e-05,9.852594107462309e-05,"{""input"": 0.055421345168724656, ""mpo_contract_compress"": 0.039662563940510154}",input,3,True,52,"[9.852594107462309e-05, 6.091412647757366e-05, 6.0914125291189336e-05, 6.0914125291189336e-05]","[9.852594107462309e-05, 6.609014401237623e-05, 6.589081362950999e-05, 6.572569032425868e-05, 6.549771742969668e-05, 6.532400736669608e-05, 6.41046477363183e-05, 6.155230912208154e-05, 6.091588108780854e-05, 6.091588108780854e-05, 6.091588108780854e-05, 6.091588108780854e-05, 6.091588108714241e-05, 6.091588108714241e-05, 6.091588108714241e-05, 6.091588108714241e-05, 6.091578453149005e-05, 6.091530543872459e-05, 6.091442629418964e-05, 6.091412647890593e-05, 6.091412647890593e-05, 6.091412647890593e-05, 6.091412647890593e-05, 6.091412647757366e-05, 6.091412647757366e-05, 6.091412647757366e-05, 6.091412647757366e-05, 6.091412647757366e-05, 6.091412627839965e-05, 6.0914125517230744e-05, 6.091412529474205e-05, 6.091412529474205e-05, 6.091412529474205e-05, 6.091412529474205e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.091412529318774e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.0914125291189336e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05, 6.091412529229956e-05]",16,3656,0.10085520194843411,0.9999390868023412,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
f273bf30a5e0189a7421e579,pauli,rxx,,,0.06283185307179587,0.01,11,8,1e-13,0.0006570551738469543,0.0006085239282116461,-4.8531245635308196e-05,0.007090856951863331,1.0000000000000016,0.9996714184301493,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",0.0009851861065452994,0.0006086165317311654,0.0006571631396961042,0.0009851861065452994,"{""input"": 0.07132716802880168, ""mpo_contract_compress"": 0.054908306105062366}",input,4,True,66,"[0.0009851861065452994, 0.0006086179950068882, 0.0006086165318603953, 0.0006086165317311654, 0.0006086165317311654]","[0.0009851861065452994, 0.0006608040259485914, 0.0006588107204008598, 0.0006571594872728515, 0.0006548759418862904, 0.0006531454778027079, 0.0006409199766626017, 0.0006153767644823116, 0.000608805709769511, 0.000608805709769511, 0.000608805709769511, 0.000608805709769511, 0.0006088057097717314, 0.0006088057097717314, 0.0006088057097717314, 0.0006088057097717314, 0.0006087964469856377, 0.0006087445559732618, 0.000608650824220458, 0.0006086179950086645, 0.0006086179950086645, 0.0006086179950086645, 0.0006086179950086645, 0.0006086179950068882, 0.0006086179950068882, 0.0006086179950068882, 0.0006086179950068882, 0.0006086179869622121, 0.0006086177715891594, 0.000608616828813302, 0.0006086165450163161, 0.0006086165450163161, 0.0006086165450163161, 0.0006086165450163161, 0.0006086165450165382, 0.0006086165450165382, 0.0006086165450165382, 0.0006086165450165382, 0.000608616543835705, 0.0006086165384568964, 0.0006086165332037652, 0.0006086165318592851, 0.0006086165318592851, 0.0006086165318592851, 0.0006086165318592851, 0.0006086165318603953, 0.0006086165318603953, 0.0006086165318603953, 0.0006086165318603953, 0.0006086165318603953, 0.0006086165318466286, 0.000608616531768913, 0.0006086165317331638, 0.0006086165317331638, 0.0006086165317331638, 0.0006086165317331638, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317329417, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317311654, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095, 0.0006086165317316095]",16,3656,0.1321018491871655,0.9993914760717872,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
bf7b8596e01b0a993a5e9f36,pauli,rxx,,,0.6283185307179586,0.1,11,8,1e-13,0.021146825694425053,0.01935370421914051,-0.0017931214752845426,0.0638232543077336,1.0,0.9893700896558242,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]","[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",0.021259820688349196,0.019448262952103335,0.021259820688349196,0.09771475429430643,"{""input"": 0.24909940198995173, ""mpo_contract_compress"": 0.28218479198403656}",mpo_contract_compress,14,True,202,"[0.021259820688349196, 0.01946533803512862, 0.01945163761731261, 0.019449080427744514, 0.019448465540549575, 0.019448313314209154, 0.01944827547847261, 0.019448266067952025, 0.01944826372702102, 0.019448263144675515, 0.01944826299980762, 0.019448262963854157, 0.01944826295484603, 0.019448262952676654, 0.019448262952103335]","[0.021259820688349196, 0.021245386589518578, 0.02119118325131164, 0.020993370491710017, 0.020507266271881708, 0.019882141494959704, 0.019639714717347934, 0.019521222167377283, 0.019507888202414003, 0.019507888202414003, 0.019507888202414003, 0.019507888202414003, 0.019507888202416, 0.019507888202416, 0.019507888202416, 0.019507888202416, 0.01950750360856701, 0.019497139860974677, 0.019477243741418793, 0.0194653380351284, 0.0194653380351284, 0.0194653380351284, 0.0194653380351284, 0.01946533803512862, 0.01946533803512862, 0.01946533803512862, 0.01946533803512862, 0.019464868925011647, 0.019460103553273322, 0.019456108404509287, 0.019455421555955033, 0.019455421555955033, 0.019455421555955033, 0.019455421555955033, 0.019455421555953256, 0.019455421555953256, 0.019455421555953256, 0.019455421555953256, 0.019455400356764185, 0.019455021199211275, 0.019452070157685686, 0.019451637617314388, 0.019451637617314388, 0.019451637617314388, 0.019451637617314388, 0.01945163761731261, 0.01945163761731261, 0.01945163761731261, 0.01945163761731261, 0.019451619274115872, 0.019450345537202374, 0.019449979848869203, 0.01944991230574611, 0.01944991230574611, 0.01944991230574611, 0.01944991230574611, 0.019449912305745665, 0.019449912305745665, 0.019449912305745665, 0.019449912305745665, 0.019449910271156945, 0.01944988147131288, 0.019449168230954328, 0.01944908042774318, 0.01944908042774318, 0.01944908042774318, 0.01944908042774318, 0.019449080427744514, 0.019449080427744514, 0.019449080427744514, 0.019449080427744514, 0.019449077201042497, 0.019448751153081867, 0.019448681656266453, 0.01944866941760881, 0.01944866941760881, 0.01944866941760881, 0.01944866941760881, 0.019448669417611253, 0.019448669417611253, 0.019448669417611253, 0.019448669417611253, 0.019448669055678325, 0.019448664133619342, 0.019448486963269618, 0.019448465540551574, 0.019448465540551574, 0.019448465540551574, 0.019448465540551574, 0.019448465540549575, 0.019448465540549575, 0.019448465540549575, 0.019448465540549575, 0.01944846477076112, 0.019448383074895048, 0.019448366728688216, 0.019448363926739987, 0.019448363926739987, 0.019448363926739987, 0.019448363926739987, 0.01944836392674043, 0.01944836392674043, 0.01944836392674043, 0.01944836392674043, 0.01944836384446469, 0.019448362719033163, 0.019448318609369464, 0.019448313314212484, 0.019448313314212484, 0.019448313314212484, 0.019448313314212484, 0.019448313314209154, 0.019448313314209154, 0.019448313314209154, 0.019448313314209154, 0.01944831312576678, 0.019448292767826558, 0.01944828874955218, 0.019448288065668562, 0.019448288065668562, 0.019448288065668562, 0.019448288065668562, 0.019448288065669006, 0.019448288065669006, 0.019448288065669006, 0.019448288065669006, 0.019448288045634365, 0.019448287770960304, 0.019448276790682728, 0.01944827547847172, 0.01944827547847172, 0.01944827547847172, 0.01944827547847172, 0.01944827547847261, 0.01944827547847261, 0.01944827547847261, 0.01944827547847261, 0.01944827543204619, 0.019448270365958642, 0.01944826936880162, 0.019448269199221713, 0.019448269199221713, 0.019448269199221713, 0.019448269199221713, 0.019448269199223045, 0.019448269199223045, 0.019448269199223045, 0.019448269199223045, 0.019448269194260792, 0.019448269126225215, 0.019448266393687907, 0.01944826606795358, 0.01944826606795358, 0.01944826606795358, 0.01944826606795358, 0.019448266067952025, 0.019448266067952025, 0.019448266067952025, 0.019448266067952025, 0.019448266056465657, 0.01944826479616779, 0.019448264548196814, 0.019448264506001456, 0.019448264506001456, 0.019448264506001456, 0.019448264506001456, 0.019448264506002122, 0.019448264506002122, 0.019448264506002122, 0.019448264506002122, 0.01944826450476711, 0.019448264487855305, 0.019448263807962718, 0.01944826372702102, 0.01944826372702102, 0.01944826372702102, 0.01944826372702102, 0.01944826372702102, 0.01944826372702102, 0.01944826372702102, 0.01944826372702102, 0.01944826372417041, 0.01944826341066319, 0.01944826334897032, 0.019448263338466054, 0.019448263338466054, 0.019448263338466054, 0.019448263338466054, 0.019448263338468275, 0.019448263338468275, 0.019448263338468275, 0.019448263338468275, 0.01944826333815919, 0.019448263333950777, 0.019448263164798973, 0.019448263144674627, 0.019448263144674627, 0.019448263144674627, 0.019448263144674627, 0.019448263144675515, 0.019448263144675515, 0.019448263144675515, 0.019448263144675515, 0.019448263143967415, 0.019448263065981353, 0.019448263050632297, 0.019448263048020165, 0.019448263048020165, 0.019448263048020165, 0.019448263048020165, 0.019448263048017944, 0.019448263048017944, 0.019448263048017944, 0.019448263048017944, 0.01944826304794134, 0.019448263046893732, 0.019448263004811395, 0.01944826299980651, 0.01944826299980651, 0.01944826299980651, 0.01944826299980651, 0.01944826299980762, 0.01944826299980762, 0.01944826299980762, 0.01944826299980762, 0.019448262999630206, 0.019448262980229725, 0.01944826297641189, 0.019448262975761743, 0.019448262975761743, 0.019448262975761743, 0.019448262975761743, 0.019448262975762187, 0.019448262975762187, 0.019448262975762187, 0.019448262975762187, 0.019448262975762187, 0.01944826297549751, 0.019448262965092278, 0.019448262963852603, 0.019448262963852603, 0.019448262963852603, 0.019448262963852603, 0.019448262963854157, 0.019448262963854157, 0.019448262963854157, 0.019448262963854157, 0.019448262963809304, 0.019448262959008256, 0.01944826295798663, 0.01944826295782609, 0.01944826295782609, 0.01944826295782609, 0.01944826295782609, 0.019448262957827867, 0.019448262957827867, 0.019448262957827867, 0.019448262957827867, 0.019448262957827867, 0.019448262957755702, 0.019448262955151785, 0.01944826295484381, 0.01944826295484381, 0.01944826295484381, 0.01944826295484381, 0.01944826295484603, 0.01944826295484603, 0.01944826295484603, 0.01944826295484603, 0.01944826295484603, 0.019448262953685402, 0.019448262953436934, 0.019448262953398743, 0.019448262953398743, 0.019448262953398743, 0.019448262953398743, 0.019448262953396744, 0.019448262953396744, 0.019448262953396744, 0.019448262953396744, 0.019448262953396744, 0.019448262953396744, 0.019448262952748374, 0.019448262952681095, 0.019448262952681095, 0.019448262952681095, 0.019448262952681095, 0.019448262952676654, 0.019448262952676654, 0.019448262952676654, 0.019448262952676654, 0.019448262952676654, 0.019448262952340922, 0.01944826295228097, 0.01944826295228097, 0.01944826295228097, 0.01944826295228097, 0.01944826295228097, 0.019448262952280082, 0.019448262952280082, 0.019448262952280082, 0.019448262952280082, 0.019448262952280082, 0.019448262952280082, 0.019448262952103113, 0.019448262952103113, 0.019448262952103113, 0.019448262952103113, 0.019448262952103113]",16,3656,0.5370892819482833,0.9806462957808588,2d33f4b11b74317e4c5fe921b98a6d7186a9cb308641f0bcbca58636d6042e1c,ff78982f7c0a0703787f4d4d317b00cfb3e5a39a29e46d5077ad927ba8f6791d,2df89739fab8b33530f176547eb23ed65b259bc7,true,3fd2b466a80460124036f52434e2df874153d4eb99bb1ac9746d92116e040e93
