experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
single_gate_angle_v4,mpo_zipup,rzz,0.0,2,9,8,1,,1,0.0,0.0,0.0,1
single_gate_angle_v4,mpo_zipup,rzz,0.0006283185307179586,2,9,8,1,,1,0.21713716241271586,0.21713716241271586,0.21713716241271586,1
single_gate_angle_v4,mpo_zipup,rzz,0.0009222454792211941,2,9,8,1,,1,0.2171371624127174,0.2171371624127174,0.2171371624127174,1
single_gate_angle_v4,mpo_zipup,rzz,0.0013536712389686342,2,9,8,1,,1,0.21713716241271785,0.21713716241271785,0.21713716241271785,1
single_gate_angle_v4,mpo_zipup,rzz,0.0019869176531592202,2,9,8,1,,1,0.21713716241272296,0.21713716241272296,0.21713716241272296,1
single_gate_angle_v4,mpo_zipup,rzz,0.0029163962761324636,2,9,8,1,,1,0.21713716241271552,0.21713716241271552,0.21713716241271552,1
single_gate_angle_v4,mpo_zipup,rzz,0.0042806843182029595,2,9,8,1,,1,0.21713716241272252,0.21713716241272252,0.21713716241272252,1
single_gate_angle_v4,mpo_zipup,rzz,0.006283185307179587,2,9,8,1,,1,0.2171371624127163,0.2171371624127163,0.2171371624127163,1
single_gate_angle_v4,mpo_zipup,rzz,0.009222454792211942,2,9,8,1,,1,0.21713716241271042,0.21713716241271042,0.21713716241271042,1
single_gate_angle_v4,mpo_zipup,rzz,0.013536712389686328,2,9,8,1,,1,0.21713716241271785,0.21713716241271785,0.21713716241271785,1
single_gate_angle_v4,mpo_zipup,rzz,0.019869176531592203,2,9,8,1,,1,0.21713716241271452,0.21713716241271452,0.21713716241271452,1
single_gate_angle_v4,mpo_zipup,rzz,0.029163962761324633,2,9,8,1,,1,0.21713716241272063,0.21713716241272063,0.21713716241272063,1
single_gate_angle_v4,mpo_zipup,rzz,0.0428068431820296,2,9,8,1,,1,0.2171371624127163,0.2171371624127163,0.2171371624127163,1
single_gate_angle_v4,mpo_zipup,rzz,0.06283185307179587,2,9,8,1,,1,0.21713716241271563,0.21713716241271563,0.21713716241271563,1
single_gate_angle_v4,mpo_zipup,rzz,0.09222454792211941,2,9,8,1,,1,0.2171371624127253,0.2171371624127253,0.2171371624127253,1
single_gate_angle_v4,mpo_zipup,rzz,0.13536712389686328,2,9,8,1,,1,0.21713716241271974,0.21713716241271974,0.21713716241271974,1
single_gate_angle_v4,mpo_zipup,rzz,0.198691765315922,2,9,8,1,,1,0.21713716241271586,0.21713716241271586,0.21713716241271586,1
single_gate_angle_v4,mpo_zipup,rzz,0.29163962761324635,2,9,8,1,,1,0.21713716241272252,0.21713716241272252,0.21713716241272252,1
single_gate_angle_v4,mpo_zipup,rzz,0.42806843182029597,2,9,8,1,,1,0.21713716241271552,0.21713716241271552,0.21713716241271552,1
single_gate_angle_v4,mpo_zipup,rzz,0.6283185307179586,2,9,8,1,,1,0.21713716241271586,0.21713716241271586,0.21713716241271586,1
single_gate_angle_v4,mpo_zipup,rzz,0.9222454792211943,2,9,8,1,,1,0.21713716241271552,0.21713716241271552,0.21713716241271552,1
single_gate_angle_v4,mpo_zipup,rzz,1.353671238968633,2,9,8,1,,1,0.21713716241272218,0.21713716241272218,0.21713716241272218,1
single_gate_angle_v4,mpo_zipup,rzz,1.5707963267948966,2,9,8,1,,1,0.21713716241271463,0.21713716241271463,0.21713716241271463,1
single_gate_angle_v4,mpo_zipup,rzz,1.9869176531592203,2,9,8,1,,1,0.21713716241271663,0.21713716241271663,0.21713716241271663,1
single_gate_angle_v4,mpo_zipup,rzz,2.9163962761324638,2,9,8,1,,1,0.21713716241271197,0.21713716241271197,0.21713716241271197,1
single_gate_angle_v4,mpo_zipup,rzz,3.141592653589793,2,9,8,1,,1,1.5543122344752192e-15,1.5543122344752192e-15,1.5543122344752192e-15,1
single_gate_angle_v4,mpo_zipup,rzz,4.280684318202959,2,9,8,1,,1,0.2171371624127163,0.2171371624127163,0.2171371624127163,1
single_gate_angle_v4,mpo_zipup,rzz,4.71238898038469,2,9,8,1,,1,0.21713716241271508,0.21713716241271508,0.21713716241271508,1
single_gate_angle_v4,mpo_zipup,rzz,6.283185307179586,2,9,8,1,,1,0.0,0.0,0.0,1
single_gate_angle_v4,tebd_swap,rxx,0.0,2,9,8,1,,1,0.7277108175071023,0.7277108175071023,0.7277108175071023,1
single_gate_angle_v4,tebd_swap,rxx,0.0006283185307179586,2,9,8,1,,1,0.7277105160010569,0.7277105160010569,0.7277105160010569,1
single_gate_angle_v4,tebd_swap,rxx,0.0009222454792211941,2,9,8,1,,1,0.7277104077660806,0.7277104077660806,0.7277104077660806,1
single_gate_angle_v4,tebd_swap,rxx,0.0013536712389686342,2,9,8,1,,1,0.7277102867707379,0.7277102867707379,0.7277102867707379,1
single_gate_angle_v4,tebd_swap,rxx,0.0019869176531592202,2,9,8,1,,1,0.7277101907566075,0.7277101907566075,0.7277101907566075,1
single_gate_angle_v4,tebd_swap,rxx,0.0029163962761324636,2,9,8,1,,1,0.7277102255596672,0.7277102255596672,0.7277102255596672,1
single_gate_angle_v4,tebd_swap,rxx,0.0042806843182029595,2,9,8,1,,1,0.7277106551400885,0.7277106551400885,0.7277106551400885,1
single_gate_angle_v4,tebd_swap,rxx,0.006283185307179587,2,9,8,1,,1,0.7277121007551925,0.7277121007551925,0.7277121007551925,1
single_gate_angle_v4,tebd_swap,rxx,0.009222454792211942,2,9,8,1,,1,0.7277159773626994,0.7277159773626994,0.7277159773626994,1
single_gate_angle_v4,tebd_swap,rxx,0.013536712389686328,2,9,8,1,,1,0.7277254432050335,0.7277254432050335,0.7277254432050335,1
single_gate_angle_v4,tebd_swap,rxx,0.019869176531592203,2,9,8,1,,1,0.7277474541308127,0.7277474541308127,0.7277474541308127,1
single_gate_angle_v4,tebd_swap,rxx,0.029163962761324633,2,9,8,1,,1,0.7277971803388681,0.7277971803388681,0.7277971803388681,1
single_gate_angle_v4,tebd_swap,rxx,0.0428068431820296,2,9,8,1,,1,0.727907416121471,0.727907416121471,0.727907416121471,1
single_gate_angle_v4,tebd_swap,rxx,0.06283185307179587,2,9,8,1,,1,0.7281482845460912,0.7281482845460912,0.7281482845460912,1
