task_id,family,gate,control,target,theta,x,seed,chi_max,method,n_sub,svd_threshold,infidelity_normalized,fidelity_normalized,norm_approx,norm_exact,norm_drift,discarded_weight,final_bond_profile,final_max_bond,final_param_count,min_kept_singular,cap_reached,positive_weight_truncated,cap_truncation_occurred,git_commit,git_dirty,git_diff_hash,resolution_label
c90635a5e7a5bdfc914705fd,cnot_rank,cx,1,10,,,22,12,gate_local_2tdvp,1,1e-300,0.020963886612352933,0.9790361133876471,1.0000000000000002,1.0000000000000013,-1.1102230246251565e-15,0.0038525079437793214,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,0.005071060011617853,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
94341e989192c637c8d64a5e,cnot_rank,cx,1,10,,,22,12,gate_local_2tdvp,16,1e-300,0.02386554773026439,0.9761344522697356,1.0,1.0000000000000013,-1.3322676295501878e-15,0.0006619402296892229,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,0.00035421494834757033,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
0486bbbfef0f4f86901985b0,cnot_rank,cx,1,10,,,22,12,gate_local_2tdvp,128,1e-300,0.0229823010564133,0.9770176989435867,0.9999999999999992,1.0000000000000013,-2.1094237467877974e-15,8.012623952104135e-05,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,4.4435119980507426e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
feca7ca19d3dceea64bd3041,cnot_rank,cx,1,10,,,22,12,gate_local_2tdvp,256,1e-300,0.022878954050272182,0.9771210459497278,1.0000000000000004,1.0000000000000013,-8.881784197001252e-16,3.972790062792911e-05,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,2.2222974184857954e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
7d7335769671722bb29aa57f,cnot_rank,cx,1,10,,,33,12,mpo_zipup,1,1e-300,0.013753349070033005,0.986246650929967,0.9930995171330865,0.9999999999999996,-0.006900482866913027,0.013824364699453254,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,0.03401940352068697,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
140e414f461a55fcbaa35098,cnot_rank,cx,1,10,,,33,12,tebd_swap,1,1e-300,0.14459464952215872,0.8554053504778413,0.9122589923052933,0.9999999999999996,-0.08774100769470627,0.2905601109666985,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,0.05552468930583006,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
9e350f2f0840cc924f0db7f1,cnot_rank,cx,1,10,,,33,12,gate_local_2tdvp,1,1e-300,0.032860530044724334,0.9671394699552757,1.0,0.9999999999999996,4.440892098500626e-16,0.005182198957601246,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,0.004760730651892139,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
cc98b23c02c85a8cb48b68f5,cnot_rank,cx,1,10,,,33,12,gate_local_2tdvp,16,1e-300,0.031872874547715924,0.9681271254522841,1.0,0.9999999999999996,4.440892098500626e-16,0.0007418974144064096,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,0.00030221887100580116,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
d69a7ff125c346ff640a7894,cnot_rank,cx,1,10,,,33,12,gate_local_2tdvp,128,1e-300,0.032415652715225174,0.9675843472847748,0.9999999999999996,0.9999999999999996,0.0,9.71138889195204e-05,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,3.780107129860613e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
d109ed1a13d5c01015d978b3,cnot_rank,cx,1,10,,,33,12,gate_local_2tdvp,256,1e-300,0.0324584861329118,0.9675415138670882,1.0000000000000002,0.9999999999999996,6.661338147750939e-16,4.879511403118888e-05,"[1, 2, 4, 8, 12, 12, 12, 12, 12, 8, 4, 2, 1]",12,1704,1.8901360682782158e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
ef3fb8a4816d43a68b6ed4e8,cnot_rank,cx,1,10,,,11,14,mpo_zipup,1,1e-300,0.0011020844748489411,0.9988979155251511,0.9994488058550831,0.9999999999999993,-0.0005511941449162228,0.0011024765905124248,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.007608907301174683,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
d4a42d750ae015d2715801d2,cnot_rank,cx,1,10,,,11,14,tebd_swap,1,1e-300,0.03872226223547759,0.9612777377645224,0.9811302029245322,0.9999999999999993,-0.0188697970754671,0.19110664099992347,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.022841596545920852,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
688d5edad8aadf05e3dd8b4c,cnot_rank,cx,1,10,,,11,14,gate_local_2tdvp,1,1e-300,0.0038790889607751566,0.9961209110392248,1.0,0.9999999999999993,6.661338147750939e-16,0.0004884186696331679,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.0009664059050798443,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
5f6285b4c02d513f17a2e1cc,cnot_rank,cx,1,10,,,11,14,gate_local_2tdvp,16,1e-300,0.00201521924952075,0.9979847807504793,1.0000000000000004,0.9999999999999993,1.1102230246251565e-15,6.37376600776521e-05,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,6.27372662477037e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
99491a03942110ec3cdc5aec,cnot_rank,cx,1,10,,,11,14,gate_local_2tdvp,128,1e-300,0.002009243372767755,0.9979907566272322,0.9999999999999998,0.9999999999999993,4.440892098500626e-16,7.915886674303671e-06,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,7.854778167047448e-06,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
75220ab488380a3e671148ae,cnot_rank,cx,1,10,,,11,14,gate_local_2tdvp,256,1e-300,0.002008154859679978,0.99799184514032,1.0000000000000004,0.9999999999999993,1.1102230246251565e-15,3.931092201301083e-06,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,3.927830417966214e-06,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
cc551c34cf8890c6e04c9119,cnot_rank,cx,1,10,,,22,14,mpo_zipup,1,1e-300,0.0016186730557682383,0.9983813269442318,0.9991903356939728,1.0000000000000013,-0.0008096643060285791,0.0016196350884905301,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.01471896643546238,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
d45566874afb7b960aa1bef1,cnot_rank,cx,1,10,,,22,14,tebd_swap,1,1e-300,0.07172963731246906,0.9282703626875309,0.951031339855816,1.0000000000000013,-0.04896866014418533,0.1675761966322372,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.016707099673520055,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
ee0becdb7c98f08440c9aea4,cnot_rank,cx,1,10,,,22,14,gate_local_2tdvp,1,1e-300,0.005507065480530593,0.9944929345194694,0.9999999999999999,1.0000000000000013,-1.4432899320127035e-15,0.0006773921730333732,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.0017752429069835495,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
dff85e872cb2d396b6811f51,cnot_rank,cx,1,10,,,22,14,gate_local_2tdvp,16,1e-300,0.002949165906972695,0.9970508340930273,0.9999999999999997,1.0000000000000013,-1.6653345369377348e-15,9.11372529164989e-05,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.00011182586732871237,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
60d24f695705639482f9bc10,cnot_rank,cx,1,10,,,22,14,gate_local_2tdvp,128,1e-300,0.0029623341809748016,0.9970376658190252,0.9999999999999999,1.0000000000000013,-1.4432899320127035e-15,1.1542390027687692e-05,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,1.3968742091359814e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
e5137b9788567b62efc4f8b9,cnot_rank,cx,1,10,,,22,14,gate_local_2tdvp,256,1e-300,0.0029646506309867204,0.9970353493690133,1.0,1.0000000000000013,-1.3322676295501878e-15,5.775666827637e-06,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,6.984001426843179e-06,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
eacd2d937d18bac1d8c615cd,cnot_rank,cx,1,10,,,33,14,mpo_zipup,1,1e-300,0.002895607472463757,0.9971043925275362,0.9985511466757916,0.9999999999999996,-0.001448853324207966,0.0028984429222510934,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.013746614055981056,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
8dfe8f257ec9988b4d344d17,cnot_rank,cx,1,10,,,33,14,tebd_swap,1,1e-300,0.0757897725203408,0.9242102274796592,0.9455323141686355,0.9999999999999996,-0.05446768583136408,0.16552842563987788,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.03762933290240413,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
77fce4ffce1da387b1258f0b,cnot_rank,cx,1,10,,,33,14,gate_local_2tdvp,1,1e-300,0.008894801194207491,0.9911051988057925,0.9999999999999999,0.9999999999999996,3.3306690738754696e-16,0.001374271211099971,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.0019670091242231756,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
ef990f113f7d0bc0d94d1b90,cnot_rank,cx,1,10,,,33,14,gate_local_2tdvp,16,1e-300,0.0060244191983575,0.9939755808016425,1.0000000000000002,0.9999999999999996,6.661338147750939e-16,0.00018327684180181894,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,0.00012153852644218606,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
65fa710102398a33d8d2aafe,cnot_rank,cx,1,10,,,33,14,gate_local_2tdvp,128,1e-300,0.006060927477288258,0.9939390725227117,1.0000000000000002,0.9999999999999996,6.661338147750939e-16,2.3779110133398732e-05,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,1.5168654881247185e-05,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
34e13441269c470ea0ee9640,cnot_rank,cx,1,10,,,33,14,gate_local_2tdvp,256,1e-300,0.006071384758015608,0.9939286152419844,1.0,0.9999999999999996,4.440892098500626e-16,1.1939090609395296e-05,"[1, 2, 4, 8, 14, 14, 14, 14, 14, 8, 4, 2, 1]",14,2184,7.583458758497006e-06,True,True,True,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
f61efb39bdf7150c5f8be3f0,cnot_rank,cx,1,10,,,11,16,mpo_zipup,1,1e-300,0.0,1.0,1.000000000000001,0.9999999999999993,1.7763568394002505e-15,1.3825713807112385e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.001517883817746822,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
c1e3c2a032a7080eb8e9e4b4,cnot_rank,cx,1,10,,,11,16,tebd_swap,1,1e-300,1.1102230246251565e-16,0.9999999999999999,1.0000000000000004,0.9999999999999993,1.1102230246251565e-15,9.401204707339409e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0037779516270016332,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
17c7010f016351a36ffe0579,cnot_rank,cx,1,10,,,11,16,gate_local_2tdvp,1,1e-300,0.0,1.0,1.000000000000014,0.9999999999999993,1.4654943925052066e-14,1.5483186057376688e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.382501438741992e-05,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
95727112aad024930ea9cbfa,cnot_rank,cx,1,10,,,11,16,gate_local_2tdvp,16,1e-300,0.0,1.0,1.0000000000000457,0.9999999999999993,4.6407322429331543e-14,5.313313921046109e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,2.1096108937456547e-06,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
3a97d5d954b152e9b4858e14,cnot_rank,cx,1,10,,,11,16,gate_local_2tdvp,128,1e-300,0.0,1.0,1.0000000000002094,0.9999999999999993,2.1005419625907962e-13,4.391961007534165e-29,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,2.6368535716237224e-07,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
1fcac1b19d8d1469f851f80e,cnot_rank,cx,1,10,,,11,16,gate_local_2tdvp,256,1e-300,0.0,1.0,1.0000000000001912,0.9999999999999993,1.9184653865522705e-13,8.811136750199549e-29,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.3184214141743388e-07,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
62c2af876e5baa3e42085b67,cnot_rank,cx,1,10,,,22,16,mpo_zipup,1,1e-300,0.0,1.0,1.000000000000002,1.0000000000000013,6.661338147750939e-16,1.1335364498534608e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0010571557947611412,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
830a8f661f54f444245ce41c,cnot_rank,cx,1,10,,,22,16,tebd_swap,1,1e-300,0.0,1.0,1.0,1.0000000000000013,-1.3322676295501878e-15,1.2643063938644883e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0016481013882332289,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
362b5b1cfee38d1f850727a7,cnot_rank,cx,1,10,,,22,16,gate_local_2tdvp,1,1e-300,2.220446049250313e-16,0.9999999999999998,1.0000000000000022,1.0000000000000013,8.881784197001252e-16,1.0721020761827604e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.144284475936719e-05,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
1e8223cad83cb44f070c3360,cnot_rank,cx,1,10,,,22,16,gate_local_2tdvp,16,1e-300,0.0,1.0,1.000000000000009,1.0000000000000013,7.771561172376096e-15,3.798512913351887e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.989788321572352e-06,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
1b1e8d616f31f119f08e1c3c,cnot_rank,cx,1,10,,,22,16,gate_local_2tdvp,128,1e-300,0.0,1.0,1.0000000000000946,1.0000000000000013,9.325873406851315e-14,3.13553272213043e-29,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,2.4869848586898424e-07,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
8336c96d5ff50a25b998583b,cnot_rank,cx,1,10,,,22,16,gate_local_2tdvp,256,1e-300,0.0,1.0,1.0000000000002156,1.0000000000000013,2.142730437526552e-13,6.295769383641041e-29,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.2434791679188087e-07,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
43381105e0b86baea17a2dc9,cnot_rank,cx,1,10,,,33,16,mpo_zipup,1,1e-300,0.0,1.0,0.9999999999999996,0.9999999999999996,0.0,7.957884720408309e-32,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.004330492895078079,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
b6d19f98226d73c71e420f72,cnot_rank,cx,1,10,,,33,16,tebd_swap,1,1e-300,1.1102230246251565e-16,0.9999999999999999,0.9999999999999987,0.9999999999999996,-8.881784197001252e-16,9.624862001865487e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.012656658259923865,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,direct
08e9723d9401a3c7e9915684,cnot_rank,cx,1,10,,,33,16,gate_local_2tdvp,1,1e-300,1.1102230246251565e-16,0.9999999999999999,0.9999999999999979,0.9999999999999996,-1.6653345369377348e-15,1.0764524137881245e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.00019875993723428957,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_1
37743d19b61b2f161d0b2453,cnot_rank,cx,1,10,,,33,16,gate_local_2tdvp,16,1e-300,0.0,1.0,1.0000000000000537,0.9999999999999996,5.417888360170764e-14,4.301864343975938e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.1591648084317738e-05,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_16
1c783a3eae6a4fbbeb913b76,cnot_rank,cx,1,10,,,33,16,gate_local_2tdvp,128,1e-300,0.0,1.0,1.000000000000037,0.9999999999999996,3.752553823233029e-14,3.577850725314773e-29,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.4427816979620316e-06,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,n_sub_128
2df129bb600a7145a5b9372e,cnot_rank,cx,1,10,,,33,16,gate_local_2tdvp,256,1e-300,0.0,1.0,1.0000000000001417,0.9999999999999996,1.4210854715202004e-13,7.180834320150896e-29,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,7.211701426526102e-07,True,False,False,2df89739fab8b33530f176547eb23ed65b259bc7,true,54e7477d1624238eae90d9c40a1503a2ca6d07853944dcaf5d868d91ca9cfee9,fine_resolution
