case_id,family,chi_max,unpadded_error,padded4_error,error_ratio,classification
periodic_1d_n8_d8_s1_small,periodic_1d,8,0.010398919999485716,4.710937495857928e-13,4.5302180381144476e-11,padding_required
periodic_1d_n8_d8_s1_small,periodic_1d,16,0.010398919999485716,4.710937495857928e-13,4.5302180381144476e-11,padding_required
periodic_1d_n8_d8_s1_small,periodic_1d,24,0.010398919999485716,4.710937495857928e-13,4.5302180381144476e-11,padding_required
periodic_1d_n8_d8_s1_small,periodic_1d,32,0.010398919999485716,4.710937495857928e-13,4.5302180381144476e-11,padding_required
periodic_1d_n8_d8_s1_small,periodic_1d,48,0.010398919999485716,4.710937495857928e-13,4.5302180381144476e-11,padding_required
periodic_1d_n8_d8_s1_small,periodic_1d,64,0.010398919999485716,4.710937495857928e-13,4.5302180381144476e-11,padding_required
periodic_1d_n8_d8_s1_medium,periodic_1d,8,0.004678503963280067,1.2296755152654958e-13,2.6283519794292933e-11,padding_required
periodic_1d_n8_d8_s1_medium,periodic_1d,16,0.004678503963280067,1.2296755152654958e-13,2.6283519794292933e-11,padding_required
periodic_1d_n8_d8_s1_medium,periodic_1d,24,0.004678503963280067,1.2296755152654958e-13,2.6283519794292933e-11,padding_required
periodic_1d_n8_d8_s1_medium,periodic_1d,32,0.004678503963280067,1.2296755152654958e-13,2.6283519794292933e-11,padding_required
periodic_1d_n8_d8_s1_medium,periodic_1d,48,0.004678503963280067,1.2296755152654958e-13,2.6283519794292933e-11,padding_required
periodic_1d_n8_d8_s1_medium,periodic_1d,64,0.004678503963280067,1.2296755152654958e-13,2.6283519794292933e-11,padding_required
periodic_1d_n8_d8_s2_small,periodic_1d,8,0.014503703363830472,3.770290596344769e-14,2.5995364782122954e-12,padding_required
periodic_1d_n8_d8_s2_small,periodic_1d,16,0.014503703363830472,3.770290596344769e-14,2.5995364782122954e-12,padding_required
periodic_1d_n8_d8_s2_small,periodic_1d,24,0.014503703363830472,3.770290596344769e-14,2.5995364782122954e-12,padding_required
periodic_1d_n8_d8_s2_small,periodic_1d,32,0.014503703363830472,3.770290596344769e-14,2.5995364782122954e-12,padding_required
periodic_1d_n8_d8_s2_small,periodic_1d,48,0.014503703363830472,3.770290596344769e-14,2.5995364782122954e-12,padding_required
periodic_1d_n8_d8_s2_small,periodic_1d,64,0.014503703363830472,3.770290596344769e-14,2.5995364782122954e-12,padding_required
periodic_1d_n8_d8_s2_medium,periodic_1d,8,0.0030987680480264682,3.075668595057495e-14,9.925456011515014e-12,padding_required
periodic_1d_n8_d8_s2_medium,periodic_1d,16,0.0030987680480264682,3.075668595057495e-14,9.925456011515014e-12,padding_required
periodic_1d_n8_d8_s2_medium,periodic_1d,24,0.0030987680480264682,3.075668595057495e-14,9.925456011515014e-12,padding_required
periodic_1d_n8_d8_s2_medium,periodic_1d,32,0.0030987680480264682,3.075668595057495e-14,9.925456011515014e-12,padding_required
periodic_1d_n8_d8_s2_medium,periodic_1d,48,0.0030987680480264682,3.075668595057495e-14,9.925456011515014e-12,padding_required
periodic_1d_n8_d8_s2_medium,periodic_1d,64,0.0030987680480264682,3.075668595057495e-14,9.925456011515014e-12,padding_required
periodic_1d_n12_d4_s0_small,periodic_1d,8,0.0033183470682904056,4.349218963051987e-12,1.3106582504923697e-09,padding_required
periodic_1d_n12_d4_s0_small,periodic_1d,16,0.0033183470682904056,4.349218963051987e-12,1.3106582504923697e-09,padding_required
periodic_1d_n12_d4_s0_small,periodic_1d,24,0.0033183470682904056,4.349218963051987e-12,1.3106582504923697e-09,padding_required
periodic_1d_n12_d4_s0_small,periodic_1d,32,0.0033183470682904056,4.349218963051987e-12,1.3106582504923697e-09,padding_required
periodic_1d_n12_d4_s0_small,periodic_1d,48,0.0033183470682904056,4.349218963051987e-12,1.3106582504923697e-09,padding_required
periodic_1d_n12_d4_s0_small,periodic_1d,64,0.0033183470682904056,4.349218963051987e-12,1.3106582504923697e-09,padding_required
periodic_1d_n12_d4_s0_medium,periodic_1d,8,0.033836681766500766,1.5458731511069525e-15,4.5686310548258576e-14,padding_required
periodic_1d_n12_d4_s0_medium,periodic_1d,16,0.033836681766500766,1.5458731511069525e-15,4.5686310548258576e-14,padding_required
periodic_1d_n12_d4_s0_medium,periodic_1d,24,0.033836681766500766,1.5458731511069525e-15,4.5686310548258576e-14,padding_required
periodic_1d_n12_d4_s0_medium,periodic_1d,32,0.033836681766500766,1.5458731511069525e-15,4.5686310548258576e-14,padding_required
periodic_1d_n12_d4_s0_medium,periodic_1d,48,0.033836681766500766,1.5458731511069525e-15,4.5686310548258576e-14,padding_required
periodic_1d_n12_d4_s0_medium,periodic_1d,64,0.033836681766500766,1.5458731511069525e-15,4.5686310548258576e-14,padding_required
periodic_1d_n12_d4_s1_small,periodic_1d,8,0.005114118882958746,3.812249900735309e-13,7.454363083811913e-11,padding_required
periodic_1d_n12_d4_s1_small,periodic_1d,16,0.005114118882958746,3.812249900735309e-13,7.454363083811913e-11,padding_required
periodic_1d_n12_d4_s1_small,periodic_1d,24,0.005114118882958746,3.812249900735309e-13,7.454363083811913e-11,padding_required
periodic_1d_n12_d4_s1_small,periodic_1d,32,0.005114118882958746,3.812249900735309e-13,7.454363083811913e-11,padding_required
periodic_1d_n12_d4_s1_small,periodic_1d,48,0.005114118882958746,3.812249900735309e-13,7.454363083811913e-11,padding_required
periodic_1d_n12_d4_s1_small,periodic_1d,64,0.005114118882958746,3.812249900735309e-13,7.454363083811913e-11,padding_required
periodic_1d_n12_d4_s1_medium,periodic_1d,8,0.057086038442192094,1.0639595908824773e-14,1.8637824937876728e-13,padding_required
periodic_1d_n12_d4_s1_medium,periodic_1d,16,0.057086038442192094,1.0639595908824773e-14,1.8637824937876728e-13,padding_required
periodic_1d_n12_d4_s1_medium,periodic_1d,24,0.057086038442192094,1.0639595908824773e-14,1.8637824937876728e-13,padding_required
periodic_1d_n12_d4_s1_medium,periodic_1d,32,0.057086038442192094,1.0639595908824773e-14,1.8637824937876728e-13,padding_required
periodic_1d_n12_d4_s1_medium,periodic_1d,48,0.057086038442192094,1.0639595908824773e-14,1.8637824937876728e-13,padding_required
periodic_1d_n12_d4_s1_medium,periodic_1d,64,0.057086038442192094,1.0639595908824773e-14,1.8637824937876728e-13,padding_required
periodic_1d_n12_d4_s2_small,periodic_1d,8,0.005644400432746651,2.15341025168909e-12,3.8151266504690697e-10,padding_required
periodic_1d_n12_d4_s2_small,periodic_1d,16,0.005644400432746651,2.15341025168909e-12,3.8151266504690697e-10,padding_required
periodic_1d_n12_d4_s2_small,periodic_1d,24,0.005644400432746651,2.15341025168909e-12,3.8151266504690697e-10,padding_required
periodic_1d_n12_d4_s2_small,periodic_1d,32,0.005644400432746651,2.15341025168909e-12,3.8151266504690697e-10,padding_required
periodic_1d_n12_d4_s2_small,periodic_1d,48,0.005644400432746651,2.15341025168909e-12,3.8151266504690697e-10,padding_required
periodic_1d_n12_d4_s2_small,periodic_1d,64,0.005644400432746651,2.15341025168909e-12,3.8151266504690697e-10,padding_required
periodic_1d_n12_d4_s2_medium,periodic_1d,8,0.03481402550744852,5.222488550677286e-15,1.5001105084960444e-13,padding_required
periodic_1d_n12_d4_s2_medium,periodic_1d,16,0.03481402550744852,5.222488550677286e-15,1.5001105084960444e-13,padding_required
periodic_1d_n12_d4_s2_medium,periodic_1d,24,0.03481402550744852,5.222488550677286e-15,1.5001105084960444e-13,padding_required
periodic_1d_n12_d4_s2_medium,periodic_1d,32,0.03481402550744852,5.222488550677286e-15,1.5001105084960444e-13,padding_required
periodic_1d_n12_d4_s2_medium,periodic_1d,48,0.03481402550744852,5.222488550677286e-15,1.5001105084960444e-13,padding_required
periodic_1d_n12_d4_s2_medium,periodic_1d,64,0.03481402550744852,5.222488550677286e-15,1.5001105084960444e-13,padding_required
periodic_1d_n12_d8_s0_small,periodic_1d,8,0.010423669273205816,1.2033982201633616e-12,1.1544861877541656e-10,padding_required
periodic_1d_n12_d8_s0_small,periodic_1d,16,0.010423669273205816,1.2033982201633616e-12,1.1544861877541656e-10,padding_required
periodic_1d_n12_d8_s0_small,periodic_1d,24,0.010423669273205816,1.2033982201633616e-12,1.1544861877541656e-10,padding_required
periodic_1d_n12_d8_s0_small,periodic_1d,32,0.010423669273205816,1.2033982201633616e-12,1.1544861877541656e-10,padding_required
periodic_1d_n12_d8_s0_small,periodic_1d,48,0.010423669273205816,1.2033982201633616e-12,1.1544861877541656e-10,padding_required
periodic_1d_n12_d8_s0_small,periodic_1d,64,0.010423669273205816,1.2033982201633616e-12,1.1544861877541656e-10,padding_required
periodic_1d_n12_d8_s0_medium,periodic_1d,8,0.00012329733422638062,5.036125585114431e-15,4.084537282750842e-11,padding_required
periodic_1d_n12_d8_s0_medium,periodic_1d,16,0.00012329733422638062,5.036125585114431e-15,4.084537282750842e-11,padding_required
periodic_1d_n12_d8_s0_medium,periodic_1d,24,0.00012329733422638062,5.036125585114431e-15,4.084537282750842e-11,padding_required
periodic_1d_n12_d8_s0_medium,periodic_1d,32,0.00012329733422638062,5.036125585114431e-15,4.084537282750842e-11,padding_required
periodic_1d_n12_d8_s0_medium,periodic_1d,48,0.00012329733422638062,5.036125585114431e-15,4.084537282750842e-11,padding_required
periodic_1d_n12_d8_s0_medium,periodic_1d,64,0.00012329733422638062,5.036125585114431e-15,4.084537282750842e-11,padding_required
periodic_1d_n12_d8_s1_small,periodic_1d,8,0.010484535975669769,3.166200769328101e-13,3.019876870731839e-11,padding_required
periodic_1d_n12_d8_s1_small,periodic_1d,16,0.010484535975669769,3.166200769328101e-13,3.019876870731839e-11,padding_required
periodic_1d_n12_d8_s1_small,periodic_1d,24,0.010484535975669769,3.166200769328101e-13,3.019876870731839e-11,padding_required
periodic_1d_n12_d8_s1_small,periodic_1d,32,0.010484535975669769,3.166200769328101e-13,3.019876870731839e-11,padding_required
periodic_1d_n12_d8_s1_small,periodic_1d,48,0.010484535975669769,3.166200769328101e-13,3.019876870731839e-11,padding_required
periodic_1d_n12_d8_s1_small,periodic_1d,64,0.010484535975669769,3.166200769328101e-13,3.019876870731839e-11,padding_required
periodic_1d_n12_d8_s1_medium,periodic_1d,8,0.0013540880186399447,1.4958022101515935e-14,1.1046565581859202e-11,padding_required
periodic_1d_n12_d8_s1_medium,periodic_1d,16,0.0013540880186399447,1.4958022101515935e-14,1.1046565581859202e-11,padding_required
periodic_1d_n12_d8_s1_medium,periodic_1d,24,0.0013540880186399447,1.4958022101515935e-14,1.1046565581859202e-11,padding_required
periodic_1d_n12_d8_s1_medium,periodic_1d,32,0.0013540880186399447,1.4958022101515935e-14,1.1046565581859202e-11,padding_required
periodic_1d_n12_d8_s1_medium,periodic_1d,48,0.0013540880186399447,1.4958022101515935e-14,1.1046565581859202e-11,padding_required
periodic_1d_n12_d8_s1_medium,periodic_1d,64,0.0013540880186399447,1.4958022101515935e-14,1.1046565581859202e-11,padding_required
periodic_1d_n12_d8_s2_small,periodic_1d,8,0.014460227755728645,1.9178740521465424e-13,1.326309712782184e-11,padding_required
periodic_1d_n12_d8_s2_small,periodic_1d,16,0.014460227755728645,1.9178740521465424e-13,1.326309712782184e-11,padding_required
periodic_1d_n12_d8_s2_small,periodic_1d,24,0.014460227755728645,1.9178740521465424e-13,1.326309712782184e-11,padding_required
periodic_1d_n12_d8_s2_small,periodic_1d,32,0.014460227755728645,1.9178740521465424e-13,1.326309712782184e-11,padding_required
periodic_1d_n12_d8_s2_small,periodic_1d,48,0.014460227755728645,1.9178740521465424e-13,1.326309712782184e-11,padding_required
periodic_1d_n12_d8_s2_small,periodic_1d,64,0.014460227755728645,1.9178740521465424e-13,1.326309712782184e-11,padding_required
periodic_1d_n12_d8_s2_medium,periodic_1d,8,0.012053128252059092,9.881009200775048e-14,8.197879416977936e-12,padding_required
periodic_1d_n12_d8_s2_medium,periodic_1d,16,0.012053128252059092,9.881009200775048e-14,8.197879416977936e-12,padding_required
periodic_1d_n12_d8_s2_medium,periodic_1d,24,0.012053128252059092,9.881009200775048e-14,8.197879416977936e-12,padding_required
periodic_1d_n12_d8_s2_medium,periodic_1d,32,0.012053128252059092,9.881009200775048e-14,8.197879416977936e-12,padding_required
periodic_1d_n12_d8_s2_medium,periodic_1d,48,0.012053128252059092,9.881009200775048e-14,8.197879416977936e-12,padding_required
periodic_1d_n12_d8_s2_medium,periodic_1d,64,0.012053128252059092,9.881009200775048e-14,8.197879416977936e-12,padding_required
periodic_1d_n16_d4_s0_small,periodic_1d,8,0.003430360858177059,9.4149794235472e-14,2.7446032102145807e-11,padding_required
periodic_1d_n16_d4_s0_small,periodic_1d,16,0.003430360858177059,9.4149794235472e-14,2.7446032102145807e-11,padding_required
periodic_1d_n16_d4_s0_small,periodic_1d,24,0.003430360858177059,9.4149794235472e-14,2.7446032102145807e-11,padding_required
periodic_1d_n16_d4_s0_small,periodic_1d,32,0.003430360858177059,9.4149794235472e-14,2.7446032102145807e-11,padding_required
periodic_1d_n16_d4_s0_small,periodic_1d,48,0.003430360858177059,9.4149794235472e-14,2.7446032102145807e-11,padding_required
periodic_1d_n16_d4_s0_small,periodic_1d,64,0.003430360858177059,9.4149794235472e-14,2.7446032102145807e-11,padding_required
periodic_1d_n16_d4_s0_medium,periodic_1d,8,0.04097127850112107,4.097821484954729e-15,1.0001692978271605e-13,padding_required
periodic_1d_n16_d4_s0_medium,periodic_1d,16,0.04097127850112107,4.097821484954729e-15,1.0001692978271605e-13,padding_required
periodic_1d_n16_d4_s0_medium,periodic_1d,24,0.04097127850112107,4.097821484954729e-15,1.0001692978271605e-13,padding_required
periodic_1d_n16_d4_s0_medium,periodic_1d,32,0.04097127850112107,4.097821484954729e-15,1.0001692978271605e-13,padding_required
periodic_1d_n16_d4_s0_medium,periodic_1d,48,0.04097127850112107,4.097821484954729e-15,1.0001692978271605e-13,padding_required
periodic_1d_n16_d4_s0_medium,periodic_1d,64,0.04097127850112107,4.097821484954729e-15,1.0001692978271605e-13,padding_required
periodic_1d_n16_d4_s1_small,periodic_1d,8,0.005706862147781234,5.2034153183690886e-12,9.117821989781407e-10,padding_required
periodic_1d_n16_d4_s1_small,periodic_1d,16,0.005706862147781234,5.2034153183690886e-12,9.117821989781407e-10,padding_required
periodic_1d_n16_d4_s1_small,periodic_1d,24,0.005706862147781234,5.2034153183690886e-12,9.117821989781407e-10,padding_required
periodic_1d_n16_d4_s1_small,periodic_1d,32,0.005706862147781234,5.2034153183690886e-12,9.117821989781407e-10,padding_required
periodic_1d_n16_d4_s1_small,periodic_1d,48,0.005706862147781234,5.2034153183690886e-12,9.117821989781407e-10,padding_required
periodic_1d_n16_d4_s1_small,periodic_1d,64,0.005706862147781234,5.2034153183690886e-12,9.117821989781407e-10,padding_required
periodic_1d_n16_d4_s1_medium,periodic_1d,8,0.04350329017182506,1.739847679435909e-14,3.9993473426125423e-13,padding_required
periodic_1d_n16_d4_s1_medium,periodic_1d,16,0.04350329017182506,1.739847679435909e-14,3.9993473426125423e-13,padding_required
periodic_1d_n16_d4_s1_medium,periodic_1d,24,0.04350329017182506,1.739847679435909e-14,3.9993473426125423e-13,padding_required
periodic_1d_n16_d4_s1_medium,periodic_1d,32,0.04350329017182506,1.739847679435909e-14,3.9993473426125423e-13,padding_required
periodic_1d_n16_d4_s1_medium,periodic_1d,48,0.04350329017182506,1.739847679435909e-14,3.9993473426125423e-13,padding_required
periodic_1d_n16_d4_s1_medium,periodic_1d,64,0.04350329017182506,1.739847679435909e-14,3.9993473426125423e-13,padding_required
periodic_1d_n16_d4_s2_small,periodic_1d,8,0.003789710253550505,3.4707996220481182e-12,9.15848281223187e-10,padding_required
periodic_1d_n16_d4_s2_small,periodic_1d,16,0.003789710253550505,3.4707996220481182e-12,9.15848281223187e-10,padding_required
periodic_1d_n16_d4_s2_small,periodic_1d,24,0.003789710253550505,3.4707996220481182e-12,9.15848281223187e-10,padding_required
periodic_1d_n16_d4_s2_small,periodic_1d,32,0.003789710253550505,3.4707996220481182e-12,9.15848281223187e-10,padding_required
periodic_1d_n16_d4_s2_small,periodic_1d,48,0.003789710253550505,3.4707996220481182e-12,9.15848281223187e-10,padding_required
periodic_1d_n16_d4_s2_small,periodic_1d,64,0.003789710253550505,3.4707996220481182e-12,9.15848281223187e-10,padding_required
periodic_1d_n16_d4_s2_medium,periodic_1d,8,0.050605765764702194,8.116621166324257e-15,1.6038925690925216e-13,padding_required
periodic_1d_n16_d4_s2_medium,periodic_1d,16,0.050605765764702194,8.116621166324257e-15,1.6038925690925216e-13,padding_required
periodic_1d_n16_d4_s2_medium,periodic_1d,24,0.050605765764702194,8.116621166324257e-15,1.6038925690925216e-13,padding_required
periodic_1d_n16_d4_s2_medium,periodic_1d,32,0.050605765764702194,8.116621166324257e-15,1.6038925690925216e-13,padding_required
periodic_1d_n16_d4_s2_medium,periodic_1d,48,0.050605765764702194,8.116621166324257e-15,1.6038925690925216e-13,padding_required
periodic_1d_n16_d4_s2_medium,periodic_1d,64,0.050605765764702194,8.116621166324257e-15,1.6038925690925216e-13,padding_required
periodic_1d_n16_d8_s0_small,periodic_1d,8,0.008470652695169228,4.248415477411632e-13,5.015452327344837e-11,padding_required
periodic_1d_n16_d8_s0_small,periodic_1d,16,0.008470652695169228,4.248415477411632e-13,5.015452327344837e-11,padding_required
periodic_1d_n16_d8_s0_small,periodic_1d,24,0.008470652695169228,4.248415477411632e-13,5.015452327344837e-11,padding_required
periodic_1d_n16_d8_s0_small,periodic_1d,32,0.008470652695169228,4.248415477411632e-13,5.015452327344837e-11,padding_required
periodic_1d_n16_d8_s0_small,periodic_1d,48,0.008470652695169228,4.248415477411632e-13,5.015452327344837e-11,padding_required
periodic_1d_n16_d8_s0_small,periodic_1d,64,0.008470652695169228,4.248415477411632e-13,5.015452327344837e-11,padding_required
periodic_1d_n16_d8_s0_medium,periodic_1d,8,0.04273532307697315,8.370863981733707e-15,1.9587693221966388e-13,padding_required
periodic_1d_n16_d8_s0_medium,periodic_1d,16,0.04273532307697315,8.370863981733707e-15,1.9587693221966388e-13,padding_required
periodic_1d_n16_d8_s0_medium,periodic_1d,24,0.04273532307697315,8.370863981733707e-15,1.9587693221966388e-13,padding_required
periodic_1d_n16_d8_s0_medium,periodic_1d,32,0.04273532307697315,8.370863981733707e-15,1.9587693221966388e-13,padding_required
periodic_1d_n16_d8_s0_medium,periodic_1d,48,0.04273532307697315,8.370863981733707e-15,1.9587693221966388e-13,padding_required
periodic_1d_n16_d8_s0_medium,periodic_1d,64,0.04273532307697315,8.370863981733707e-15,1.9587693221966388e-13,padding_required
periodic_1d_n16_d8_s1_small,periodic_1d,8,0.011022948941321277,1.1045102347704947e-12,1.0020097531524095e-10,padding_required
