case_id,family,method,chi_max,J_over_pi,seed,lattice_shape,depth_or_cycles,patch_shape,patch_sites,ipr2_z,s2_z,ipr2_z_error,s2_z_error,reference_type,mean_abs_z_parity_error,max_abs_z_parity_error,num_z_parity_terms
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,tebd_swap,32,0.01,1,3x4,2,1x1,[5],0.9388800648870325,0.06306753435647415,0.00015083257858894417,0.00016063869047798496,exact_statevector,0.0009237909759519305,0.0020030487155352494,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,tebd_swap,32,0.01,1,3x4,2,2x2,"[4, 5, 10, 11]",0.876310090186776,0.1320352664519029,0.001735198695179574,0.0019820825256022523,exact_statevector,0.0009237909759519305,0.0020030487155352494,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,tebd_swap,32,0.01,1,3x4,2,1x2,"[5, 4]",0.9052222757261995,0.09957475690181293,0.0017531245361034342,0.001938556305441902,exact_statevector,0.0009237909759519305,0.0020030487155352494,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.01,1,3x4,2,1x1,[5],0.9350164604375233,0.06719114510239756,0.004014437028098117,0.004284249436401391,exact_statevector,0.012197643377474648,0.026991698119762764,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.01,1,3x4,2,2x2,"[4, 5, 10, 11]",0.8939863833471533,0.11206473507992765,0.019411491855556906,0.021952613897577494,exact_statevector,0.012197643377474648,0.026991698119762764,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.01,1,3x4,2,1x2,"[5, 4]",0.9239153612167257,0.07913481195082614,0.020446210026629608,0.022378501256428693,exact_statevector,0.012197643377474648,0.026991698119762764,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.01,1,3x4,2,1x1,[5],0.9350164604375233,0.06719114510239756,0.004014437028098117,0.004284249436401391,exact_statevector,0.012197643377474648,0.026991698119762764,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.01,1,3x4,2,2x2,"[4, 5, 10, 11]",0.8939863833471533,0.11206473507992765,0.019411491855556906,0.021952613897577494,exact_statevector,0.012197643377474648,0.026991698119762764,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.01,1,3x4,2,1x2,"[5, 4]",0.9239153612167257,0.07913481195082614,0.020446210026629608,0.022378501256428693,exact_statevector,0.012197643377474648,0.026991698119762764,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,tebd_swap,64,0.01,1,3x4,2,1x1,[5],0.9390307851817721,0.06290701524018306,1.1228384932948643e-07,1.195741868992295e-07,exact_statevector,6.211298103126434e-08,1.2714788066858773e-07,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,tebd_swap,64,0.01,1,3x4,2,2x2,"[4, 5, 10, 11]",0.8745747785200808,0.13401747815057422,1.1297151558675722e-07,1.291730690744508e-07,exact_statevector,6.211298103126434e-08,1.2714788066858773e-07,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,tebd_swap,64,0.01,1,3x4,2,1x2,"[5, 4]",0.9034690373795764,0.10151343917782804,1.1381051967518374e-07,1.259705732087335e-07,exact_statevector,6.211298103126434e-08,1.2714788066858773e-07,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.01,1,3x4,2,1x1,[5],0.9410843083263272,0.06072254901442377,0.002053410860705762,0.002184346651572397,exact_statevector,0.012929687701528162,0.028133651063073195,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.01,1,3x4,2,2x2,"[4, 5, 10, 11]",0.9002777602069355,0.10505194081978846,0.02570286871533911,0.028965408157716685,exact_statevector,0.012929687701528162,0.028133651063073195,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.01,1,3x4,2,1x2,"[5, 4]",0.9304158253924554,0.07212366868711059,0.0269466742023593,0.02938964452014424,exact_statevector,0.012929687701528162,0.028133651063073195,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.01,1,3x4,2,1x1,[5],0.9410843083263272,0.06072254901442377,0.002053410860705762,0.002184346651572397,exact_statevector,0.012929687701528162,0.028133651063073195,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.01,1,3x4,2,2x2,"[4, 5, 10, 11]",0.9002777602069355,0.10505194081978846,0.02570286871533911,0.028965408157716685,exact_statevector,0.012929687701528162,0.028133651063073195,22
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.01,1,3x4,2,1x2,"[5, 4]",0.9304158253924554,0.07212366868711059,0.0269466742023593,0.02938964452014424,exact_statevector,0.012929687701528162,0.028133651063073195,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,16,0.02,0,3x4,2,1x1,[5],0.7484898811850514,0.2896975940046801,0.0761676026556285,0.09691044404763446,exact_statevector,0.036575225447329815,0.07858481085442914,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,16,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.5939357787332029,0.5209840820752837,0.004967835886630412,0.00832947777669657,exact_statevector,0.036575225447329815,0.07858481085442914,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,16,0.02,0,3x4,2,1x2,"[5, 4]",0.7329143481402083,0.3107264350278714,0.0059250498731759915,0.008051729983883649,exact_statevector,0.036575225447329815,0.07858481085442914,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.02,0,3x4,2,1x1,[5],0.864175723453126,0.14597914723142405,0.03951823961244605,0.04680800272562158,exact_statevector,0.057049165723736056,0.1207170914892376,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.6735125861309208,0.395248595658341,0.07460897151108747,0.11740600864024614,exact_statevector,0.057049165723736056,0.1207170914892376,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.02,0,3x4,2,1x2,"[5, 4]",0.8384155522759094,0.1762414156399965,0.09957615426252509,0.12643328940399123,exact_statevector,0.057049165723736056,0.1207170914892376,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.02,0,3x4,2,1x1,[5],0.864175723453126,0.14597914723142405,0.03951823961244605,0.04680800272562158,exact_statevector,0.057049165723736056,0.1207170914892376,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.6735125861309208,0.395248595658341,0.07460897151108747,0.11740600864024614,exact_statevector,0.057049165723736056,0.1207170914892376,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.02,0,3x4,2,1x2,"[5, 4]",0.8384155522759094,0.1762414156399965,0.09957615426252509,0.12643328940399123,exact_statevector,0.057049165723736056,0.1207170914892376,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,32,0.02,0,3x4,2,1x1,[5],0.8217919979791928,0.19626795976788008,0.0028654858614871603,0.0034808098108344565,exact_statevector,0.004959492683617239,0.012236139389414036,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,32,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.5908788159068356,0.5261443318285184,0.008024798712997772,0.013489727529931272,exact_statevector,0.004959492683617239,0.012236139389414036,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,32,0.02,0,3x4,2,1x2,"[5, 4]",0.7294797203967307,0.31542371072478553,0.009359677616653572,0.012749005680797787,exact_statevector,0.004959492683617239,0.012236139389414036,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.02,0,3x4,2,1x1,[5],0.8741543268826534,0.13449834353358894,0.04949684304197344,0.058288806423456685,exact_statevector,0.060959265580519735,0.12943267835137684,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.6834083975038858,0.38066265154517637,0.0845047828840525,0.13199195275341075,exact_statevector,0.060959265580519735,0.12943267835137684,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.02,0,3x4,2,1x2,"[5, 4]",0.8507716632656501,0.16161150219842896,0.11193226525226585,0.1410632028455588,exact_statevector,0.060959265580519735,0.12943267835137684,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.02,0,3x4,2,1x1,[5],0.8741543268826534,0.13449834353358894,0.04949684304197344,0.058288806423456685,exact_statevector,0.060959265580519735,0.12943267835137684,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.6834083975038858,0.38066265154517637,0.0845047828840525,0.13199195275341075,exact_statevector,0.060959265580519735,0.12943267835137684,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.02,0,3x4,2,1x2,"[5, 4]",0.8507716632656501,0.16161150219842896,0.11193226525226585,0.1410632028455588,exact_statevector,0.060959265580519735,0.12943267835137684,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,64,0.02,0,3x4,2,1x1,[5],0.8246574660756364,0.19278717149937571,1.7765043547335324e-08,2.1542330086443684e-08,exact_statevector,1.0363228623729142e-08,2.1956517493038064e-08,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,64,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.5989036008528843,0.5126546272855066,1.3766949025217912e-08,2.298691947899556e-08,exact_statevector,1.0363228623729142e-08,2.1956517493038064e-08,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,tebd_swap,64,0.02,0,3x4,2,1x2,"[5, 4]",0.7388393819827168,0.3026747267410814,1.6030667460142922e-08,2.1697093677275348e-08,exact_statevector,1.0363228623729142e-08,2.1956517493038064e-08,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.02,0,3x4,2,1x1,[5],0.8834179231953787,0.12395689114690091,0.05876043935469877,0.06883025881014472,exact_statevector,0.06388719674659643,0.13693614809598953,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.6915677305123232,0.36879418543982356,0.0926641158924899,0.14386041885876355,exact_statevector,0.06388719674659643,0.13693614809598953,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.02,0,3x4,2,1x2,"[5, 4]",0.8608045391740743,0.1498878163844378,0.12196514116069002,0.15278688865954995,exact_statevector,0.06388719674659643,0.13693614809598953,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.02,0,3x4,2,1x1,[5],0.8834179231953787,0.12395689114690091,0.05876043935469877,0.06883025881014472,exact_statevector,0.06388719674659643,0.13693614809598953,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.02,0,3x4,2,2x2,"[4, 5, 10, 11]",0.6915677305123232,0.36879418543982356,0.0926641158924899,0.14386041885876355,exact_statevector,0.06388719674659643,0.13693614809598953,22
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.02,0,3x4,2,1x2,"[5, 4]",0.8608045391740743,0.1498878163844378,0.12196514116069002,0.15278688865954995,exact_statevector,0.06388719674659643,0.13693614809598953,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,16,0.02,1,3x4,2,1x1,[5],0.7564616426565449,0.2791034507318063,0.03720746461641666,0.04801480466612379,exact_statevector,0.0453792302053501,0.08189816409669803,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,16,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6355693689371589,0.45323403783901667,0.021016893570799722,0.03362692055702465,exact_statevector,0.0453792302053501,0.08189816409669803,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,16,0.02,1,3x4,2,1x2,"[5, 4]",0.7124258696234079,0.33907941488595517,0.02208202696380135,0.0314860679313157,exact_statevector,0.0453792302053501,0.08189816409669803,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.02,1,3x4,2,1x1,[5],0.7711674711471371,0.2598497161045097,0.022501636125824453,0.028761070038827163,exact_statevector,0.030582930036718015,0.07179247153858836,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6461065509824881,0.43679084919920086,0.031554075616128996,0.05007010919684046,exact_statevector,0.030582930036718015,0.07179247153858836,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.02,1,3x4,2,1x2,"[5, 4]",0.7228611119895604,0.32453817487636527,0.0325172693299538,0.04602730794090559,exact_statevector,0.030582930036718015,0.07179247153858836,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.02,1,3x4,2,1x1,[5],0.7711674711471371,0.2598497161045097,0.022501636125824453,0.028761070038827163,exact_statevector,0.030582930036718015,0.07179247153858836,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6461065509824881,0.43679084919920086,0.031554075616128996,0.05007010919684046,exact_statevector,0.030582930036718015,0.07179247153858836,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.02,1,3x4,2,1x2,"[5, 4]",0.7228611119895604,0.32453817487636527,0.0325172693299538,0.04602730794090559,exact_statevector,0.030582930036718015,0.07179247153858836,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,32,0.02,1,3x4,2,1x1,[5],0.7908140586690675,0.23469241006288433,0.0028550486038940726,0.003603763997201803,exact_statevector,0.007133843329898995,0.015228736355230588,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,32,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6240119580476928,0.47158574725835833,0.009459482681333675,0.015275211137682987,exact_statevector,0.007133843329898995,0.015228736355230588,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,32,0.02,1,3x4,2,1x2,"[5, 4]",0.7001400822126496,0.3564748465129154,0.009796239553042985,0.014090636304355475,exact_statevector,0.007133843329898995,0.015228736355230588,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.02,1,3x4,2,1x1,[5],0.7737202128701386,0.25654495282273043,0.019948894402822992,0.02545630675704791,exact_statevector,0.02991095510887826,0.06710684706036496,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6449333151357117,0.4386083549177022,0.030380839769352574,0.048252603478339096,exact_statevector,0.02991095510887826,0.06710684706036496,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.02,1,3x4,2,1x2,"[5, 4]",0.721505168457443,0.32641573730468976,0.03116132579783637,0.04414974551258111,exact_statevector,0.02991095510887826,0.06710684706036496,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.02,1,3x4,2,1x1,[5],0.7737202128701386,0.25654495282273043,0.019948894402822992,0.02545630675704791,exact_statevector,0.02991095510887826,0.06710684706036496,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6449333151357117,0.4386083549177022,0.030380839769352574,0.048252603478339096,exact_statevector,0.02991095510887826,0.06710684706036496,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.02,1,3x4,2,1x2,"[5, 4]",0.721505168457443,0.32641573730468976,0.03116132579783637,0.04414974551258111,exact_statevector,0.02991095510887826,0.06710684706036496,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,64,0.02,1,3x4,2,1x1,[5],0.7936691117247474,0.23108864045656183,4.451785828862853e-09,5.609120695693193e-09,exact_statevector,5.880388146114771e-09,1.804490656898139e-08,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,64,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6145524837586501,0.48686094474010266,8.392290973269212e-09,1.365593865765291e-08,exact_statevector,5.880388146114771e-09,1.804490656898139e-08,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,tebd_swap,64,0.02,1,3x4,2,1x2,"[5, 4]",0.6903438517743986,0.37056546961400694,9.114792032249852e-09,1.3203263926619968e-08,exact_statevector,5.880388146114771e-09,1.804490656898139e-08,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.02,1,3x4,2,1x1,[5],0.791709814062882,0.23356035069251707,0.0019592932100795935,0.0024717046268345477,exact_statevector,0.028911771638184088,0.070893368015573,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6607998565687785,0.4143042738323256,0.046247381202419335,0.07255668456371572,exact_statevector,0.028911771638184088,0.070893368015573,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.02,1,3x4,2,1x2,"[5, 4]",0.7392218662975684,0.30215717806191245,0.04887802363796179,0.06840830475535842,exact_statevector,0.028911771638184088,0.070893368015573,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.02,1,3x4,2,1x1,[5],0.791709814062882,0.23356035069251707,0.0019592932100795935,0.0024717046268345477,exact_statevector,0.028911771638184088,0.070893368015573,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.02,1,3x4,2,2x2,"[4, 5, 10, 11]",0.6607998565687785,0.4143042738323256,0.046247381202419335,0.07255668456371572,exact_statevector,0.028911771638184088,0.070893368015573,22
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.02,1,3x4,2,1x2,"[5, 4]",0.7392218662975684,0.30215717806191245,0.04887802363796179,0.06840830475535842,exact_statevector,0.028911771638184088,0.070893368015573,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,16,0.04,0,3x4,2,1x1,[5],0.3079387137146742,1.17785449725386,0.20492890290200083,0.5101169728625473,exact_statevector,0.12666308181819624,0.28948532719501874,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,16,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.14075454298086107,1.9607377355321713,0.004270859657272336,0.029891374234342738,exact_statevector,0.12666308181819624,0.28948532719501874,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,16,0.04,0,3x4,2,1x2,"[5, 4]",0.2115079017074057,1.5534929208749808,0.05079858264156917,0.21525124957705577,exact_statevector,0.12666308181819624,0.28948532719501874,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04,0,3x4,2,1x1,[5],0.47779690472709324,0.7385695222882778,0.035070711889581774,0.07083199789696504,exact_statevector,0.09602209131154518,0.33580046299790334,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.19014092388589265,1.6599897770860266,0.04511552124775925,0.27085658421180203,exact_statevector,0.09602209131154518,0.33580046299790334,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04,0,3x4,2,1x2,"[5, 4]",0.2732673082433837,1.2973048117782389,0.010960823894408833,0.040936859519686175,exact_statevector,0.09602209131154518,0.33580046299790334,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04,0,3x4,2,1x1,[5],0.47779690472709324,0.7385695222882778,0.035070711889581774,0.07083199789696504,exact_statevector,0.09602209131154518,0.33580046299790334,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.19014092388589265,1.6599897770860266,0.04511552124775925,0.27085658421180203,exact_statevector,0.09602209131154518,0.33580046299790334,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04,0,3x4,2,1x2,"[5, 4]",0.2732673082433837,1.2973048117782389,0.010960823894408833,0.040936859519686175,exact_statevector,0.09602209131154518,0.33580046299790334,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,32,0.04,0,3x4,2,1x1,[5],0.48439705932820326,0.7248503380726524,0.028470557288471754,0.05711281368133969,exact_statevector,0.030715456688891876,0.07207434294972181,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,32,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.14652647279712586,1.9205491651627324,0.0015010701589924513,0.010297196135096165,exact_statevector,0.030715456688891876,0.07207434294972181,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,32,0.04,0,3x4,2,1x2,"[5, 4]",0.25530787135979716,1.365285123405065,0.006998612989177699,0.027043452107139876,exact_statevector,0.030715456688891876,0.07207434294972181,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04,0,3x4,2,1x1,[5],0.5073938283639372,0.6784677951468663,0.00547378825273781,0.01073027075555355,exact_statevector,0.09482871814483934,0.36618239421025,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.20352314525487233,1.5919755446707455,0.05849774261673893,0.33887081662708307,exact_statevector,0.09482871814483934,0.36618239421025,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04,0,3x4,2,1x2,"[5, 4]",0.29104334985047503,1.234283054347025,0.028736865501500175,0.10395861695090014,exact_statevector,0.09482871814483934,0.36618239421025,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04,0,3x4,2,1x1,[5],0.5073938283639372,0.6784677951468663,0.00547378825273781,0.01073027075555355,exact_statevector,0.09482871814483934,0.36618239421025,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.20352314525487233,1.5919755446707455,0.05849774261673893,0.33887081662708307,exact_statevector,0.09482871814483934,0.36618239421025,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04,0,3x4,2,1x2,"[5, 4]",0.29104334985047503,1.234283054347025,0.028736865501500175,0.10395861695090014,exact_statevector,0.09482871814483934,0.36618239421025,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,64,0.04,0,3x4,2,1x1,[5],0.5128676166167084,0.6677375243912477,3.341771304121721e-14,6.505906924303417e-14,exact_statevector,1.3398057915639779e-14,3.086420008457935e-14,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,64,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.1450254026381438,1.9308463612977567,1.0408340855860843e-14,7.194245199571014e-14,exact_statevector,1.3398057915639779e-14,3.086420008457935e-14,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,tebd_swap,64,0.04,0,3x4,2,1x2,"[5, 4]",0.2623064843489922,1.338241671297859,1.7319479184152442e-14,6.59472476627343e-14,exact_statevector,1.3398057915639779e-14,3.086420008457935e-14,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.04,0,3x4,2,1x1,[5],0.5156034104816374,0.6624173933508558,0.002735793864962366,0.005320131040456921,exact_statevector,0.09648093439346353,0.37160623958859196,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.2069840590212963,1.5751134982411115,0.06195865638316289,0.35573286305671714,exact_statevector,0.09648093439346353,0.37160623958859196,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.04,0,3x4,2,1x2,"[5, 4]",0.29608801563221493,1.2170985187490244,0.033781531283240074,0.12114315254890062,exact_statevector,0.09648093439346353,0.37160623958859196,22
