task_type,method,chi_max,theta,x_fraction,special_angle,substeps,infidelity,fidelity,overlap_squared_raw,norm_squared_exact,norm_squared_approx,fidelity_normalized,infidelity_normalized,norm_loss,fidelity_definition,max_bond,param_count,runtime_s,peak_memory_mb,norm_before,norm_after,discarded_weight,variational_converged,variational_failed,failure_message
angle_sweep,variational_mpo,8,0.013536712389686328,0.002154434690031882,0,1,2.9245508337827353e-05,0.9999707544916622,0.9999707544916601,0.9999999999999989,0.999999999999999,0.9999707544916622,2.9245508337827353e-05,0.0,normalized_state_fidelity_v2,8,936,1.1100379929994233,257.48828125,0.9999999999999996,0.9999999999999997,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.019869176531592203,0.0031622776601683794,0,1,6.254863573262881e-05,0.9999374513642674,0.9999374513642676,0.9999999999999989,1.0000000000000013,0.9999374513642674,6.254863573262881e-05,-1.3322676295501878e-15,normalized_state_fidelity_v2,8,936,0.07660236401716247,257.48828125,0.9999999999999996,1.0000000000000007,1.9097195455007367e-05,,,
angle_sweep,mpo_zipup,8,0.019869176531592203,0.0031622776601683794,0,1,6.356557733278034e-05,0.9999364344226672,0.9998728728859146,0.9999999999999989,0.9999364344226659,0.9999364344226672,6.356557733278034e-05,3.178329375541633e-05,normalized_state_fidelity_v2,8,936,0.0135559500195086,257.48828125,0.9999999999999996,0.9999682167062441,0.00012713358416962742,,,
angle_sweep,no_update,8,0.019869176531592203,0.0031622776601683794,0,0,9.86570754092364e-05,0.9999013429245908,0.9999013429245883,0.9999999999999989,0.9999999999999987,0.9999013429245908,9.86570754092364e-05,1.1102230246251565e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=9.8657075410261790e-05
angle_sweep,tebd_swap,8,0.019869176531592203,0.0031622776601683794,0,1,0.29984727365897434,0.7001527263410257,0.4495505714736748,0.9999999999999989,0.6420750138659193,0.7001527263410257,0.29984727365897434,0.19870416582518047,normalized_state_fidelity_v2,8,936,0.010037043015472591,257.48828125,0.9999999999999996,0.8012958341748193,1.054652680431694,,,
angle_sweep,ttsvd_candidate,8,0.019869176531592203,0.0031622776601683794,0,0,6.356557733333545e-05,0.9999364344226667,0.9999364344226673,0.9999999999999989,1.0000000000000018,0.9999364344226667,6.356557733333545e-05,-1.5543122344752192e-15,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.000000000000001,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.019869176531592203,0.0031622776601683794,0,1,6.356557733377954e-05,0.9999364344226662,0.9999364344226651,0.9999999999999989,1.0,0.9999364344226662,6.356557733377954e-05,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,1.1348333100322634,257.48828125,0.9999999999999996,1.0,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.029163962761324633,0.004641588833612777,0,1,0.00013471651515961636,0.9998652834848404,0.9998652834848397,0.9999999999999991,1.0000000000000002,0.9998652834848404,0.00013471651515961636,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,0.10746334597934037,257.48828125,0.9999999999999996,0.9999999999999998,4.122994195075445e-05,,,
angle_sweep,mpo_zipup,8,0.029163962761324633,0.004641588833612777,0,1,0.0001391389593482506,0.9998608610406517,0.999721741440955,0.9999999999999991,0.9998608610406542,0.9998608610406517,0.0001391389593482506,6.957189979706069e-05,normalized_state_fidelity_v2,8,936,0.008379998034797609,257.48828125,0.9999999999999996,0.9999304281002028,0.00027828931254073356,,,
angle_sweep,no_update,8,0.029163962761324633,0.004641588833612777,0,0,0.0002125421532244154,0.9997874578467756,0.9997874578467734,0.9999999999999991,0.9999999999999987,0.9997874578467756,0.0002125421532244154,2.220446049250313e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=2.1254215322490404e-04
angle_sweep,tebd_swap,8,0.029163962761324633,0.004641588833612777,0,1,0.2999132820302415,0.7000867179697585,0.4494632286286679,0.9999999999999991,0.642010792508827,0.7000867179697585,0.2999132820302415,0.1987442402648032,normalized_state_fidelity_v2,8,936,0.00560890301130712,257.48828125,0.9999999999999996,0.8012557597351965,1.054671168311099,,,
angle_sweep,ttsvd_candidate,8,0.029163962761324633,0.004641588833612777,0,0,0.00013913895934891674,0.9998608610406511,0.9998608610406484,0.9999999999999991,0.9999999999999982,0.9998608610406511,0.00013913895934891674,4.440892098500626e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,0.9999999999999998,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.029163962761324633,0.004641588833612777,0,1,0.0001391389593486947,0.9998608610406513,0.9998608610406493,0.9999999999999991,0.9999999999999989,0.9998608610406513,0.0001391389593486947,1.1102230246251565e-16,normalized_state_fidelity_v2,8,936,1.2571029860409908,257.48828125,0.9999999999999996,0.9999999999999999,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.0428068431820296,0.006812920690579608,0,1,0.00028978254445533036,0.9997102174555447,0.9997102174555436,0.9999999999999991,0.9999999999999998,0.9997102174555447,0.00028978254445533036,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,0.3395382529706694,257.48828125,0.9999999999999996,0.9999999999999996,8.909950360540293e-05,,,
