section,target_label,theta,plain_tdvp_error,plain_tdvp_l2,enrichment_error,tebd_error,dense_exact_error,circuit,target_gate_index,gate,sites,window_size,tdvp_sweeps,substeps,tdvp_circuit_full_sweep,fidelity_error_after_gate,phase_aligned_l2_error_after_gate,max_bond_before,max_bond_after,mean_bond_after,wall_time_s,policy,repair_name,fidelity_error,pauli_obs_max_error,max_bond,mean_bond
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,4,4,False,0.10028640275570677,0.3196409555075853,15,16,7.375,0.24350279997452162,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,4,4,True,0.003287997668860343,0.05801593052767563,15,15,7.125,0.5038021999935154,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,4,4,False,0.10028640275570966,0.31964095550758737,15,16,7.375,0.4992586000007577,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,4,4,True,0.0032879976688379164,0.05801593052767562,15,15,7.125,0.8321687999996357,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,4,4,False,0.10028640275570966,0.31964095550758737,15,16,7.375,0.29933149999124,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,4,4,True,0.0032879976688379164,0.05801593052767562,15,15,7.125,0.6010802999953739,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,4,8,False,0.09326616916067709,0.30846799856957535,15,16,7.375,0.700280399993062,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,4,8,True,0.0034276661780672235,0.059207399758907465,15,15,7.125,1.3424040999962017,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,4,8,False,0.09326616916065844,0.30846799856957424,15,16,7.375,0.7757959000009578,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,4,8,True,0.0034276661780980877,0.059207399758906515,15,15,7.125,1.0141200999787543,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,4,8,False,0.09326616916060282,0.3084679985695866,15,16,7.375,0.7175447000190616,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,4,8,True,0.0034276661779617523,0.059207399758909734,15,15,7.125,1.417830699996557,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,4,8,False,0.09326616916060282,0.3084679985695866,15,16,7.375,0.8863772999902721,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,4,8,True,0.0034276661779617523,0.059207399758909734,15,15,7.125,1.4322406999999657,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,1,False,0.4452565552337231,0.6740236730298986,15,16,7.375,0.1534840000094846,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,1,True,0.00017037070664915888,0.013380228530288547,15,15,7.25,0.2273321999819018,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,1,False,0.445256555233702,0.6740236730299143,15,16,7.375,0.15854530001524836,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,1,True,0.00017037070664915888,0.013380228530288984,15,15,7.25,0.21382699999958277,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,1,False,0.4452565552337131,0.6740236730299083,15,16,7.375,0.2260037999949418,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,1,True,0.0001703707066686988,0.013380228530288854,15,15,7.25,0.3589916000200901,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,1,False,0.4452565552337131,0.6740236730299083,15,16,7.375,0.22679479999351315,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,1,True,0.0001703707066686988,0.013380228530288854,15,15,7.25,0.37964940001256764,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,2,False,0.44057360212532937,0.6704824710737383,15,16,7.375,0.29950630001258105,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,2,True,0.0002409369958885632,0.015798621581395958,15,15,7.125,0.4425448999973014,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,2,False,0.44057360212533825,0.6704824710737255,15,16,7.375,0.4339231999765616,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,2,True,0.00024093699579819106,0.015798621581397342,15,15,7.125,0.5118686000059824,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,2,False,0.44057360212533003,0.6704824710737326,15,16,7.375,0.5120443000050727,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,2,True,0.0002409369958457086,0.01579862158139707,15,15,7.125,0.812592800008133,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,2,False,0.44057360212533003,0.6704824710737326,15,16,7.375,0.4869215000071563,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,2,True,0.0002409369958457086,0.01579862158139707,15,15,7.125,0.6656685000052676,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,4,False,0.4311340476758624,0.6633828483375952,15,16,7.375,0.5414555000024848,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,4,True,0.00030771941485685517,0.017787037367019434,15,15,7.125,1.0054731000273023,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,4,False,0.4311340476758687,0.6633828483375896,15,16,7.375,0.5953715000068769,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,4,True,0.00030771941492702126,0.017787037367013342,15,15,7.125,1.0601042000052985,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,4,False,0.43113404767586305,0.6633828483375992,15,16,7.375,0.8697014999925159,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,4,True,0.0003077194148650708,0.017787037367014764,15,15,7.125,1.4186024999944493,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,4,False,0.43113404767586305,0.6633828483375992,15,16,7.375,0.8803146000136621,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,4,True,0.0003077194148650708,0.017787037367014764,15,15,7.125,1.4517729000071995,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,8,False,0.41891738322476535,0.6541114993339954,15,16,7.375,1.091817100008484,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",1,8,8,True,0.0003497350918254538,0.018931305404317502,15,15,7.125,1.7287814999872353,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,8,False,0.41891738322472405,0.6541114993340131,15,16,7.375,1.0966454000154044,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",2,8,8,True,0.00034973509190538987,0.01893130540431453,15,15,7.125,1.8759846000175457,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,8,False,0.4189173832247176,0.6541114993340221,15,16,7.375,1.5064664999954402,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",4,8,8,True,0.00034973509155034055,0.01893130540431484,15,15,7.125,2.509760799992364,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,8,False,0.4189173832247176,0.6541114993340221,15,16,7.375,2.053501699992921,,,,,,
grid,h1_L4_plus_rzz_4_7,0.2,0.009648514321641377,0.0982269604315414,9.166001291305292e-13,9.159339953157541e-13,9.168221737354543e-13,ising2d_3x3_h1_dt0.1_L4_plus,47,rzz,"(4, 7)",full,8,8,True,0.00034973509155034055,0.01893130540431484,15,15,7.125,2.9119380000047386,,,,,,
baseline,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,,,,,,,,,,,,,,,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,1,False,7.529810985840157e-08,0.00027440135348500815,16,16,7.375,0.015824700007215142,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,1,True,0.008066789648306094,0.0900683697287155,16,14,6.75,0.020799599995370954,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,1,False,7.529811074658e-08,0.00027440135348467455,16,16,7.375,0.019542799971532077,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,1,True,0.00806678964829266,0.0900683697287163,16,14,6.75,0.03708920002100058,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,1,False,7.529810985840157e-08,0.0002744013534847901,16,16,7.375,0.030619299999671057,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,1,True,0.008066789648291994,0.09006836972871615,16,14,6.75,0.04272159998072311,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,1,False,7.529810985840157e-08,0.0002744013534847901,16,16,7.375,0.024833599978592247,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,1,True,0.008066789648291994,0.09006836972871615,16,14,6.75,0.04943250000360422,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,2,False,7.055891837470796e-08,0.00026562544727726776,16,16,7.5,0.038623400003416464,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,2,True,0.008066782188101307,0.09006832830874745,16,13,6.625,0.11694150001858361,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,2,False,8.21206035549471e-05,0.009062041796950773,16,16,7.5,0.09401890001026914,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,2,True,0.008066782188105748,0.09006832830874664,16,13,6.625,0.08290189999388531,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,2,False,9.584718016841798e-05,0.009790157206839541,16,16,7.5,0.030676199996378273,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,2,True,0.008066782188102861,0.09006832830874659,16,13,6.625,0.17003999999724329,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,2,False,9.584718016841798e-05,0.009790157206839541,16,16,7.5,0.09132739997585304,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,2,True,0.008066782188102861,0.09006832830874659,16,13,6.625,0.0606481000140775,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,4,False,7.591136796936127e-08,0.00027551657888308644,16,16,7.375,0.06280470002093352,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,4,True,0.008066777815419646,0.09006830403476845,16,13,6.625,0.17233450000640005,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,4,False,0.00017707975694669642,0.01330713173636948,16,16,7.375,0.14433109998935834,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,4,True,0.008066777815401549,0.090068304034769,16,13,6.625,0.19318800000473857,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,4,False,0.00021182127978469634,0.01455408114238459,16,16,7.375,0.10402209998574108,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,4,True,0.008066777815393555,0.09006830403476944,16,13,6.625,0.16979369998443872,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,4,False,0.00021182127978469634,0.01455408114238459,16,16,7.375,0.08605499999248423,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,4,True,0.008066777815393555,0.09006830403476944,16,13,6.625,0.12941110000247136,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,8,False,9.247625698538542e-08,0.00030409578142058145,16,16,7.25,0.15149459999520332,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,1,8,True,0.008066775526053949,0.09006829132603156,16,13,6.625,0.3933721999928821,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,8,False,0.00023681840518885444,0.015388905200578706,16,16,7.375,0.23775030000251718,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,1,8,True,0.008066775526035297,0.09006829132603211,16,13,6.625,0.40682759997434914,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,8,False,0.0002859805706724172,0.016910960022527864,16,16,7.375,0.29494739999063313,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,1,8,True,0.008066775526056613,0.09006829132603054,16,13,6.625,0.5586338000139222,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,8,False,0.0002859805706724172,0.016910960022527864,16,16,7.375,0.40378409999539144,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,1,8,True,0.008066775526056613,0.09006829132603054,16,13,6.625,0.29100040000048466,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,1,False,0.009952622912619336,0.1000439245114759,16,16,7.5,0.039587700011907145,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,1,True,0.006377375966916676,0.0800834816281243,16,14,6.75,0.0606792000180576,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,1,False,0.009405884000378895,0.09727306909262587,16,16,7.5,0.2005063000251539,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,1,True,0.006377375966900911,0.08008348162812523,16,14,6.75,0.3801579999853857,,,,,,
