family,n_qubits,depth,seed,angle_regime,method,chi_max,tdvp_sweeps,svd_threshold,lanczos_tol,reference_type,reference_available,reference_chi,reference_sweeps,wall_time_s,peak_bond_dim,mean_bond_dim,final_max_bond_dim,num_truncations,hit_chi_max,norm_error_or_norm_drift,fidelity_to_reference,infidelity_to_reference,fidelity_direct,fidelity_bit_reversed,observable_error_direct,observable_error_bit_reversed,reference_convention_used,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,energy_error,status,error_message,case_id,num_swaps_inserted,tdvp_lr_count,enriched_lr_count,total_gates,nn_gate_count,lr_gate_count,tebd_direct_gate_count,tebd_swap_gate_count,tdvp_lr_gate_count,skipped_or_exact_lr_gate_count,lr_gate_pairs,mean_abs_error_z_single,max_abs_error_z_single,mean_abs_error_x_single,max_abs_error_x_single,mean_abs_error_y_single,max_abs_error_y_single,mean_abs_error_zz_nn,max_abs_error_zz_nn,mean_abs_error_zz_lr,max_abs_error_zz_lr,fidelity_observable_consistency_warning,tdvp_padding_dim,tdvp_padding_noise,padding_applied,padded_bonds_count,max_bond_dim_before_padding,max_bond_dim_after_padding,mean_bond_dim_after_padding,peak_bond_dim_before_first_lr,peak_bond_dim_after_first_lr,sweep_scan_enabled
nn_brickwork,8,4,0,medium,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.031724800006486475,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.03591710003092885,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.04939050000393763,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.04057080001803115,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,hybrid_tdvp_padded4,32,1,1e-10,1e-08,exact_statevector,True,,,0.046207499981392175,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,tebd_swap,64,1,1e-10,1e-08,exact_statevector,True,,,0.037531299982219934,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,hybrid_tdvp_unpadded,64,1,1e-10,1e-08,exact_statevector,True,,,0.05062329996144399,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,0,medium,hybrid_tdvp_padded4,64,1,1e-10,1e-08,exact_statevector,True,,,0.05805939994752407,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.8080116287268142,1.8908485888147197e-15,0.49324576072728493,direct,6.463053059005805e-16,1.8908485888147197e-15,7.329509639248872e-16,,ok,,nn_brickwork_n8_d4_s0_medium,0,0,0,28,28,0,28,0,0,0,[],6.066111155056397e-16,1.547373340571312e-15,1.0824674490095276e-15,1.2212453270876722e-15,4.1362312880321994e-16,9.818534874028728e-16,7.15201707381295e-16,1.8908485888147197e-15,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.042552300030365586,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.03886429994599894,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.023804500000551343,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.02647599996998906,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,,0.0,False,0,,,,,,False
