family,angle_regime,n_qubits,depth,chi_max,dominant_outcome,tdvp_win_fraction,tebd_win_fraction,similar_fraction,both_fail_fraction,mean_tdvp_error_over_tebd_error,mean_tdvp_time_over_tebd_time,mean_tdvp_peak_chi_over_tebd_peak_chi,chi_saturation_fraction_tdvp,chi_saturation_fraction_tebd,interpretation
periodic_1d,small,16,8,32,tebd_wins,0.0,1.0,0.0,0.0,2.173395721144374e-09,1.3497777206153252,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,16,8,64,tebd_wins,0.0,1.0,0.0,0.0,2.173395721144374e-09,0.8906753838451973,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,8,4,16,tebd_wins,0.0,1.0,0.0,0.0,5.070704046150114e-13,0.9837481163030697,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,8,4,32,tebd_wins,0.0,1.0,0.0,0.0,5.070704046150114e-13,0.7812387872609535,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,8,4,64,tebd_wins,0.0,1.0,0.0,0.0,5.070704046150114e-13,1.6705158978262913,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,8,8,16,tebd_wins,0.0,1.0,0.0,0.0,3.8664098828466696e-13,1.4857137893508658,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,8,8,32,tebd_wins,0.0,1.0,0.0,0.0,3.8664098828466696e-13,1.1235125057900748,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
periodic_1d,small,8,8,64,tebd_wins,0.0,1.0,0.0,0.0,3.8664098828466696e-13,1.0501347889896462,0.5,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,12,4,16,tebd_wins,0.0,1.0,0.0,0.0,8.375832101275566e-14,1.4624488619130975,0.5625,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,12,4,32,tebd_wins,0.0,1.0,0.0,0.0,6.028198248794111e-14,1.5293206223355835,0.3229166666666667,0.0,0.6666666666666666,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,12,4,64,tebd_wins,0.0,1.0,0.0,0.0,3.480564346262531e-14,0.8003208656475834,0.28125,0.0,0.3333333333333333,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,12,8,16,similar,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5942801254438378,1.765088467557385,0.9375,0.3333333333333333,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,12,8,32,tebd_wins,0.0,1.0,0.0,0.0,0.17173467392831324,0.8818762054505607,0.6354166666666666,0.3333333333333333,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,12,8,64,tebd_wins,0.0,1.0,0.0,0.0,4.452857792663929e-14,0.9134336888085784,0.3177083333333333,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,16,4,16,similar,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7904157897701165,2.396705730262694,0.4375,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,16,4,32,tebd_wins,0.0,1.0,0.0,0.0,0.29585134942798397,0.884520301331485,0.21875,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,16,4,64,tebd_wins,0.0,1.0,0.0,0.0,5.951123328327517e-14,0.5756636173472045,0.109375,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,16,8,16,similar,0.3333333333333333,0.0,0.6666666666666666,0.0,0.7558933528183184,1.935561078003017,1.0,1.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
random_all_to_all,medium,16,8,32,tebd_wins,0.0,0.6666666666666666,0.3333333333333333,0.0,0.48357011008795137,0.8843758852938004,0.8541666666666666,0.6666666666666666,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,16,8,64,tebd_wins,0.0,0.6666666666666666,0.3333333333333333,0.0,0.2772199448606502,0.12974567074534238,0.7552083333333334,0.3333333333333333,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,8,4,16,tebd_wins,0.0,1.0,0.0,0.0,2.9548262650232796e-14,3.5344347986345954,0.6666666666666666,0.0,0.6666666666666666,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,8,4,32,tebd_wins,0.0,1.0,0.0,0.0,2.9548262650232796e-14,2.3123225585582743,0.6666666666666666,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,8,4,64,tebd_wins,0.0,1.0,0.0,0.0,2.9548262650232796e-14,2.511449479973554,0.6666666666666666,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,8,8,16,tebd_wins,0.0,1.0,0.0,0.0,1.9361895354837964e-14,2.6534830953190336,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,8,8,32,tebd_wins,0.0,1.0,0.0,0.0,1.9361895354837964e-14,3.4644083669147414,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,medium,8,8,64,tebd_wins,0.0,1.0,0.0,0.0,1.9361895354837964e-14,3.151038576184526,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,12,4,16,tebd_wins,0.0,1.0,0.0,0.0,2.2059168949154312e-12,1.1372148871813212,0.4166666666666667,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,12,4,32,tebd_wins,0.0,1.0,0.0,0.0,2.205909660997376e-12,1.0465723248134176,0.25,0.0,0.6666666666666666,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,12,4,64,tebd_wins,0.0,1.0,0.0,0.0,7.558599889341554e-13,0.8850022363206267,0.20833333333333334,0.0,0.3333333333333333,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,12,8,16,similar,0.0,0.0,1.0,0.0,1.3459008802274923,1.9780202948444885,0.7291666666666666,0.3333333333333333,1.0,Mixed / inconclusive: compare sweep_scaling and fixed_chi tables
random_all_to_all,small,12,8,32,tebd_wins,0.0,1.0,0.0,0.0,0.12475875384812922,0.788224526110271,0.5208333333333334,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,12,8,64,tebd_wins,0.0,1.0,0.0,0.0,7.075533884858538e-12,0.773969597085845,0.2604166666666667,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,16,4,16,similar,0.0,0.0,1.0,0.0,0.9141896628094373,1.8652756119182612,0.4375,0.0,1.0,Mixed / inconclusive: compare sweep_scaling and fixed_chi tables
random_all_to_all,small,16,4,32,tebd_wins,0.0,1.0,0.0,0.0,0.2612289467076542,0.8374699503373751,0.21875,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,16,4,64,tebd_wins,0.0,1.0,0.0,0.0,9.175086335797118e-12,0.589646684599806,0.109375,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,16,8,16,tdvp_wins,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.7613143163492726,1.4945935571188471,0.9791666666666666,0.6666666666666666,1.0,Mixed / inconclusive: compare sweep_scaling and fixed_chi tables
random_all_to_all,small,16,8,32,tdvp_wins,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4287649984749255,0.5701271416962302,0.8229166666666666,0.6666666666666666,1.0,Mixed / inconclusive: compare sweep_scaling and fixed_chi tables
random_all_to_all,small,16,8,64,tebd_wins,0.0,0.6666666666666666,0.3333333333333333,0.0,0.15419512640051164,0.08880428899632485,0.4322916666666667,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,8,4,16,tebd_wins,0.0,1.0,0.0,0.0,5.767279890791227e-13,1.3051423451916915,0.8125,0.0,0.6666666666666666,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,8,4,32,tebd_wins,0.0,1.0,0.0,0.0,5.767279890791227e-13,3.338365581862435,0.8125,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,8,4,64,tebd_wins,0.0,1.0,0.0,0.0,5.767279890791227e-13,2.295578026684369,0.8125,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,8,8,16,tebd_wins,0.0,1.0,0.0,0.0,1.5378033987593847e-13,1.9018632629769847,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,8,8,32,tebd_wins,0.0,1.0,0.0,0.0,1.5378033987593847e-13,1.851225418010494,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
random_all_to_all,small,8,8,64,tebd_wins,0.0,1.0,0.0,0.0,1.5378033987593847e-13,2.150187879706004,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,12,4,16,tdvp_wins,0.6666666666666666,0.0,0.3333333333333333,0.0,1.3309443068128222,2.3684484665581813,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,medium,12,4,32,tebd_wins,0.0,0.6666666666666666,0.3333333333333333,0.0,4.2403911202252e-13,10.00417653458595,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,12,4,64,tebd_wins,0.0,1.0,0.0,0.0,1.6042822424851266e-13,1.9967177380344638,1.109375,0.0,0.3333333333333333,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,12,8,16,tdvp_wins,0.6666666666666666,0.0,0.3333333333333333,0.0,2.685744219434858,2.222761747910996,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,medium,12,8,32,similar,0.0,0.3333333333333333,0.6666666666666666,0.0,0.26995901215981244,2.4492751607677903,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,12,8,64,tebd_wins,0.0,1.0,0.0,0.0,3.924632473830454e-13,2.435453493097876,0.9895833333333334,0.6666666666666666,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,16,4,16,tdvp_wins,0.6666666666666666,0.0,0.3333333333333333,0.0,2.6282863902018265,2.370568641741857,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,medium,16,4,32,tdvp_wins,0.6666666666666666,0.0,0.3333333333333333,0.0,1.7859303643768312,1.3830069045379962,1.0,1.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,medium,16,4,64,tebd_wins,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0125069619932014e-05,1.0617102440662278,0.8333333333333334,0.3333333333333333,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,16,8,16,tdvp_wins,0.6666666666666666,0.0,0.3333333333333333,0.0,2.3042632500270934,2.8967322692040027,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,medium,16,8,32,similar,0.3333333333333333,0.0,0.6666666666666666,0.0,1.3872055576398836,2.636583833835212,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,medium,16,8,64,similar,0.0,0.3333333333333333,0.6666666666666666,0.0,0.16141651544784333,1.3835537321620084,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,8,4,16,tebd_wins,0.0,1.0,0.0,0.0,6.419360549298382e-14,2.848194155297886,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,8,4,32,tebd_wins,0.0,1.0,0.0,0.0,6.419360549298382e-14,4.757462181698202,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,8,4,64,tebd_wins,0.0,1.0,0.0,0.0,6.419360549298382e-14,4.124846183024352,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,8,8,16,tebd_wins,0.0,1.0,0.0,0.0,7.915401699967182e-14,3.076515836393515,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,8,8,32,tebd_wins,0.0,1.0,0.0,0.0,7.915401699967182e-14,3.066681453627714,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,medium,8,8,64,tebd_wins,0.0,1.0,0.0,0.0,7.915401699967182e-14,3.7314331627294717,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,12,4,16,tdvp_wins,1.0,0.0,0.0,0.0,59.800886222807776,1.5937799520634695,1.0,1.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,small,12,4,32,tdvp_wins,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8871644341121574,1.636249900770571,0.75,0.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,small,12,4,64,tebd_wins,0.0,1.0,0.0,0.0,0.0007327618805088527,1.84722198163075,0.6189625850340136,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,12,8,16,tdvp_wins,1.0,0.0,0.0,0.0,16.621431393420917,2.330446289671203,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,small,12,8,32,tdvp_wins,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6116096636467832,1.6993840150956132,1.0,1.0,1.0,Mixed / inconclusive: compare sweep_scaling and fixed_chi tables
sparse_long_range,small,12,8,64,tebd_wins,0.0,1.0,0.0,0.0,4.8446736746574565e-05,1.5360555477675353,1.0115491835921944,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,16,4,16,tdvp_wins,1.0,0.0,0.0,0.0,22.555450819832707,1.9214393331835744,1.0,1.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,small,16,4,32,tdvp_wins,1.0,0.0,0.0,0.0,4.558462070816234,1.6217464191251383,0.8541666666666666,0.3333333333333333,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,small,16,4,64,tebd_wins,0.3333333333333333,0.6666666666666666,0.0,0.0,0.002223773465590605,0.987908249948578,0.4427083333333333,0.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,16,8,16,tdvp_wins,1.0,0.0,0.0,0.0,13.689374595678387,2.438430993270821,1.0,1.0,1.0,TDVP promising but expensive: accuracy improves with sweeps but wall time high
sparse_long_range,small,16,8,32,tdvp_wins,1.0,0.0,0.0,0.0,11.39171901496061,1.720964190243708,1.0,1.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,small,16,8,64,tdvp_wins,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8240669236270651,1.0708584176377103,1.0,1.0,1.0,Routing-limited TEBD regime: TEBD+SWAP hits chi or has high error while TDVP remains stable
sparse_long_range,small,8,4,16,tebd_wins,0.0,1.0,0.0,0.0,0.0002124091864865245,2.4511496664941856,1.0698412698412698,1.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,8,4,32,tebd_wins,0.0,1.0,0.0,0.0,0.0002124091864865245,2.209731792575793,1.0698412698412698,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,8,4,64,tebd_wins,0.0,1.0,0.0,0.0,0.0002124091864865245,2.5672914715847157,1.0698412698412698,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,8,8,16,tebd_wins,0.0,1.0,0.0,0.0,0.0002645906114986808,3.0921332719032466,1.0,1.0,1.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,8,8,32,tebd_wins,0.0,1.0,0.0,0.0,0.0002645906114986808,2.422883285299427,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
sparse_long_range,small,8,8,64,tebd_wins,0.0,1.0,0.0,0.0,0.0002645906114986808,2.8472809442883857,1.0,0.0,0.0,TEBD preferable: TEBD is faster and equally/more accurate
