experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
A,mpo_zipup,rxx,0.1,2,9,8,,,1,0.245950679335752,0.245950679335752,0.245950679335752,1
A,mpo_zipup,rxx,0.2,2,9,16,,,1,2.4424906541753444e-15,2.4424906541753444e-15,2.4424906541753444e-15,1
A,mpo_zipup,rxx,0.2,2,9,32,,,1,2.4424906541753444e-15,2.4424906541753444e-15,2.4424906541753444e-15,1
A,mpo_zipup,rxx,0.2,2,9,64,,,1,2.4424906541753444e-15,2.4424906541753444e-15,2.4424906541753444e-15,1
A,mpo_zipup,rxx,0.2,2,9,8,,,1,0.2459506793357532,0.2459506793357532,0.2459506793357532,1
A,mpo_zipup,ryy,0.0125,2,9,16,,,1,7.327471962526033e-15,7.327471962526033e-15,7.327471962526033e-15,1
A,mpo_zipup,ryy,0.0125,2,9,32,,,1,7.327471962526033e-15,7.327471962526033e-15,7.327471962526033e-15,1
A,mpo_zipup,ryy,0.0125,2,9,64,,,1,7.327471962526033e-15,7.327471962526033e-15,7.327471962526033e-15,1
A,mpo_zipup,ryy,0.0125,2,9,8,,,1,0.2409353192543957,0.2409353192543957,0.2409353192543957,1
A,mpo_zipup,ryy,0.025,2,9,16,,,1,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,1
A,mpo_zipup,ryy,0.025,2,9,32,,,1,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,1
A,mpo_zipup,ryy,0.025,2,9,64,,,1,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,1
A,mpo_zipup,ryy,0.025,2,9,8,,,1,0.24093531925439182,0.24093531925439182,0.24093531925439182,1
A,mpo_zipup,ryy,0.05,2,9,16,,,1,0.0,0.0,0.0,1
A,mpo_zipup,ryy,0.05,2,9,32,,,1,0.0,0.0,0.0,1
A,mpo_zipup,ryy,0.05,2,9,64,,,1,0.0,0.0,0.0,1
A,mpo_zipup,ryy,0.05,2,9,8,,,1,0.24093531925439216,0.24093531925439216,0.24093531925439216,1
A,mpo_zipup,ryy,0.1,2,9,16,,,1,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1
A,mpo_zipup,ryy,0.1,2,9,32,,,1,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1
A,mpo_zipup,ryy,0.1,2,9,64,,,1,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1
A,mpo_zipup,ryy,0.1,2,9,8,,,1,0.24093531925439005,0.24093531925439005,0.24093531925439005,1
A,mpo_zipup,ryy,0.2,2,9,16,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
A,mpo_zipup,ryy,0.2,2,9,32,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
