sequence,gate_count,layer,position_in_layer,gate_type,theta,q0,q1,exact_norm,tdvp_norm,tebd_norm,mpo_norm,infidelity_exact_tdvp,infidelity_exact_tebd,infidelity_exact_mpo,infidelity_tdvp_tebd,infidelity_tdvp_mpo,infidelity_tebd_mpo,exact_state_hash,gate_matrix_hash
mixed,1,1,1,rxx,0.05,2,9,0.9999999999999997,0.9999999999999644,1.0000000000000013,0.999999999999999,4.699116651352142e-10,0.0,3.552713678800501e-15,4.699076683323256e-10,4.699125533136339e-10,0.0,383c4a93e9e80e86d074bbe039aee611b744a69904d2f496f34c1e1c590d65fa,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,2,1,2,rzz,0.05,2,8,0.9999999999999993,0.9999999999998496,1.0000000000000027,0.9999999999999976,4.736682157613359e-10,0.0,5.329070518200751e-15,4.736613323785832e-10,4.736722125642245e-10,0.0,6f817b47d1e16579a99d1039440f9901ceec7d5b5d743d03d2940395721f343a,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,3,1,3,ryy,0.05,3,9,0.9999999999999994,0.9999999999997978,1.0000000000000049,0.9999999999999973,4.739986181334643e-10,0.0,6.217248937900877e-15,4.739870718140082e-10,4.740023928917481e-10,0.0,b836ef587a59550235678a3eb208c16e4bd979e008c871e5216b0dfbcb25d9a8,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,4,2,1,rxx,0.05,2,9,0.9999999999999996,0.9999999999997201,1.000000000000021,0.9999999999999984,4.740778880574226e-10,0.0,3.552713678800501e-15,4.740348114040671e-10,4.740803305480767e-10,0.0,04dddf76da1ac20f99a9f1245b11c7a0a4a3315b3afd2c7dfc714ee45f89ad8d,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,5,2,2,rzz,0.05,2,8,0.9999999999999996,0.9999999999996845,1.0000000009576122,0.9999999999999979,4.741782522188487e-10,0.0,5.329070518200751e-15,0.0,4.741822490217373e-10,0.0,500594e4319098bb60e09f78adf73cc5956981b97592cae0c51f42e941457cf2,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,6,2,3,ryy,0.05,3,9,0.9999999999999996,0.9999999999996457,1.0000000020206687,0.9999999999999967,4.74411177009415e-10,0.0,6.661338147750939e-15,0.0,4.744176163029579e-10,0.0,03f364530cae9308a8fc21bf9d502f79670e15ff0a6357825bf415fb931f0cbc,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,7,3,1,rxx,0.05,2,9,1.0,0.9999999999995604,1.0000000027846814,0.9999999999999984,4.745392967464568e-10,0.0,4.218847493575595e-15,0.0,4.745421833263208e-10,0.0,450e039dd9a7288e4dd084b789175446bd86b63fab948319208945ab4bb0c2bb,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,8,3,2,rzz,0.05,2,8,0.9999999999999996,0.9999999999994992,1.000000002250155,0.9999999999999982,4.747493509427159e-10,0.0,4.6629367034256575e-15,0.0,4.747526816117897e-10,0.0,880c8ef668e879569f302505ec376594167cd02b88924eb813ba8f8d4c1f60be,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,9,3,3,ryy,0.05,3,9,0.9999999999999996,0.9999999999994718,1.0000000032313168,0.9999999999999998,4.749367565892726e-10,0.0,8.881784197001252e-16,0.0,4.749369786338775e-10,0.0,98770b95322ccbe7a0a9fa1fafece1fb88d7bca73faaf3857eddbd56b26fe9be,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,10,4,1,rxx,0.05,2,9,0.9999999999999997,0.9999999999993834,1.000000003472284,0.9999999999999997,4.75133932198446e-10,0.0,0.0,0.0,4.751328219754214e-10,0.0,52bdb5428e163c518b22a10e9aabcdd4ad5c9e5fbca700abe2f481abc301f8cd,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,11,4,2,rzz,0.05,2,8,0.9999999999999999,0.9999999999993375,1.0000000045458413,1.0000000000000016,4.753482052421987e-10,0.0,0.0,0.0,4.753446525285199e-10,0.0,d087ec117651e587e23762d9d43b8bae301b86e5750c65a3e341a243dcfb1565,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,12,4,3,ryy,0.05,3,9,1.0,0.9999999999992933,1.0000000050287257,1.0000000000000009,4.756368632286012e-10,0.0,0.0,0.0,4.756348648271569e-10,0.0,52dcf07847b469d63e39dbe9097c3315da05b69df5da9fc3f3c3698f5c85b509,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,13,5,1,rxx,0.05,2,9,0.9999999999999998,0.9999999999992151,1.0000000053795273,1.0000000000000027,4.758642369040444e-10,0.0,0.0,0.0,4.758589078335262e-10,0.0,f20fba037c8d8f680619a02e92308e724d5716950acc2341cb73bd3d5100f9f1,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,14,5,2,rzz,0.05,2,8,1.0000000000000002,0.9999999999991713,1.0000000051777662,1.000000000000004,4.760454253016633e-10,0.0,0.0,0.0,4.760378757850958e-10,0.0,bb08ce1cc146711068399428b41b852da0110d7106856a8515689f7955ce38ed,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,15,5,3,ryy,0.05,3,9,0.9999999999999994,0.9999999999991221,1.0000000042137973,1.0000000000000024,4.764144634350487e-10,0.0,0.0,0.0,4.764086902753206e-10,0.0,13d52c267c90c6c8e2887f560b2913846787fd6ea2410bf22d3cf94a8cd62d40,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,16,6,1,rxx,0.05,2,9,0.9999999999999999,0.9999999999990474,1.0000000044131903,1.0000000000000018,4.765623451419287e-10,0.0,0.0,0.0,4.765574601606204e-10,0.0,9fc4d9df62e9ca3199e5641b8314a56ca9a8dcdc85ab1c434f8684086d96dec8,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,17,6,2,rzz,0.05,2,8,1.0000000000000002,0.9999999999990131,1.000000004038155,1.0000000000000013,4.767102268488088e-10,0.0,0.0,0.0,4.767084504919694e-10,0.0,7f0fdfd7eb254a3e934643b735c03bcef9f8235c1b99bbf365d96b887b16cf76,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
