experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
A,hybrid_tdvp,rxx,0.1,2,9,16,2,,1,4.699209910086211e-10,4.699209910086211e-10,4.699209910086211e-10,1
C_smoke,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,1,0.0002737367444930472,0.0002737367444930472,0.0002737367444930472,1
C_smoke,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,4,0.0030770777765850577,0.0030770777765850577,0.0030770777765850577,1
C_smoke,hybrid_tdvp,ryy,0.05,3,9,8,1,mixed,3,0.002276216622531413,0.002276216622531413,0.002276216622531413,1
C_smoke,hybrid_tdvp,rzz,0.05,2,8,8,1,mixed,2,0.0011472990312754172,0.0011472990312754172,0.0011472990312754172,1
C_smoke,hybrid_tdvp,rzz,0.05,2,8,8,1,mixed,5,0.005849331150829973,0.005849331150829973,0.005849331150829973,1
