family,n_qubits,depth,seed,angle_regime,method,chi_max,tdvp_sweeps,svd_threshold,lanczos_tol,reference_type,reference_available,reference_chi,reference_sweeps,wall_time_s,peak_bond_dim,mean_bond_dim,final_max_bond_dim,num_truncations,hit_chi_max,norm_error_or_norm_drift,fidelity_to_reference,infidelity_to_reference,fidelity_direct,fidelity_bit_reversed,observable_error_direct,observable_error_bit_reversed,reference_convention_used,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,energy_error,status,error_message,case_id,num_swaps_inserted,tdvp_lr_count,enriched_lr_count,total_gates,nn_gate_count,lr_gate_count,tebd_direct_gate_count,tebd_swap_gate_count,tdvp_lr_gate_count,skipped_or_exact_lr_gate_count,lr_gate_pairs,mean_abs_error_z_single,max_abs_error_z_single,mean_abs_error_x_single,max_abs_error_x_single,mean_abs_error_y_single,max_abs_error_y_single,mean_abs_error_zz_nn,max_abs_error_zz_nn,mean_abs_error_zz_lr,max_abs_error_zz_lr,fidelity_observable_consistency_warning,tdvp_padding_dim,tdvp_padding_noise,padding_applied,padded_bonds_count,max_bond_dim_before_padding,max_bond_dim_after_padding,mean_bond_dim_after_padding,peak_bond_dim_before_first_lr,peak_bond_dim_after_first_lr,sweep_scan_enabled
nn_brickwork,8,12,1,small,tdvp_all,32,1,1e-10,1e-08,exact_statevector,True,,,0.7024959999835119,16,6.285714285714286,16,0,False,,0.9999992926136642,7.073863358408872e-07,0.9999992926136642,0.9954845347689376,0.00022378600426231632,0.0722828508726746,direct,1.0960152522112602e-05,0.00022378600426231632,3.555758437794033e-05,,ok,,nn_brickwork_n8_d12_s1_small,0,84,0,84,84,0,0,0,84,0,[],6.421024736219527e-15,1.1747547379314938e-14,1.1050418572688958e-05,2.1924705645215425e-05,3.90545885561866e-15,6.3180797399420285e-15,4.375034402364211e-05,0.00022378600426231632,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,small,tebd_nn,64,1,1e-10,1e-08,exact_statevector,True,,,0.12192479998338968,16,6.285714285714286,16,0,False,,0.9999999999242484,7.575162719319906e-11,0.9999999999242484,0.9954810580322924,3.523953701194474e-06,0.0722639697732811,direct,1.3779244648118052e-07,3.523953701194474e-06,5.514304868159481e-07,,ok,,nn_brickwork_n8_d12_s1_small,0,0,0,84,84,0,84,0,0,0,[],1.9042384856449157e-15,6.571132527000145e-15,1.3972109802473653e-07,2.945347287175437e-07,1.4253463860580684e-15,2.965943463051346e-15,5.492411296262347e-07,3.523953701194474e-06,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,small,tdvp_all,64,1,1e-10,1e-08,exact_statevector,True,,,0.7635370999923907,16,6.285714285714286,16,0,False,,0.9999992926136642,7.073863358408872e-07,0.9999992926136642,0.9954845347689376,0.00022378600426231632,0.0722828508726746,direct,1.0960152522112602e-05,0.00022378600426231632,3.555758437794033e-05,,ok,,nn_brickwork_n8_d12_s1_small,0,84,0,84,84,0,0,0,84,0,[],6.421024736219527e-15,1.1747547379314938e-14,1.1050418572688958e-05,2.1924705645215425e-05,3.90545885561866e-15,6.3180797399420285e-15,4.375034402364211e-05,0.00022378600426231632,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,medium,tebd_nn,16,1,1e-10,1e-08,exact_statevector,True,,,0.08892650000052527,16,6.285714285714286,16,0,True,,1.0,0.0,1.0,0.6823973736617756,6.1201044232461754e-15,0.09666519290092912,direct,1.976444801472204e-15,6.1201044232461754e-15,2.204283955140989e-15,,ok,,nn_brickwork_n8_d12_s1_medium,0,0,0,84,84,0,84,0,0,0,[],2.633310236532793e-15,6.1201044232461754e-15,2.609024107869118e-15,3.885780586188048e-15,1.4753823163182744e-15,2.671474153004283e-15,1.6891250303225595e-15,3.1086244689504383e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,medium,tdvp_all,16,1,1e-10,1e-08,exact_statevector,True,,,0.6357190000126138,16,6.285714285714286,16,0,True,,0.9773727042949356,0.022627295705064387,0.9773727042949356,0.672661792647247,0.051804667272347116,0.09246663963612045,direct,0.006089475825152091,0.051804667272347116,0.011207461900566816,,ok,,nn_brickwork_n8_d12_s1_medium,0,84,0,84,84,0,0,0,84,0,[],3.2729895182992408e-15,7.44890260584441e-15,0.01266274328340214,0.019655622633418246,4.907532713538387e-15,1.0901002323038256e-14,0.017784635842345225,0.051804667272347116,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,medium,tebd_nn,32,1,1e-10,1e-08,exact_statevector,True,,,0.07346180005697533,16,6.285714285714286,16,0,False,,1.0,0.0,1.0,0.6823973736617756,6.1201044232461754e-15,0.09666519290092912,direct,1.976444801472204e-15,6.1201044232461754e-15,2.204283955140989e-15,,ok,,nn_brickwork_n8_d12_s1_medium,0,0,0,84,84,0,84,0,0,0,[],2.633310236532793e-15,6.1201044232461754e-15,2.609024107869118e-15,3.885780586188048e-15,1.4753823163182744e-15,2.671474153004283e-15,1.6891250303225595e-15,3.1086244689504383e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,medium,tdvp_all,32,1,1e-10,1e-08,exact_statevector,True,,,0.7025490999803878,16,6.285714285714286,16,0,False,,0.9773727042949356,0.022627295705064387,0.9773727042949356,0.672661792647247,0.051804667272347116,0.09246663963612045,direct,0.006089475825152091,0.051804667272347116,0.011207461900566816,,ok,,nn_brickwork_n8_d12_s1_medium,0,84,0,84,84,0,0,0,84,0,[],3.2729895182992408e-15,7.44890260584441e-15,0.01266274328340214,0.019655622633418246,4.907532713538387e-15,1.0901002323038256e-14,0.017784635842345225,0.051804667272347116,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,medium,tebd_nn,64,1,1e-10,1e-08,exact_statevector,True,,,0.0740366000100039,16,6.285714285714286,16,0,False,,1.0,0.0,1.0,0.6823973736617756,6.1201044232461754e-15,0.09666519290092912,direct,1.976444801472204e-15,6.1201044232461754e-15,2.204283955140989e-15,,ok,,nn_brickwork_n8_d12_s1_medium,0,0,0,84,84,0,84,0,0,0,[],2.633310236532793e-15,6.1201044232461754e-15,2.609024107869118e-15,3.885780586188048e-15,1.4753823163182744e-15,2.671474153004283e-15,1.6891250303225595e-15,3.1086244689504383e-15,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,1,medium,tdvp_all,64,1,1e-10,1e-08,exact_statevector,True,,,0.7216889999690466,16,6.285714285714286,16,0,False,,0.9773727042949356,0.022627295705064387,0.9773727042949356,0.672661792647247,0.051804667272347116,0.09246663963612045,direct,0.006089475825152091,0.051804667272347116,0.011207461900566816,,ok,,nn_brickwork_n8_d12_s1_medium,0,84,0,84,84,0,0,0,84,0,[],3.2729895182992408e-15,7.44890260584441e-15,0.01266274328340214,0.019655622633418246,4.907532713538387e-15,1.0901002323038256e-14,0.017784635842345225,0.051804667272347116,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,2,small,tebd_nn,16,1,1e-10,1e-08,exact_statevector,True,,,0.10426180000649765,15,6.142857142857143,15,0,False,,0.9999999998758213,1.2417866734892868e-10,0.9999999998758213,0.9724386599965034,6.212561740426975e-06,0.11704501143493135,direct,2.5501334748651547e-07,6.212561740426975e-06,9.705209322393922e-07,,ok,,nn_brickwork_n8_d12_s2_small,0,0,0,84,84,0,84,0,0,0,[],2.208845086004718e-15,8.17661910401668e-15,1.7651234826554507e-07,3.2136496919132895e-07,3.631643596957446e-15,5.5808222626518855e-15,1.0985543796949e-06,6.212561740426975e-06,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,12,2,small,tdvp_all,16,1,1e-10,1e-08,exact_statevector,True,,,0.5387539999792352,15,6.142857142857143,15,0,False,,0.9999988327747229,1.1672252770988933e-06,0.9999988327747229,0.972448170426741,0.0001667167715047116,0.11703344905569299,direct,7.378702149362642e-06,0.0001667167715047116,2.65559430651607e-05,,ok,,nn_brickwork_n8_d12_s2_small,0,84,0,84,84,0,0,0,84,0,[],4.9207599800427104e-15,1.9578956511612233e-14,1.7518924788351153e-06,3.7664571519435697e-06,2.0948412275678674e-15,5.372872285969166e-15,3.514161825886765e-05,0.0001667167715047116,0.0,0.0,,,0.0,False,0,,,,,,False
