method,chi_max,trotter_step,time,infidelity,state_norm,cumulative_runtime_s,step_runtime_s,current_max_bond,peak_max_bond,param_count,peak_param_count,memory_bytes,peak_memory_bytes,discarded_weight_step,largest_intermediate_elements,failed,failure_message,converged,source,tag
hybrid_tdvp,24.0,8.0,0.8,0.0009486152813771298,1.0000000000000002,2.598211514065042,0.4439761700341478,24.0,24.0,9128.0,9128.0,146048.0,146048.0,0.00029552290530831567,0.0,0.0,,1.0,generated,main
hybrid_tdvp,24.0,9.0,0.9,0.001647072501455682,0.9999999999999997,3.0387586787110195,0.4447713600238785,24.0,24.0,9128.0,9128.0,146048.0,146048.0,0.0005747754517672322,0.0,0.0,,1.0,generated,main
hybrid_tdvp,24.0,10.0,1.0,0.003256444429923455,1.0,3.488380230264738,0.4541449750540778,24.0,24.0,9128.0,9128.0,146048.0,146048.0,0.0013194664847178518,0.0,0.0,,1.0,generated,main
hybrid_tdvp,24.0,11.0,1.1,0.0072952262028520565,1.0000000000000004,3.941236173850484,0.45706364000216126,24.0,24.0,9128.0,9128.0,146048.0,146048.0,0.0024100918647300554,0.0,0.0,,1.0,generated,main
hybrid_tdvp,24.0,12.0,1.2000000000000002,0.01528291813403837,1.0000000000000007,4.3941690403735265,0.4571038429858163,24.0,24.0,9128.0,9128.0,146048.0,146048.0,0.003547791883146672,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,1.0,0.1,1.95493735190011e-05,0.9999999999999544,0.1059939848491922,0.10931774496566504,6.0,6.0,248.0,248.0,3968.0,3968.0,8.382722745788846e-14,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,2.0,0.2,0.00024154870997195044,0.9999999999995907,0.2371293989708647,0.13430678308941424,14.0,14.0,2204.0,2204.0,35264.0,35264.0,1.093144334743638e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,3.0,0.30000000000000004,0.0003706901020489317,0.9999999986021775,0.47658369690179825,0.2433745909947902,24.0,30.0,8140.0,10090.0,130240.0,161440.0,6.067794595103581e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,4.0,0.4,0.0003707165735487017,0.9999999998203747,1.1253110287943855,0.65320118307136,32.0,32.0,14248.0,14248.0,227968.0,227968.0,8.362352907696284e-07,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,5.0,0.5,0.00037359662184877074,0.9999999827093393,2.303984878002666,1.1832041380694136,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.00016013160569352316,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,6.0,0.6000000000000001,0.00040543138655935174,0.9999999307840292,3.5841896218480542,1.2847467410610989,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.00018356552103340493,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,7.0,0.7000000000000001,0.0004840289211101023,0.9999997513915986,4.87145648302976,1.2918757649604231,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.00020538060732801583,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,8.0,0.8,0.0006380338772493666,0.9999999999999992,6.151463689981028,1.284526242990978,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.0002678252885174285,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,9.0,0.9,0.0009637382936906747,0.9999999999999971,7.455180651973933,1.3083412230480462,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.000396409970716534,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,10.0,1.0,0.001771088982275626,0.9999999999999979,8.743968338007107,1.2936950779985636,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.0006065362229507715,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,11.0,1.1,0.003438081473176813,1.0000000000000002,10.03915013128426,1.2996254119789228,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.0012265956034837168,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,12.0,1.2000000000000002,0.006826257627431276,0.9999999999999987,11.335387038299814,1.3005288200220093,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.00212660918722499,0.0,0.0,,1.0,generated,main
hybrid_tdvp,32.0,13.0,1.3,0.013015151948579162,0.9999999999999999,12.674588457215577,1.3436123880092055,32.0,32.0,15016.0,15016.0,240256.0,240256.0,0.0028573533464971977,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,1.0,0.1,1.95493735190011e-05,0.9999999999999544,0.1013602731982246,0.10489529999904335,6.0,6.0,248.0,248.0,3968.0,3968.0,8.382722745788846e-14,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,2.0,0.2,0.00024154870997195044,0.9999999999995907,0.2366389682283625,0.1396138040581718,14.0,14.0,2204.0,2204.0,35264.0,35264.0,1.093144334743638e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,3.0,0.30000000000000004,0.0003706901020489317,0.9999999986021775,0.4778996940003708,0.2454370609484613,24.0,30.0,8140.0,10090.0,130240.0,161440.0,6.067794595103581e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,4.0,0.4,0.0003728685817609989,0.9999999985993931,1.2848405070835724,0.8115377500653267,39.0,48.0,16854.0,20964.0,269664.0,335424.0,5.802203197657336e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,5.0,0.5,0.00037631609521715514,0.9999999972989136,4.872060056426562,3.59190697199665,48.0,48.0,27176.0,27176.0,434816.0,434816.0,9.718907096619552e-07,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,6.0,0.6000000000000001,0.00037785449229610357,0.9999999815532057,12.439448332530446,7.572367529035546,48.0,48.0,27304.0,27304.0,436864.0,436864.0,7.778898933245226e-05,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,7.0,0.7000000000000001,0.00039830944559848813,0.999999931093362,20.303218757966533,7.8685162289766595,48.0,48.0,27304.0,27304.0,436864.0,436864.0,8.768376370046456e-05,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,8.0,0.8,0.00046602726434163966,0.9999998126725382,28.118702190346085,7.820173671003431,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.00011544760537313409,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,9.0,0.9,0.0006239817522024627,0.9999999999999994,35.96720939967781,7.853170290007256,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.00018702073467762265,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,10.0,1.0,0.0009869675919144116,0.9999999999999966,43.81895806232933,7.856370817986317,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.0002978517134211327,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,11.0,1.1,0.0017423168944503686,0.9999999999999984,51.72831134800799,7.913983598933555,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.000475356722936755,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,12.0,1.2000000000000002,0.0031398991586506497,1.0000000000000002,59.58877493196633,7.865064827026799,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.0007211686170046937,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,13.0,1.3,0.005490242220035468,0.9999999999999956,67.43285051581915,7.848682570969686,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.0014407897071560256,0.0,0.0,,1.0,generated,main
hybrid_tdvp,48.0,14.0,1.4000000000000001,0.009367289928388423,0.9999999999999984,75.29408057639375,7.865773963974789,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.002282866734265351,0.0,0.0,,1.0,generated,main
