method,chi_max,repeat,trotter_step,time,infidelity,cumulative_runtime_s,peak_param_count,failed
mpo_zipup,16,1,3,0.30000000000000004,0.0012393630459590632,0.19918182084802538,5240,0
mpo_zipup,16,1,4,0.4,0.006183232821072693,0.27475883485749364,5240,0
mpo_zipup,16,1,5,0.5,0.01883797993596703,0.350192888523452,5240,0
mpo_zipup,16,2,0,0.0,0.0,0.0,0,0
mpo_zipup,16,2,1,0.1,-3.304023721284466e-13,0.054245203151367605,4776,0
mpo_zipup,16,2,2,0.2,9.225579870775213e-05,0.13086459785699844,5144,0
mpo_zipup,16,2,3,0.30000000000000004,0.0012393630459590632,0.20630445913411677,5240,0
mpo_zipup,16,2,4,0.4,0.006183232821072693,0.2813339299755171,5240,0
mpo_zipup,16,2,5,0.5,0.01883797993596703,0.3572781786788255,5240,0
mpo_zipup,24,0,0,0.0,0.0,0.0,0,0
mpo_zipup,24,0,1,0.1,-3.304023721284466e-13,0.04922373732551932,4776,0
mpo_zipup,24,0,2,0.2,7.837092399531898e-05,0.13503970636520535,10232,0
mpo_zipup,24,0,3,0.30000000000000004,0.0011731014888255453,0.2679560554679483,10232,0
mpo_zipup,24,0,4,0.4,0.016141936909581656,0.3781897323206067,10232,0
mpo_zipup,24,1,0,0.0,0.0,0.0,0,0
mpo_zipup,24,1,1,0.1,-3.304023721284466e-13,0.04862406221218407,4776,0
mpo_zipup,24,1,2,0.2,7.837092399531898e-05,0.1352435025619343,10232,0
mpo_zipup,24,1,3,0.30000000000000004,0.0011731014888255453,0.23794280947186053,10232,0
mpo_zipup,24,1,4,0.4,0.016141936909581656,0.34077778877690434,10232,0
mpo_zipup,24,2,0,0.0,0.0,0.0,0,0
mpo_zipup,24,2,1,0.1,-3.304023721284466e-13,0.05034727638121694,4776,0
mpo_zipup,24,2,2,0.2,7.837092399531898e-05,0.13773813552688807,10232,0
mpo_zipup,24,2,3,0.30000000000000004,0.0011731014888255453,0.24370720575097948,10232,0
mpo_zipup,24,2,4,0.4,0.016141936909581656,0.34945748711470515,10232,0
mpo_zipup,32,0,0,0.0,0.0,0.0,0,0
mpo_zipup,32,0,1,0.1,-3.304023721284466e-13,0.04796832078136504,4776,0
mpo_zipup,32,0,2,0.2,8.605327199484591e-05,0.1511077545583248,15896,0
mpo_zipup,32,0,3,0.30000000000000004,0.005045405806757386,0.3030802165158093,17016,0
mpo_zipup,32,0,4,0.4,0.017819169958300796,0.45548936969134957,17016,0
mpo_zipup,32,1,0,0.0,0.0,0.0,0,0
mpo_zipup,32,1,1,0.1,-3.304023721284466e-13,0.04844712500926107,4776,0
mpo_zipup,32,1,2,0.2,8.605327199484591e-05,0.15203192364424467,15896,0
mpo_zipup,32,1,3,0.30000000000000004,0.005045405806757386,0.30236332572530955,17016,0
mpo_zipup,32,1,4,0.4,0.017819169958300796,0.4522939455928281,17016,0
mpo_zipup,32,2,0,0.0,0.0,0.0,0,0
mpo_zipup,32,2,1,0.1,-3.304023721284466e-13,0.04855618008878082,4776,0
mpo_zipup,32,2,2,0.2,8.605327199484591e-05,0.15179492707829922,15896,0
mpo_zipup,32,2,3,0.30000000000000004,0.005045405806757386,0.30802407767623663,17016,0
mpo_zipup,32,2,4,0.4,0.017819169958300796,0.465708929579705,17016,0
mpo_zipup,48,0,0,0.0,0.0,0.0,0,0
mpo_zipup,48,0,1,0.1,-3.304023721284466e-13,0.047535282326862216,4776,0
mpo_zipup,48,0,2,0.2,1.5856428472682538e-05,0.17421892588026822,27304,0
mpo_zipup,48,0,3,0.30000000000000004,0.00037852874926080915,0.4306741381296888,33768,0
mpo_zipup,48,0,4,0.4,0.0028752471601460883,0.6967585274251178,33768,0
mpo_zipup,48,0,5,0.5,0.010098454268815726,0.9632311365567148,33768,0
mpo_zipup,48,1,0,0.0,0.0,0.0,0,0
mpo_zipup,48,1,1,0.1,-3.304023721284466e-13,0.05071126692928374,4776,0
mpo_zipup,48,1,2,0.2,1.5856428472682538e-05,0.17924394051078707,27304,0
mpo_zipup,48,1,3,0.30000000000000004,0.00037852874926080915,0.4337674368871376,33768,0
mpo_zipup,48,1,4,0.4,0.0028752471601460883,0.695259194355458,33768,0
mpo_zipup,48,1,5,0.5,0.010098454268815726,0.9590299444971606,33768,0
mpo_zipup,48,2,0,0.0,0.0,0.0,0,0
mpo_zipup,48,2,1,0.1,-3.304023721284466e-13,0.048632437945343554,4776,0
mpo_zipup,48,2,2,0.2,1.5856428472682538e-05,0.17752091318834573,27304,0
mpo_zipup,48,2,3,0.30000000000000004,0.00037852874926080915,0.43381316971499473,33768,0
mpo_zipup,48,2,4,0.4,0.0028752471601460883,0.7002798869507387,33768,0
mpo_zipup,48,2,5,0.5,0.010098454268815726,0.9650393238989636,33768,0
mpo_zipup,64,0,0,0.0,0.0,0.0,0,0
mpo_zipup,64,0,1,0.1,-3.304023721284466e-13,0.04774700244888663,4776,0
mpo_zipup,64,0,2,0.2,1.5677843859918106e-05,0.21061811689287424,41896,0
mpo_zipup,64,0,3,0.30000000000000004,0.00023517873450329407,0.6222974886186421,53736,0
mpo_zipup,64,0,4,0.4,0.0014280943817491787,1.0943949993234128,56808,0
mpo_zipup,64,0,5,0.5,0.004970672759051942,1.5573668774450198,56808,0
mpo_zipup,64,0,6,0.6000000000000001,0.01308757636959268,2.0184654713375494,56808,0
mpo_zipup,64,1,0,0.0,0.0,0.0,0,0
mpo_zipup,64,1,1,0.1,-3.304023721284466e-13,0.048513741814531386,4776,0
mpo_zipup,64,1,2,0.2,1.5677843859918106e-05,0.2119584248866886,41896,0
mpo_zipup,64,1,3,0.30000000000000004,0.00023517873450329407,0.6272592042805627,53736,0
mpo_zipup,64,1,4,0.4,0.0014280943817491787,1.093038120190613,56808,0
mpo_zipup,64,1,5,0.5,0.004970672759051942,1.5547575794626027,56808,0
mpo_zipup,64,1,6,0.6000000000000001,0.01308757636959268,2.0172523442888632,56808,0
mpo_zipup,64,2,0,0.0,0.0,0.0,0,0
mpo_zipup,64,2,1,0.1,-3.304023721284466e-13,0.048574942047707736,4776,0
mpo_zipup,64,2,2,0.2,1.5677843859918106e-05,0.2116205063648522,41896,0
mpo_zipup,64,2,3,0.30000000000000004,0.00023517873450329407,0.6229843649780378,53736,0
mpo_zipup,64,2,4,0.4,0.0014280943817491787,1.095951339812018,56808,0
mpo_zipup,64,2,5,0.5,0.004970672759051942,1.5554403709247708,56808,0
mpo_zipup,64,2,6,0.6000000000000001,0.01308757636959268,2.028350467211567,56808,0
mpo_zipup,96,0,0,0.0,0.0,0.0,0,0
mpo_zipup,96,0,1,0.1,-3.304023721284466e-13,0.04816461994778365,4776,0
mpo_zipup,96,0,2,0.2,5.416756743148454e-08,0.25316764193121344,80040,0
mpo_zipup,96,0,3,0.30000000000000004,8.84620902508182e-06,1.121416834066622,105960,0
mpo_zipup,96,0,4,0.4,0.00013132667024617906,2.0011230029631406,105960,0
mpo_zipup,96,0,5,0.5,0.0008438536118497986,2.880571464658715,105960,0
mpo_zipup,96,0,6,0.6000000000000001,0.003728114725522258,3.7559506841935217,105960,0
mpo_zipup,96,0,7,0.7000000000000001,0.010162296351155842,4.633063448127359,105960,0
mpo_zipup,96,1,0,0.0,0.0,0.0,0,0
mpo_zipup,96,1,1,0.1,-3.304023721284466e-13,0.04842191084753722,4776,0
mpo_zipup,96,1,2,0.2,5.416756743148454e-08,0.24762861209455878,80040,0
mpo_zipup,96,1,3,0.30000000000000004,8.84620902508182e-06,1.1039630608865991,105960,0
mpo_zipup,96,1,4,0.4,0.00013132667024617906,1.9729302565101534,105960,0
mpo_zipup,96,1,5,0.5,0.0008438536118497986,2.8520100609166548,105960,0
mpo_zipup,96,1,6,0.6000000000000001,0.003728114725522258,3.7253877142211422,105960,0
mpo_zipup,96,1,7,0.7000000000000001,0.010162296351155842,4.601629418088123,105960,0
mpo_zipup,96,2,0,0.0,0.0,0.0,0,0
mpo_zipup,96,2,1,0.1,-3.304023721284466e-13,0.04921743005979806,4776,0
mpo_zipup,96,2,2,0.2,5.416756743148454e-08,0.24996142950840294,80040,0
mpo_zipup,96,2,3,0.30000000000000004,8.84620902508182e-06,1.1038128992076963,105960,0
mpo_zipup,96,2,4,0.4,0.00013132667024617906,1.9681184698129073,105960,0
mpo_zipup,96,2,5,0.5,0.0008438536118497986,2.850011525093578,105960,0
mpo_zipup,96,2,6,0.6000000000000001,0.003728114725522258,3.7302564083365723,105960,0
mpo_zipup,96,2,7,0.7000000000000001,0.010162296351155842,4.6050918562104926,105960,0
mpo_zipup,128,0,0,0.0,0.0,0.0,0,0
mpo_zipup,128,0,1,0.1,-3.304023721284466e-13,0.048112393473275006,4776,0
mpo_zipup,128,0,2,0.2,1.532064134446287e-07,0.28382394241634756,117544,0
mpo_zipup,128,0,3,0.30000000000000004,8.096686011871412e-06,1.7549260635860264,168808,0
mpo_zipup,128,0,4,0.4,7.513170233375277e-05,3.3079057114664465,171496,0
mpo_zipup,128,0,5,0.5,0.0004363025453962832,4.89775790751446,171496,0
mpo_zipup,128,0,6,0.6000000000000001,0.0016488606214625223,6.481918397475965,171496,0
mpo_zipup,128,0,7,0.7000000000000001,0.004552421723924005,8.074609662755392,171496,0
mpo_zipup,128,0,8,0.8,0.009893602533644352,9.69895178405568,171496,0
mpo_zipup,128,0,9,0.9,0.01880491876271595,11.297117259935476,171496,0
mpo_zipup,128,1,0,0.0,0.0,0.0,0,0
mpo_zipup,128,1,1,0.1,-3.304023721284466e-13,0.048248841892927885,4776,0
mpo_zipup,128,1,2,0.2,1.532064134446287e-07,0.2844339800067246,117544,0
mpo_zipup,128,1,3,0.30000000000000004,8.096686011871412e-06,1.7668183589121327,168808,0
mpo_zipup,128,1,4,0.4,7.513170233375277e-05,3.3318519241875038,171496,0
mpo_zipup,128,1,5,0.5,0.0004363025453962832,4.9177538068033755,171496,0
mpo_zipup,128,1,6,0.6000000000000001,0.0016488606214625223,6.506898888736032,171496,0
mpo_zipup,128,1,7,0.7000000000000001,0.004552421723924005,8.097041394445114,171496,0
mpo_zipup,128,1,8,0.8,0.009893602533644352,9.68432676664088,171496,0
mpo_zipup,128,1,9,0.9,0.01880491876271595,11.279694339842536,171496,0
mpo_zipup,128,2,0,0.0,0.0,0.0,0,0
mpo_zipup,128,2,1,0.1,-3.304023721284466e-13,0.048846442019566894,4776,0
mpo_zipup,128,2,2,0.2,1.532064134446287e-07,0.2883970452239737,117544,0
mpo_zipup,128,2,3,0.30000000000000004,8.096686011871412e-06,1.7743151962058619,168808,0
mpo_zipup,128,2,4,0.4,7.513170233375277e-05,3.3324551733676344,171496,0
mpo_zipup,128,2,5,0.5,0.0004363025453962832,4.915733785717748,171496,0
mpo_zipup,128,2,6,0.6000000000000001,0.0016488606214625223,6.497227756888606,171496,0
mpo_zipup,128,2,7,0.7000000000000001,0.004552421723924005,8.108776159584522,171496,0
mpo_zipup,128,2,8,0.8,0.009893602533644352,9.693940219352953,171496,0
mpo_zipup,128,2,9,0.9,0.01880491876271595,11.27912199147977,171496,0
mpo_zipup,192,0,0,0.0,0.0,0.0,0,0
mpo_zipup,192,0,1,0.1,-3.304023721284466e-13,0.04873204347677529,4776,0
mpo_zipup,192,0,2,0.2,2.3441248941935555e-12,0.28674657188821584,155952,0
mpo_zipup,192,0,3,0.30000000000000004,4.948722764908098e-09,2.550401377142407,282600,0
mpo_zipup,192,0,4,0.4,3.8117981604468554e-07,5.152327444870025,286184,0
mpo_zipup,192,0,5,0.5,6.284595418959427e-06,7.754822752554901,286184,0
mpo_zipup,192,0,6,0.6000000000000001,4.156943247746181e-05,10.383402400650084,286184,0
mpo_zipup,192,0,7,0.7000000000000001,0.0002024204010392383,13.009394340217113,286184,0
mpo_zipup,192,0,8,0.8,0.0006401488906315755,15.763369032763876,286184,0
mpo_zipup,192,0,9,0.9,0.0014626252025760067,18.383423854247667,286184,0
mpo_zipup,192,0,10,1.0,0.002832588710563244,21.012440305785276,286184,0
mpo_zipup,192,0,11,1.1,0.004981867254532979,23.653319632518105,286184,0
mpo_zipup,192,0,12,1.2000000000000002,0.00834933285111672,26.27444432640914,286184,0
mpo_zipup,192,0,13,1.3,0.013308861575643038,28.91505613224581,286184,0
mpo_zipup,192,1,0,0.0,0.0,0.0,0,0
mpo_zipup,192,1,1,0.1,-3.304023721284466e-13,0.0486474932404235,4776,0
mpo_zipup,192,1,2,0.2,2.3441248941935555e-12,0.29023117723409086,155952,0
mpo_zipup,192,1,3,0.30000000000000004,4.948722764908098e-09,2.5520187719957903,282600,0
mpo_zipup,192,1,4,0.4,3.8117981604468554e-07,5.149980014772154,286184,0
mpo_zipup,192,1,5,0.5,6.284595418959427e-06,7.785299284732901,286184,0
mpo_zipup,192,1,6,0.6000000000000001,4.156943247746181e-05,10.372920884401537,286184,0
mpo_zipup,192,1,7,0.7000000000000001,0.0002024204010392383,12.984751463867724,286184,0
mpo_zipup,192,1,8,0.8,0.0006401488906315755,15.753316593705676,286184,0
mpo_zipup,192,1,9,0.9,0.0014626252025760067,18.429626269149594,286184,0
mpo_zipup,192,1,10,1.0,0.002832588710563244,21.10188507346902,286184,0
mpo_zipup,192,1,11,1.1,0.004981867254532979,23.731935143470764,286184,0
mpo_zipup,192,1,12,1.2000000000000002,0.00834933285111672,26.347187058418058,286184,0
mpo_zipup,192,1,13,1.3,0.013308861575643038,28.97650105843786,286184,0
mpo_zipup,192,2,0,0.0,0.0,0.0,0,0
mpo_zipup,192,2,1,0.1,-3.304023721284466e-13,0.04868175997398794,4776,0
mpo_zipup,192,2,2,0.2,2.3441248941935555e-12,0.29105615825392306,155952,0
mpo_zipup,192,2,3,0.30000000000000004,4.948722764908098e-09,2.555818918044679,282600,0
mpo_zipup,192,2,4,0.4,3.8117981604468554e-07,5.197035958874039,286184,0
mpo_zipup,192,2,5,0.5,6.284595418959427e-06,7.823359940317459,286184,0
mpo_zipup,192,2,6,0.6000000000000001,4.156943247746181e-05,10.443000391940586,286184,0
mpo_zipup,192,2,7,0.7000000000000001,0.0002024204010392383,13.106371721951291,286184,0
mpo_zipup,192,2,8,0.8,0.0006401488906315755,15.888241234933957,286184,0
mpo_zipup,192,2,9,0.9,0.0014626252025760067,18.49817429401446,286184,0
mpo_zipup,192,2,10,1.0,0.002832588710563244,21.115079586510547,286184,0
mpo_zipup,192,2,11,1.1,0.004981867254532979,23.769967355416156,286184,0
mpo_zipup,192,2,12,1.2000000000000002,0.00834933285111672,26.401135545922443,286184,0
mpo_zipup,192,2,13,1.3,0.013308861575643038,29.03797874832526,286184,0
mpo_zipup,256,0,0,0.0,0.0,0.0,0,0
mpo_zipup,256,0,1,0.1,-3.304023721284466e-13,0.05516354681458324,4776,0
mpo_zipup,256,0,2,0.2,-1.1102230246251565e-14,0.2966990355635062,188936,0
mpo_zipup,256,0,3,0.30000000000000004,1.4166445794216997e-13,2.8993748783832416,336840,0
mpo_zipup,256,0,4,0.4,2.8554936193359026e-13,6.409781655529514,381992,0
mpo_zipup,256,0,5,0.5,4.996003610813204e-13,10.33076109807007,411402,0
mpo_zipup,256,0,6,0.6000000000000001,6.021849685566849e-13,14.559609475545585,430064,0
mpo_zipup,256,0,7,0.7000000000000001,6.481482017761664e-13,18.81691084348131,432872,0
mpo_zipup,256,0,8,0.8,6.838973831690964e-13,23.064360053976998,433640,0
mpo_zipup,256,0,9,0.9,6.81010803305071e-13,27.365939422976226,433640,0
mpo_zipup,256,0,10,1.0,6.834532939592464e-13,31.60194195166696,433640,0
mpo_zipup,256,0,11,1.1,6.816769371198461e-13,35.89547759247944,433640,0
mpo_zipup,256,0,12,1.2000000000000002,6.989964163039986e-13,40.16389025619719,433640,0
mpo_zipup,256,0,13,1.3,6.94777568810423e-13,44.40197534032632,433640,0
mpo_zipup,256,0,14,1.4000000000000001,6.790124018607457e-13,48.67185728286859,433640,0
mpo_zipup,256,0,15,1.5,6.901146321069973e-13,52.931332038366236,433640,0
mpo_zipup,256,1,0,0.0,0.0,0.0,0,0
mpo_zipup,256,1,1,0.1,-3.304023721284466e-13,0.04882793128490448,4776,0
mpo_zipup,256,1,2,0.2,-1.1102230246251565e-14,0.29458987759426236,188936,0
mpo_zipup,256,1,3,0.30000000000000004,1.4166445794216997e-13,2.903479766799137,336840,0
mpo_zipup,256,1,4,0.4,2.8554936193359026e-13,6.459630341036245,381992,0
mpo_zipup,256,1,5,0.5,4.996003610813204e-13,10.38997944490984,411402,0
mpo_zipup,256,1,6,0.6000000000000001,6.021849685566849e-13,14.548924524104223,430064,0
mpo_zipup,256,1,7,0.7000000000000001,6.481482017761664e-13,18.791466156952083,432872,0
mpo_zipup,256,1,8,0.8,6.838973831690964e-13,23.045393985230476,433640,0
mpo_zipup,256,1,9,0.9,6.81010803305071e-13,27.30368472111877,433640,0
mpo_zipup,256,1,10,1.0,6.834532939592464e-13,31.516290950938128,433640,0
mpo_zipup,256,1,11,1.1,6.816769371198461e-13,35.80171976308338,433640,0
mpo_zipup,256,1,12,1.2000000000000002,6.989964163039986e-13,40.1406327097211,433640,0
mpo_zipup,256,1,13,1.3,6.94777568810423e-13,44.398185627767816,433640,0
mpo_zipup,256,1,14,1.4000000000000001,6.790124018607457e-13,48.66684651048854,433640,0
mpo_zipup,256,1,15,1.5,6.901146321069973e-13,52.93888680136297,433640,0
mpo_zipup,256,2,0,0.0,0.0,0.0,0,0
mpo_zipup,256,2,1,0.1,-3.304023721284466e-13,0.049094841815531254,4776,0
mpo_zipup,256,2,2,0.2,-1.1102230246251565e-14,0.29485655459575355,188936,0
mpo_zipup,256,2,3,0.30000000000000004,1.4166445794216997e-13,2.919904747977853,336840,0
mpo_zipup,256,2,4,0.4,2.8554936193359026e-13,6.398355594836175,381992,0
mpo_zipup,256,2,5,0.5,4.996003610813204e-13,10.311628847615793,411402,0
mpo_zipup,256,2,6,0.6000000000000001,6.021849685566849e-13,14.479617982404307,430064,0
mpo_zipup,256,2,7,0.7000000000000001,6.481482017761664e-13,18.70001890603453,432872,0
mpo_zipup,256,2,8,0.8,6.838973831690964e-13,22.942514510825276,433640,0
mpo_zipup,256,2,9,0.9,6.81010803305071e-13,27.169805825687945,433640,0
mpo_zipup,256,2,10,1.0,6.834532939592464e-13,31.422752915532328,433640,0
mpo_zipup,256,2,11,1.1,6.816769371198461e-13,35.65373493114021,433640,0
mpo_zipup,256,2,12,1.2000000000000002,6.989964163039986e-13,39.884215893107466,433640,0
mpo_zipup,256,2,13,1.3,6.94777568810423e-13,44.140005276189186,433640,0
mpo_zipup,256,2,14,1.4000000000000001,6.790124018607457e-13,48.428165281773545,433640,0
mpo_zipup,256,2,15,1.5,6.901146321069973e-13,52.69267898751423,433640,0
tebd_swap,2,0,0,0.0,0.0,0.0,0,0
tebd_swap,2,0,1,0.1,0.00031031511667811706,0.026941454503685236,120,0
tebd_swap,2,0,2,0.2,0.007826882102618282,0.053858760627917945,120,0
tebd_swap,2,0,3,0.30000000000000004,0.04178636723987805,0.07988239964470267,120,0
tebd_swap,2,1,0,0.0,0.0,0.0,0,0
tebd_swap,2,1,1,0.1,0.00031031511667811706,0.028674176777713,120,0
tebd_swap,2,1,2,0.2,0.007826882102618282,0.05568552087061107,120,0
tebd_swap,2,1,3,0.30000000000000004,0.04178636723987805,0.08323532249778509,120,0
tebd_swap,2,2,0,0.0,0.0,0.0,0,0
tebd_swap,2,2,1,0.1,0.00031031511667811706,0.02739320823457092,120,0
tebd_swap,2,2,2,0.2,0.007826882102618282,0.05477480101399124,120,0
tebd_swap,2,2,3,0.30000000000000004,0.04178636723987805,0.0815260352101177,120,0
tebd_swap,4,0,0,0.0,0.0,0.0,0,0
tebd_swap,4,0,1,0.1,0.0003270309604881394,0.026519030332565308,424,0
tebd_swap,4,0,2,0.2,0.009534087306631966,0.053826454328373075,424,0
tebd_swap,4,0,3,0.30000000000000004,0.05027389426835527,0.0811440214747563,424,0
tebd_swap,4,1,0,0.0,0.0,0.0,0,0
tebd_swap,4,1,1,0.1,0.0003270309604881394,0.027804581681266427,424,0
tebd_swap,4,1,2,0.2,0.009534087306631966,0.05557982553727925,424,0
tebd_swap,4,1,3,0.30000000000000004,0.05027389426835527,0.08320214226841927,424,0
tebd_swap,4,2,0,0.0,0.0,0.0,0,0
tebd_swap,4,2,1,0.1,0.0003270309604881394,0.028133143670856953,424,0
tebd_swap,4,2,2,0.2,0.009534087306631966,0.056621168623678386,424,0
tebd_swap,4,2,3,0.30000000000000004,0.05027389426835527,0.08545013470575213,424,0
tebd_swap,8,0,0,0.0,0.0,0.0,0,0
tebd_swap,8,0,1,0.1,0.0003370056730866988,0.028680438408628106,1448,0
tebd_swap,8,0,2,0.2,0.012984480758517103,0.06696723925415426,1448,0
tebd_swap,8,1,0,0.0,0.0,0.0,0,0
tebd_swap,8,1,1,0.1,0.0003370056730866988,0.029264429002068937,1448,0
tebd_swap,8,1,2,0.2,0.012984480758517103,0.061815708060748875,1448,0
tebd_swap,8,2,0,0.0,0.0,0.0,0,0
tebd_swap,8,2,1,0.1,0.0003370056730866988,0.029296456021256745,1448,0
tebd_swap,8,2,2,0.2,0.012984480758517103,0.06256215332541615,1448,0
tebd_swap,12,0,0,0.0,0.0,0.0,0,0
tebd_swap,12,0,1,0.1,2.5569449997764337e-05,0.028114809887483716,2856,0
tebd_swap,12,0,2,0.2,0.0144765433469215,0.0655312977032736,2856,0
tebd_swap,12,1,0,0.0,0.0,0.0,0,0
tebd_swap,12,1,1,0.1,2.5569449997764337e-05,0.029768175329081714,2856,0
tebd_swap,12,1,2,0.2,0.0144765433469215,0.06707186426501721,2856,0
tebd_swap,12,2,0,0.0,0.0,0.0,0,0
tebd_swap,12,2,1,0.1,2.5569449997764337e-05,0.030345242586918175,2856,0
tebd_swap,12,2,2,0.2,0.0144765433469215,0.06904204015154392,2856,0
tebd_swap,16,0,0,0.0,0.0,0.0,0,0
tebd_swap,16,0,1,0.1,-3.3217872896784684e-13,0.029516114154830575,4776,0
tebd_swap,16,0,2,0.2,0.0032408087688381437,0.07383295183535665,4776,0
tebd_swap,16,0,3,0.30000000000000004,0.04338924112007547,0.12075673381332308,4776,0
tebd_swap,16,1,0,0.0,0.0,0.0,0,0
tebd_swap,16,1,1,0.1,-3.3217872896784684e-13,0.029020255315117538,4776,0
tebd_swap,16,1,2,0.2,0.0032408087688381437,0.07168407237622887,4776,0
tebd_swap,16,1,3,0.30000000000000004,0.04338924112007547,0.11649743083398789,4776,0
tebd_swap,16,2,0,0.0,0.0,0.0,0,0
tebd_swap,16,2,1,0.1,-3.3217872896784684e-13,0.02940769016277045,4776,0
tebd_swap,16,2,2,0.2,0.0032408087688381437,0.07316304359119385,4776,0
tebd_swap,16,2,3,0.30000000000000004,0.04338924112007547,0.11797947494778782,4776,0
tebd_swap,24,0,0,0.0,0.0,0.0,0,0
tebd_swap,24,0,1,0.1,-3.3217872896784684e-13,0.028599699260666966,4776,0
tebd_swap,24,0,2,0.2,0.0017351247017680649,0.07790601730812341,9128,0
tebd_swap,24,0,3,0.30000000000000004,0.030302893722474522,0.13680186832789332,9128,0
tebd_swap,24,1,0,0.0,0.0,0.0,0,0
tebd_swap,24,1,1,0.1,-3.3217872896784684e-13,0.0287840316304937,4776,0
tebd_swap,24,1,2,0.2,0.0017351247017680649,0.07703361904714257,9128,0
tebd_swap,24,1,3,0.30000000000000004,0.030302893722474522,0.13608346914406866,9128,0
tebd_swap,24,2,0,0.0,0.0,0.0,0,0
tebd_swap,24,2,1,0.1,-3.3217872896784684e-13,0.029959348612464964,4776,0
tebd_swap,24,2,2,0.2,0.0017351247017680649,0.07988199556712061,9128,0
tebd_swap,24,2,3,0.30000000000000004,0.030302893722474522,0.14027084049303085,9128,0
tebd_swap,32,0,0,0.0,0.0,0.0,0,0
tebd_swap,32,0,1,0.1,-3.3217872896784684e-13,0.030189046170562506,4776,0
tebd_swap,32,0,2,0.2,0.0008587725509182631,0.0881824103416875,15016,0
tebd_swap,32,0,3,0.30000000000000004,0.022290900492101695,0.1702968570170924,15016,0
tebd_swap,32,1,0,0.0,0.0,0.0,0,0
tebd_swap,32,1,1,0.1,-3.3217872896784684e-13,0.028941723401658237,4776,0
tebd_swap,32,1,2,0.2,0.0008587725509182631,0.0861394985113293,15016,0
tebd_swap,32,1,3,0.30000000000000004,0.022290900492101695,0.16759601328521967,15016,0
tebd_swap,32,2,0,0.0,0.0,0.0,0,0
tebd_swap,32,2,1,0.1,-3.3217872896784684e-13,0.031148895737715065,4776,0
tebd_swap,32,2,2,0.2,0.0008587725509182631,0.09037759050261229,15016,0
tebd_swap,32,2,3,0.30000000000000004,0.022290900492101695,0.17419395048636943,15016,0
tebd_swap,48,0,0,0.0,0.0,0.0,0,0
tebd_swap,48,0,1,0.1,-3.3217872896784684e-13,0.028338814852759242,4776,0
tebd_swap,48,0,2,0.2,0.0010663557856499528,0.10030867205932736,27304,0
tebd_swap,48,0,3,0.30000000000000004,0.02757544162708958,0.2294301602523774,27304,0
tebd_swap,48,1,0,0.0,0.0,0.0,0,0
tebd_swap,48,1,1,0.1,-3.3217872896784684e-13,0.029536070069298148,4776,0
tebd_swap,48,1,2,0.2,0.0010663557856499528,0.09956938622053713,27304,0
tebd_swap,48,1,3,0.30000000000000004,0.02757544162708958,0.22772322746459395,27304,0
tebd_swap,48,2,0,0.0,0.0,0.0,0,0
tebd_swap,48,2,1,0.1,-3.3217872896784684e-13,0.028997600893490016,4776,0
tebd_swap,48,2,2,0.2,0.0010663557856499528,0.09994800796266645,27304,0
tebd_swap,48,2,3,0.30000000000000004,0.02757544162708958,0.22640511312056333,27304,0
tebd_swap,64,0,0,0.0,0.0,0.0,0,0
tebd_swap,64,0,1,0.1,-3.3217872896784684e-13,0.029264970333315432,4776,0
tebd_swap,64,0,2,0.2,0.0001162213648674415,0.10483141057193279,43688,0
tebd_swap,64,0,3,0.30000000000000004,0.019367828350689065,0.30244481982663274,43688,0
tebd_swap,64,1,0,0.0,0.0,0.0,0,0
tebd_swap,64,1,1,0.1,-3.3217872896784684e-13,0.028740400914102793,4776,0
tebd_swap,64,1,2,0.2,0.0001162213648674415,0.10510343825444579,43688,0
tebd_swap,64,1,3,0.30000000000000004,0.019367828350689065,0.30624084372539073,43688,0
tebd_swap,64,2,0,0.0,0.0,0.0,0,0
tebd_swap,64,2,1,0.1,-3.3217872896784684e-13,0.028828351409174502,4776,0
tebd_swap,64,2,2,0.2,0.0001162213648674415,0.10499322274699807,43688,0
tebd_swap,64,2,3,0.30000000000000004,0.019367828350689065,0.3022182194981724,43688,0
tebd_swap,96,0,0,0.0,0.0,0.0,0,0
tebd_swap,96,0,1,0.1,-3.3217872896784684e-13,0.027830890845507383,4776,0
tebd_swap,96,0,2,0.2,1.5319981139239047e-07,0.11269764765165746,72360,0
tebd_swap,96,0,3,0.30000000000000004,0.013346057768769737,0.43574554461520165,72360,0
tebd_swap,96,1,0,0.0,0.0,0.0,0,0
tebd_swap,96,1,1,0.1,-3.3217872896784684e-13,0.028942772070877254,4776,0
tebd_swap,96,1,2,0.2,1.5319981139239047e-07,0.1154082486173138,72360,0
tebd_swap,96,1,3,0.30000000000000004,0.013346057768769737,0.4287695870734751,72360,0
tebd_swap,96,2,0,0.0,0.0,0.0,0,0
tebd_swap,96,2,1,0.1,-3.3217872896784684e-13,0.028632041648961604,4776,0
tebd_swap,96,2,2,0.2,1.5319981139239047e-07,0.11495293385814875,72360,0
tebd_swap,96,2,3,0.30000000000000004,0.013346057768769737,0.4286399254342541,72360,0
tebd_swap,128,0,0,0.0,0.0,0.0,0,0
tebd_swap,128,0,1,0.1,-3.3217872896784684e-13,0.029193439870141447,4776,0
tebd_swap,128,0,2,0.2,0.0,0.1274437172105536,95730,0
tebd_swap,128,0,3,0.30000000000000004,0.00011282345663377047,0.6063871474470943,109224,0
