experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
A0,mpo_zipup,rxx,0.0,2,9,16,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,rxx,0.0,2,9,64,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,rxx,0.0,2,9,8,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,ryy,0.0,2,9,16,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,ryy,0.0,2,9,64,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,ryy,0.0,2,9,8,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,rzz,0.0,2,9,16,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,rzz,0.0,2,9,64,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,mpo_zipup,rzz,0.0,2,9,8,,,1,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,1
A0,tebd_swap,rxx,0.0,2,9,16,,,1,0.0,0.0,0.0,1
A0,tebd_swap,rxx,0.0,2,9,64,,,1,0.0,0.0,0.0,1
A0,tebd_swap,rxx,0.0,2,9,8,,,1,0.550336958220976,0.550336958220976,0.550336958220976,1
A0,tebd_swap,ryy,0.0,2,9,16,,,1,0.0,0.0,0.0,1
A0,tebd_swap,ryy,0.0,2,9,64,,,1,0.0,0.0,0.0,1
A0,tebd_swap,ryy,0.0,2,9,8,,,1,0.550336958220976,0.550336958220976,0.550336958220976,1
A0,tebd_swap,rzz,0.0,2,9,16,,,1,0.0,0.0,0.0,1
A0,tebd_swap,rzz,0.0,2,9,64,,,1,0.0,0.0,0.0,1
A0,tebd_swap,rzz,0.0,2,9,8,,,1,0.550336958220976,0.550336958220976,0.550336958220976,1
B,hybrid_tdvp,rxx,0.1,2,9,64,1,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,rxx,0.1,2,9,64,8,,1,2.930233833353668e-11,2.930233833353668e-11,2.930233833353668e-11,1
B,hybrid_tdvp,rxx,0.1,2,9,8,1,,1,0.0010738649293019487,0.0010738649293019487,0.0010738649293019487,1
B,hybrid_tdvp,rxx,0.1,2,9,8,8,,1,0.0010802127063874734,0.0010802127063874734,0.0010802127063874734,1
B,hybrid_tdvp,rxx,0.1,3,8,64,1,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,rxx,0.1,3,8,64,8,,1,1.5718981671852816e-11,1.5718981671852816e-11,1.5718981671852816e-11,1
B,hybrid_tdvp,rxx,0.1,3,8,8,1,,1,0.0012459357349260403,0.0012459357349260403,0.0012459357349260403,1
B,hybrid_tdvp,rxx,0.1,3,8,8,8,,1,0.001259105711031383,0.001259105711031383,0.001259105711031383,1
B,hybrid_tdvp,rxx,0.1,4,7,64,1,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,rxx,0.1,4,7,64,8,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,rxx,0.1,4,7,8,1,,1,0.0005366655617432547,0.0005366655617432547,0.0005366655617432547,1
B,hybrid_tdvp,rxx,0.1,4,7,8,8,,1,0.0005425381724165623,0.0005425381724165623,0.0005425381724165623,1
B,hybrid_tdvp,ryy,0.1,2,9,64,1,,1,1.3322676295501878e-15,1.3322676295501878e-15,1.3322676295501878e-15,1
B,hybrid_tdvp,ryy,0.1,2,9,64,8,,1,8.18833889582038e-11,8.18833889582038e-11,8.18833889582038e-11,1
B,hybrid_tdvp,ryy,0.1,2,9,8,1,,1,0.0012449569523014237,0.0012449569523014237,0.0012449569523014237,1
B,hybrid_tdvp,ryy,0.1,2,9,8,8,,1,0.0012566579685366897,0.0012566579685366897,0.0012566579685366897,1
B,hybrid_tdvp,ryy,0.1,3,8,64,1,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,ryy,0.1,3,8,64,8,,1,8.886247293560245e-11,8.886247293560245e-11,8.886247293560245e-11,1
B,hybrid_tdvp,ryy,0.1,3,8,8,1,,1,0.0008986430747225382,0.0008986430747225382,0.0008986430747225382,1
B,hybrid_tdvp,ryy,0.1,3,8,8,8,,1,0.0009039485404954695,0.0009039485404954695,0.0009039485404954695,1
B,hybrid_tdvp,ryy,0.1,4,7,64,1,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,ryy,0.1,4,7,64,8,,1,8.539391416206854e-12,8.539391416206854e-12,8.539391416206854e-12,1
B,hybrid_tdvp,ryy,0.1,4,7,8,1,,1,0.0006984095434925397,0.0006984095434925397,0.0006984095434925397,1
B,hybrid_tdvp,ryy,0.1,4,7,8,8,,1,0.0007091448836629155,0.0007091448836629155,0.0007091448836629155,1
B,hybrid_tdvp,rzz,0.1,2,9,64,1,,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1
B,hybrid_tdvp,rzz,0.1,2,9,64,8,,1,1.4511059021060646e-11,1.4511059021060646e-11,1.4511059021060646e-11,1
B,hybrid_tdvp,rzz,0.1,2,9,8,1,,1,0.001546535884512923,0.001546535884512923,0.001546535884512923,1
B,hybrid_tdvp,rzz,0.1,2,9,8,8,,1,0.0015592069575456335,0.0015592069575456335,0.0015592069575456335,1
B,hybrid_tdvp,rzz,0.1,3,8,64,1,,1,1.1546319456101628e-14,1.1546319456101628e-14,1.1546319456101628e-14,1
B,hybrid_tdvp,rzz,0.1,3,8,64,8,,1,1.3888712402376768e-10,1.3888712402376768e-10,1.3888712402376768e-10,1
B,hybrid_tdvp,rzz,0.1,3,8,8,1,,1,0.000834581030869419,0.000834581030869419,0.000834581030869419,1
B,hybrid_tdvp,rzz,0.1,3,8,8,8,,1,0.0008372336109154777,0.0008372336109154777,0.0008372336109154777,1
B,hybrid_tdvp,rzz,0.1,4,7,64,1,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,rzz,0.1,4,7,64,8,,1,0.0,0.0,0.0,1
B,hybrid_tdvp,rzz,0.1,4,7,8,1,,1,0.0005829784525070991,0.0005829784525070991,0.0005829784525070991,1
B,hybrid_tdvp,rzz,0.1,4,7,8,8,,1,0.00059569611913457,0.00059569611913457,0.00059569611913457,1
B,mpo_zipup,rxx,0.1,2,9,64,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
B,mpo_zipup,rxx,0.1,2,9,8,,,1,0.10486941980604092,0.10486941980604092,0.10486941980604092,1
B,mpo_zipup,rxx,0.1,3,8,64,,,1,0.0,0.0,0.0,1
B,mpo_zipup,rxx,0.1,3,8,8,,,1,0.07013169394423491,0.07013169394423491,0.07013169394423491,1
B,mpo_zipup,rxx,0.1,4,7,64,,,1,5.329070518200751e-15,5.329070518200751e-15,5.329070518200751e-15,1
B,mpo_zipup,rxx,0.1,4,7,8,,,1,0.03926534834925943,0.03926534834925943,0.03926534834925943,1
B,mpo_zipup,ryy,0.1,2,9,64,,,1,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,1
B,mpo_zipup,ryy,0.1,2,9,8,,,1,0.09489654743468234,0.09489654743468234,0.09489654743468234,1
B,mpo_zipup,ryy,0.1,3,8,64,,,1,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
B,mpo_zipup,ryy,0.1,3,8,8,,,1,0.076015050076093,0.076015050076093,0.076015050076093,1
B,mpo_zipup,ryy,0.1,4,7,64,,,1,4.218847493575595e-15,4.218847493575595e-15,4.218847493575595e-15,1
B,mpo_zipup,ryy,0.1,4,7,8,,,1,0.031382231573966135,0.031382231573966135,0.031382231573966135,1
B,mpo_zipup,rzz,0.1,2,9,64,,,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1
B,mpo_zipup,rzz,0.1,2,9,8,,,1,0.10513203263806226,0.10513203263806226,0.10513203263806226,1
B,mpo_zipup,rzz,0.1,3,8,64,,,1,0.0,0.0,0.0,1
B,mpo_zipup,rzz,0.1,3,8,8,,,1,0.0763117827155475,0.0763117827155475,0.0763117827155475,1
B,mpo_zipup,rzz,0.1,4,7,64,,,1,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,1
B,mpo_zipup,rzz,0.1,4,7,8,,,1,0.03691943897525085,0.03691943897525085,0.03691943897525085,1
B,tebd_swap,rxx,0.1,2,9,64,,,1,0.0,0.0,0.0,1
B,tebd_swap,rxx,0.1,2,9,8,,,1,0.5533362344977879,0.5533362344977879,0.5533362344977879,1
B,tebd_swap,rxx,0.1,3,8,64,,,1,0.0,0.0,0.0,1
B,tebd_swap,rxx,0.1,3,8,8,,,1,0.44645253565123777,0.44645253565123777,0.44645253565123777,1
B,tebd_swap,rxx,0.1,4,7,64,,,1,3.774758283725532e-15,3.774758283725532e-15,3.774758283725532e-15,1
B,tebd_swap,rxx,0.1,4,7,8,,,1,0.3536173239267836,0.3536173239267836,0.3536173239267836,1
B,tebd_swap,ryy,0.1,2,9,64,,,1,0.0,0.0,0.0,1
B,tebd_swap,ryy,0.1,2,9,8,,,1,0.5510429147182623,0.5510429147182623,0.5510429147182623,1
B,tebd_swap,ryy,0.1,3,8,64,,,1,0.0,0.0,0.0,1
B,tebd_swap,ryy,0.1,3,8,8,,,1,0.4450038595722793,0.4450038595722793,0.4450038595722793,1
B,tebd_swap,ryy,0.1,4,7,64,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
B,tebd_swap,ryy,0.1,4,7,8,,,1,0.3530847082071339,0.3530847082071339,0.3530847082071339,1
B,tebd_swap,rzz,0.1,2,9,64,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
B,tebd_swap,rzz,0.1,2,9,8,,,1,0.551858412938315,0.551858412938315,0.551858412938315,1
B,tebd_swap,rzz,0.1,3,8,64,,,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1
B,tebd_swap,rzz,0.1,3,8,8,,,1,0.4445893205243484,0.4445893205243484,0.4445893205243484,1
B,tebd_swap,rzz,0.1,4,7,64,,,1,0.0,0.0,0.0,1
B,tebd_swap,rzz,0.1,4,7,8,,,1,0.35274595137081355,0.35274595137081355,0.35274595137081355,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,1,4.699116651352142e-10,4.699116651352142e-10,4.699116651352142e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,4,4.7073389863871995e-05,4.7073389863871995e-05,4.7073389863871995e-05,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,7,0.0001441055540164493,0.0001441055540164493,0.0001441055540164493,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,10,0.00029351025843493694,0.00029351025843493694,0.00029351025843493694,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,13,0.000495260260264474,0.000495260260264474,0.000495260260264474,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,16,0.0007503284917581565,0.0007503284917581565,0.0007503284917581565,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,19,0.001060566006130248,0.001060566006130248,0.001060566006130248,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,22,0.0014283877946307255,0.0014283877946307255,0.0014283877946307255,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,25,0.001856311072146899,0.001856311072146899,0.001856311072146899,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,28,0.002346450336192518,0.002346450336192518,0.002346450336192518,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,31,0.002900063106021422,0.002900063106021422,0.002900063106021422,1
C,hybrid_tdvp,rxx,0.05,2,9,16,1,mixed,34,0.0035172139968547844,0.0035172139968547844,0.0035172139968547844,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,1,1.173510177920889e-10,1.173510177920889e-10,1.173510177920889e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,4,5.527417557227299e-05,5.527417557227299e-05,5.527417557227299e-05,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,7,0.0001612418983766295,0.0001612418983766295,0.0001612418983766295,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,10,0.00031808517198372854,0.00031808517198372854,0.00031808517198372854,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,13,0.0005261751749404686,0.0005261751749404686,0.0005261751749404686,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,16,0.0007859266206877713,0.0007859266206877713,0.0007859266206877713,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,19,0.0010981826273644968,0.0010981826273644968,0.0010981826273644968,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,22,0.0014640548437856449,0.0014640548437856449,0.0014640548437856449,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,25,0.0018846058803253518,0.0018846058803253518,0.0018846058803253518,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,28,0.0023605326457277753,0.0023605326457277753,0.0023605326457277753,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,31,0.0028919388234676102,0.0028919388234676102,0.0028919388234676102,1
C,hybrid_tdvp,rxx,0.05,2,9,16,2,mixed,34,0.0034782296259395773,0.0034782296259395773,0.0034782296259395773,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,1,2.9321434169560234e-11,2.9321434169560234e-11,2.9321434169560234e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,4,6.304133816548152e-05,6.304133816548152e-05,6.304133816548152e-05,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,7,0.00017770802450345347,0.00017770802450345347,0.00017770802450345347,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,10,0.0003407169186365744,0.0003407169186365744,0.0003407169186365744,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,13,0.0005547593066849155,0.0005547593066849155,0.0005547593066849155,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,16,0.0008196830260615018,0.0008196830260615018,0.0008196830260615018,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,19,0.0011360471330261745,0.0011360471330261745,0.0011360471330261745,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,22,0.0015045322791029658,0.0015045322791029658,0.0015045322791029658,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,25,0.0019257149910449911,0.0019257149910449911,0.0019257149910449911,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,28,0.0023998276413395025,0.0023998276413395025,0.0023998276413395025,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,31,0.0029265955028032753,0.0029265955028032753,0.0029265955028032753,1
C,hybrid_tdvp,rxx,0.05,2,9,16,4,mixed,34,0.0035051753968941,0.0035051753968941,0.0035051753968941,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,1,7.301492743749805e-12,7.301492743749805e-12,7.301492743749805e-12,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,4,6.594111750601872e-05,6.594111750601872e-05,6.594111750601872e-05,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,7,0.0001841121371335408,0.0001841121371335408,0.0001841121371335408,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,10,0.00035024446544507093,0.00035024446544507093,0.00035024446544507093,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,13,0.000567193548464795,0.000567193548464795,0.000567193548464795,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,16,0.0008341444910106022,0.0008341444910106022,0.0008341444910106022,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,19,0.0011532141506416238,0.0011532141506416238,0.0011532141506416238,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,22,0.0015233276464214907,0.0015233276464214907,0.0015233276464214907,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,25,0.0019468549308707672,0.0019468549308707672,0.0019468549308707672,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,28,0.002422500735159039,0.002422500735159039,0.002422500735159039,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,31,0.002949785816429462,0.002949785816429462,0.002949785816429462,1
C,hybrid_tdvp,rxx,0.05,2,9,16,8,mixed,34,0.003529052341502914,0.003529052341502914,0.003529052341502914,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,1,4.699116651352142e-10,4.699116651352142e-10,4.699116651352142e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,4,4.740803305480767e-10,4.740803305480767e-10,4.740803305480767e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,7,4.745408510586913e-10,4.745408510586913e-10,4.745408510586913e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,10,4.751414817150135e-10,4.751414817150135e-10,4.751414817150135e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,13,4.758757832235005e-10,4.758757832235005e-10,4.758757832235005e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,16,4.765770000858538e-10,4.765770000858538e-10,4.765770000858538e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,19,4.771965045335946e-10,4.771965045335946e-10,4.771965045335946e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,22,4.781555151822658e-10,4.781555151822658e-10,4.781555151822658e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,25,4.792681806975452e-10,4.792681806975452e-10,4.792681806975452e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,28,4.801226083372967e-10,4.801226083372967e-10,4.801226083372967e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,31,4.812459319936124e-10,4.812459319936124e-10,4.812459319936124e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,1,mixed,34,4.822766630496744e-10,4.822766630496744e-10,4.822766630496744e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,1,1.173510177920889e-10,1.173510177920889e-10,1.173510177920889e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,4,1.209792266365639e-10,1.209792266365639e-10,1.209792266365639e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,7,1.2208589694751026e-10,1.2208589694751026e-10,1.2208589694751026e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,10,1.2319434361529602e-10,1.2319434361529602e-10,1.2319434361529602e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,13,1.2439205221426164e-10,1.2439205221426164e-10,1.2439205221426164e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,16,1.2626122369852055e-10,1.2626122369852055e-10,1.2626122369852055e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,19,1.2788614611736193e-10,1.2788614611736193e-10,1.2788614611736193e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,22,1.2939960214453095e-10,1.2939960214453095e-10,1.2939960214453095e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,25,1.307935981742503e-10,1.307935981742503e-10,1.307935981742503e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,28,1.3243850460753492e-10,1.3243850460753492e-10,1.3243850460753492e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,31,1.3403811394141485e-10,1.3403811394141485e-10,1.3403811394141485e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,2,mixed,34,1.3602874382456775e-10,1.3602874382456775e-10,1.3602874382456775e-10,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,1,2.9321434169560234e-11,2.9321434169560234e-11,2.9321434169560234e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,4,4.2382986009670276e-11,4.2382986009670276e-11,4.2382986009670276e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,7,4.443578838220219e-11,4.443578838220219e-11,4.443578838220219e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,10,4.707945144843961e-11,4.707945144843961e-11,4.707945144843961e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,13,5.028111260685364e-11,5.028111260685364e-11,5.028111260685364e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,16,5.3719695358722674e-11,5.3719695358722674e-11,5.3719695358722674e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,19,5.708411521254675e-11,5.708411521254675e-11,5.708411521254675e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,22,5.962208504683986e-11,5.962208504683986e-11,5.962208504683986e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,25,6.17426110238739e-11,6.17426110238739e-11,6.17426110238739e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,28,6.366729365936408e-11,6.366729365936408e-11,6.366729365936408e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,31,6.553868558967224e-11,6.553868558967224e-11,6.553868558967224e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,4,mixed,34,6.73807676321303e-11,6.73807676321303e-11,6.73807676321303e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,1,7.301492743749805e-12,7.301492743749805e-12,7.301492743749805e-12,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,4,5.834666083615048e-11,5.834666083615048e-11,5.834666083615048e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,7,6.366707161475915e-11,6.366707161475915e-11,6.366707161475915e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,10,6.891243131690317e-11,6.891243131690317e-11,6.891243131690317e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,13,7.505818189201818e-11,7.505818189201818e-11,7.505818189201818e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,16,7.860556650030048e-11,7.860556650030048e-11,7.860556650030048e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,19,8.252154515275834e-11,8.252154515275834e-11,8.252154515275834e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,22,8.683631591566154e-11,8.683631591566154e-11,8.683631591566154e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,25,8.961964503839681e-11,8.961964503839681e-11,8.961964503839681e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,28,9.2175156396479e-11,9.2175156396479e-11,9.2175156396479e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,31,9.526779365387483e-11,9.526779365387483e-11,9.526779365387483e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,64,8,mixed,34,9.749268059522365e-11,9.749268059522365e-11,9.749268059522365e-11,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,1,0.0002737367444930472,0.0002737367444930472,0.0002737367444930472,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,4,0.0017432808121040644,0.0017432808121040644,0.0017432808121040644,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,7,0.004885837984703434,0.004885837984703434,0.004885837984703434,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,10,0.009434105025154405,0.009434105025154405,0.009434105025154405,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,13,0.015124637216561987,0.015124637216561987,0.015124637216561987,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,16,0.021747944870638802,0.021747944870638802,0.021747944870638802,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,19,0.029156255429394484,0.029156255429394484,0.029156255429394484,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,22,0.03723707807598586,0.03723707807598586,0.03723707807598586,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,25,0.045892729291100665,0.045892729291100665,0.045892729291100665,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,28,0.05503525964533185,0.05503525964533185,0.05503525964533185,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,31,0.06458780689683374,0.06458780689683374,0.06458780689683374,1
C,hybrid_tdvp,rxx,0.05,2,9,8,1,mixed,34,0.07448597801063594,0.07448597801063594,0.07448597801063594,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,1,0.0002739409003087445,0.0002739409003087445,0.0002739409003087445,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,4,0.0017462025336686393,0.0017462025336686393,0.0017462025336686393,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,7,0.004899926361744522,0.004899926361744522,0.004899926361744522,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,10,0.009475821253826067,0.009475821253826067,0.009475821253826067,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,13,0.015216543596960896,0.015216543596960896,0.015216543596960896,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,16,0.021911010222276928,0.021911010222276928,0.021911010222276928,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,19,0.02940545008682982,0.02940545008682982,0.02940545008682982,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,22,0.03758284675632351,0.03758284675632351,0.03758284675632351,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,25,0.0463429747026437,0.0463429747026437,0.0463429747026437,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,28,0.055595820992380474,0.055595820992380474,0.055595820992380474,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,31,0.06526218098150927,0.06526218098150927,0.06526218098150927,1
C,hybrid_tdvp,rxx,0.05,2,9,8,2,mixed,34,0.07527509675389088,0.07527509675389088,0.07527509675389088,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,1,0.00027405920519030236,0.00027405920519030236,0.00027405920519030236,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,4,0.0017477184660112943,0.0017477184660112943,0.0017477184660112943,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,7,0.004906952388987529,0.004906952388987529,0.004906952388987529,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,10,0.009496155057680866,0.009496155057680866,0.009496155057680866,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,13,0.01526097850557162,0.01526097850557162,0.01526097850557162,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,16,0.021990036735709872,0.021990036735709872,0.021990036735709872,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,19,0.02952694291637492,0.02952694291637492,0.02952694291637492,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,22,0.03775244307627357,0.03775244307627357,0.03775244307627357,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,25,0.04656497556553363,0.04656497556553363,0.04656497556553363,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,28,0.05587346406114324,0.05587346406114324,0.05587346406114324,1
C,hybrid_tdvp,rxx,0.05,2,9,8,4,mixed,31,0.06559751513410894,0.06559751513410894,0.06559751513410894,1
